order_date,orders,customers,gross_sales,discount_amount,net_sales,return_amount,units_sold,units_returned,shipments,shipping_cost,net_units,discount_rate,return_rate,average_order_value
2024-01-28,6.0,6.0,116195.1,13045.3813,87102.515,16047.2037,193.0,10.0,3.0,1163.03,183.0,0.11227135481616693,0.05181347150259067,14517.085833333333
2024-01-29,3.0,3.0,325337.30000000005,49221.35688,276115.94312,0.0,187.0,0.0,0.0,0.0,187.0,0.15129330968198235,0.0,92038.64770666667
2024-01-30,3.0,3.0,253567.61,35984.33561,217583.27439,0.0,242.0,0.0,0.0,0.0,242.0,0.14191219300446142,0.0,72527.75813
2024-01-31,7.0,7.0,530324.96,38978.10267,491346.85733,0.0,398.0,0.0,3.0,516.74,398.0,0.07349852563982658,0.0,70192.40819
2024-02-01,6.0,6.0,321204.49,33865.238970000006,287339.25103,0.0,242.0,0.0,1.0,259.86,242.0,0.10543202235435752,0.0,47889.87517166667
2024-02-02,8.0,8.0,790111.14,112145.63202,677965.50798,0.0,556.0,0.0,3.0,977.0200000000001,556.0,0.14193652809400967,0.0,84745.6884975
2024-02-03,9.0,9.0,518730.56,49590.36279,469140.19721,0.0,388.0,0.0,1.0,466.31,388.0,0.09559946263817579,0.0,52126.68857888889
2024-02-04,4.0,4.0,200481.24,40964.89017,159516.34983,0.0,165.0,0.0,5.0,1728.31,165.0,0.20433278530200633,0.0,39879.0874575
2024-02-05,6.0,6.0,462775.0,33534.92418,429240.07581999997,0.0,347.0,0.0,4.0,1855.74,347.0,0.07246485696072606,0.0,71540.01263666667
2024-02-06,3.0,3.0,288813.81000000006,34011.82701,238440.52515,16361.45784,169.0,9.0,2.0,473.38,160.0,0.117763852808839,0.05325443786982249,79480.17505
2024-02-07,8.0,8.0,188480.35,24339.51966,164140.83034,0.0,355.0,9.0,3.0,906.4300000000001,346.0,0.12913558182590387,0.02535211267605634,20517.6037925
2024-02-08,6.0,6.0,203489.85,24099.792129999998,167247.06563,12142.99224,214.0,9.0,1.0,506.09,205.0,0.11843240402408275,0.04205607476635514,27874.510938333333
2024-02-09,6.0,6.0,331889.24,40594.38013,291294.85987,0.0,311.0,0.0,2.0,1288.0900000000001,311.0,0.12231303470398738,0.0,48549.14331166667
2024-02-10,7.0,7.0,266218.85,35233.99577,230984.85423,0.0,284.0,0.0,3.0,1036.89,284.0,0.1323497407114485,0.0,32997.836318571426
2024-02-11,9.0,8.0,643436.67,88412.61374,553765.2865599999,1258.7697,498.0,3.0,4.0,1529.25,495.0,0.13740686203041552,0.006024096385542169,61529.476284444434
2024-02-12,4.0,4.0,100558.35,15037.015360000001,85521.33464000002,0.0,121.0,0.0,1.0,52.72,121.0,0.1495352236785906,0.0,21380.333660000004
2024-02-13,3.0,3.0,244427.72,26487.12876,217940.59124,0.0,167.0,0.0,1.0,454.77,167.0,0.10836384989394819,0.0,72646.86374666667
2024-02-14,3.0,3.0,204843.22999999998,4319.17785,200524.05215,0.0,156.0,0.0,2.0,745.84,156.0,0.02108528482976958,0.0,66841.35071666667
2024-02-15,3.0,3.0,211208.22,42366.02717,168842.19283,0.0,117.0,0.0,0.0,0.0,117.0,0.2005889125432713,0.0,56280.730943333336
2024-02-16,5.0,5.0,99704.25000000001,10998.62268,70063.31937,18642.30795,145.0,9.0,2.0,19.52,136.0,0.11031247594761506,0.06206896551724138,14012.663874
2024-02-17,4.0,4.0,181862.35,29318.660020000003,152543.68998,0.0,199.0,0.0,1.0,278.88,199.0,0.16121346732844924,0.0,38135.922495
2024-02-18,8.0,8.0,601896.51,77787.41214,524109.09786,0.0,588.0,0.0,0.0,0.0,588.0,0.12923718753577754,0.0,65513.6372325
2024-02-19,6.0,6.0,659739.8400000001,83067.11391,576672.72609,0.0,570.0,0.0,5.0,2481.27,570.0,0.12590889449695805,0.0,96112.121015
2024-02-20,3.0,3.0,64896.18,5342.53212,59553.647880000004,0.0,173.0,0.0,2.0,857.28,173.0,0.08232429273957265,0.0,19851.21596
2024-02-21,3.0,3.0,127771.54999999999,10305.32331,117466.22669,0.0,76.0,0.0,0.0,0.0,76.0,0.08065428735896216,0.0,39155.40889666667
2024-02-22,8.0,8.0,458510.85,42426.49963,401397.50017,14686.8502,438.0,17.0,3.0,699.3100000000001,421.0,0.09253107015897225,0.03881278538812785,50174.68752125
2024-02-23,9.0,9.0,123824.01999999999,13780.80418,108565.23352,1477.9823,170.0,2.0,1.0,292.72,168.0,0.11129346454750863,0.011764705882352941,12062.803724444444
2024-02-24,12.0,12.0,485786.14999999997,45604.37637,435449.45723,4732.3164,412.0,4.0,2.0,521.2,408.0,0.09387747339029735,0.009708737864077669,36287.45476916667
2024-02-25,7.0,7.0,425451.01,58836.311539999995,366614.69846,0.0,368.0,0.0,5.0,1967.47,368.0,0.13829162502164466,0.0,52373.52835142857
2024-02-26,9.0,9.0,448933.0,89905.06282,345198.01446000003,13829.92272,343.0,14.0,5.0,1865.81,329.0,0.20026387639135462,0.04081632653061224,38355.33494
2024-02-27,10.0,10.0,389602.35,25602.28004,364000.06996,0.0,278.0,0.0,2.0,592.43,278.0,0.06571387477513932,0.0,36400.006996
2024-02-28,7.0,7.0,456766.31,36707.06768,420059.24232,0.0,416.0,0.0,2.0,926.5,416.0,0.08036290522389884,0.0,60008.46318857143
2024-02-29,8.0,8.0,563112.73,45638.79298,517473.93701999995,0.0,511.0,0.0,4.0,1255.9,511.0,0.08104734726916936,0.0,64684.242127499994
2024-03-01,5.0,5.0,182609.94999999998,9812.620289999999,172797.32971000002,0.0,174.0,0.0,3.0,150.53,174.0,0.053735408667490464,0.0,34559.465942
2024-03-02,8.0,8.0,469310.67,53294.05595,410632.41425000003,5384.1998,347.0,10.0,4.0,969.73,337.0,0.11355815956624213,0.02881844380403458,51329.051781250004
2024-03-03,6.0,6.0,456429.26999999996,41412.58009,415016.68990999996,0.0,348.0,0.0,2.0,1002.1800000000001,348.0,0.09073164849835333,0.0,69169.44831833332
2024-03-04,6.0,6.0,390676.69,37081.84046,346901.41370000003,6693.43584,273.0,7.0,1.0,89.65,266.0,0.09491695155910121,0.02564102564102564,57816.90228333334
2024-03-05,6.0,6.0,564962.17,17120.80538,547841.36462,0.0,435.0,4.0,0.0,0.0,431.0,0.030304339456923284,0.009195402298850575,91306.89410333334
2024-03-06,7.0,7.0,376224.01,41755.52507,329969.14357,4499.34136,404.0,2.0,3.0,1650.29,402.0,0.11098580622220257,0.0049504950495049506,47138.449081428575
2024-03-07,3.0,3.0,260031.75,27684.297300000002,232347.45270000002,0.0,202.0,0.0,2.0,100.22999999999999,202.0,0.10646506551603796,0.0,77449.15090000001
2024-03-08,7.0,7.0,313343.39,25964.138759999998,287379.25124,0.0,198.0,1.0,4.0,588.53,197.0,0.08286161313311889,0.005050505050505051,41054.17874857143
2024-03-09,7.0,7.0,468128.29000000004,29795.80869,438332.48131,0.0,408.0,0.0,1.0,739.99,408.0,0.06364881022251401,0.0,62618.92590142857
2024-03-10,5.0,5.0,166747.42,19014.284929999998,147733.13507,0.0,159.0,0.0,0.0,0.0,159.0,0.11403045954174282,0.0,29546.627013999998
2024-03-11,4.0,4.0,304650.04,35846.60774,268803.43226000003,0.0,272.0,0.0,1.0,108.0,272.0,0.1176648712732813,0.0,67200.85806500001
2024-03-12,3.0,3.0,163762.89,26304.79855,137458.09145,0.0,172.0,0.0,1.0,35.81,172.0,0.16062734695265818,0.0,45819.36381666667
2024-03-13,13.0,12.0,745166.12,87691.65789999999,657474.4621,0.0,722.0,0.0,0.0,0.0,722.0,0.11768068293282039,0.0,50574.95862307692
2024-03-14,3.0,3.0,164722.53,12013.23406,144153.67194,8555.624,191.0,7.0,2.0,340.15,184.0,0.07293012109515316,0.03664921465968586,48051.22398
2024-03-15,8.0,8.0,270391.18,38500.1152,231891.0648,0.0,243.0,0.0,3.0,1131.71,243.0,0.14238672725937287,0.0,28986.3831
2024-03-16,3.0,3.0,159190.04,32264.17068,126925.86932,0.0,160.0,0.0,1.0,74.47,160.0,0.2026770687412353,0.0,42308.623106666666
2024-03-17,7.0,7.0,246695.67,10088.81224,236606.85776,0.0,194.0,0.0,1.0,144.36,194.0,0.04089578159195092,0.0,33800.979680000004
2024-03-18,10.0,10.0,481318.80000000005,42852.36965,438466.43035,0.0,423.0,0.0,3.0,1497.42,423.0,0.08903115700030831,0.0,43846.643035
2024-03-19,8.0,8.0,730928.87,85949.29813000001,639140.51293,5839.05894,654.0,6.0,0.0,0.0,648.0,0.11758914123887323,0.009174311926605505,79892.56411625
2024-03-20,4.0,4.0,114920.92000000001,14188.143329999999,100732.77667,0.0,109.0,0.0,5.0,1806.08,109.0,0.12346005696786971,0.0,25183.1941675
2024-03-21,2.0,2.0,87235.04,19225.90776,68009.13223999999,0.0,70.0,0.0,1.0,464.2,70.0,0.220392032375981,0.0,34004.566119999996
2024-03-22,8.0,8.0,599315.29,72362.06327,526953.22673,0.0,403.0,7.0,1.0,536.81,396.0,0.12074122665884261,0.017369727047146403,65869.15334125
2024-03-23,7.0,7.0,766943.44,89108.74836,677834.69164,0.0,783.0,0.0,1.0,38.58,783.0,0.11618685774273003,0.0,96833.52737714285
2024-03-24,4.0,4.0,223549.45,42574.87519,180974.57481,0.0,307.0,0.0,3.0,1365.86,307.0,0.19044947410964327,0.0,45243.6437025
2024-03-25,3.0,3.0,178820.72,10704.28996,168116.43002,0.0,79.0,0.0,2.0,638.31,79.0,0.05986045666296389,0.0,56038.81000666667
2024-03-26,4.0,4.0,323096.89,46467.78701,276629.10299,0.0,264.0,0.0,1.0,338.1,264.0,0.14381997613780806,0.0,69157.2757475
2024-03-27,5.0,5.0,330628.04000000004,52791.29361,277836.74639,0.0,199.0,0.0,1.0,693.17,199.0,0.1596697412899402,0.0,55567.349277999994
2024-03-28,14.0,14.0,645711.1799999999,57033.33008,588677.84992,0.0,545.0,0.0,2.0,731.75,545.0,0.08832637849014788,0.0,42048.41785142857
2024-03-29,12.0,12.0,1013404.75,76677.00518,936727.7448199999,0.0,896.0,0.0,3.0,380.17,896.0,0.0756627647344262,0.0,78060.64540166665
2024-03-30,4.0,4.0,270423.99,26833.52836,243590.46164,0.0,199.0,0.0,5.0,1520.38,199.0,0.09922761793434082,0.0,60897.61541
2024-03-31,5.0,5.0,387862.35,21608.21325,362380.7307,3873.40605,335.0,3.0,1.0,603.4,332.0,0.05571103575791773,0.008955223880597015,72476.14614
2024-04-01,4.0,4.0,380390.12,27756.953589999997,352633.16641,0.0,282.0,0.0,0.0,0.0,282.0,0.072969701710444,0.0,88158.2916025
2024-04-02,10.0,10.0,754493.98,84578.78675,669915.19327,0.0,593.0,0.0,5.0,1180.05,593.0,0.11210001536393968,0.0,66991.519327
2024-04-03,7.0,7.0,168385.49,26860.597130000002,141524.89287,0.0,167.0,0.0,1.0,804.03,167.0,0.15951847828456006,0.0,20217.84183857143
2024-04-04,3.0,3.0,300649.68,17005.54852,281205.7142,2438.41728,293.0,8.0,2.0,1092.33,285.0,0.056562669616012896,0.027303754266211604,93735.23806666666
2024-04-05,7.0,7.0,166622.82,9312.90617,157309.91383,0.0,213.0,0.0,1.0,528.29,213.0,0.05589214112448703,0.0,22472.844832857143
2024-04-06,7.0,7.0,244514.03999999998,23635.04187,220878.99813000002,0.0,251.0,0.0,4.0,1570.35,251.0,0.09666128730276594,0.0,31554.142590000003
2024-04-07,6.0,6.0,471602.49,54249.69682,417352.79318000004,0.0,489.0,0.0,2.0,525.56,489.0,0.1150326768206843,0.0,69558.79886333334
2024-04-08,3.0,3.0,226298.18,15355.337099999999,210942.84293999997,0.0,228.0,0.0,3.0,1400.35,228.0,0.06785444363715165,0.0,70314.28098
2024-04-09,3.0,3.0,181488.63,15698.35775,165790.27225,0.0,176.0,0.0,0.0,0.0,176.0,0.08649774782034554,0.0,55263.42408333334
2024-04-10,6.0,5.0,461133.42,54596.339550000004,399926.27324999997,6610.8072,352.0,10.0,0.0,0.0,342.0,0.1183959721461958,0.028409090909090908,66654.378875
2024-04-11,8.0,8.0,436242.36,50956.18192,373145.11696,12141.06112,439.0,9.0,4.0,1235.95,430.0,0.11680704716525007,0.02050113895216401,46643.13962
2024-04-12,8.0,7.0,338767.67,36927.991890000005,299565.96711,2273.711,260.0,2.0,0.0,0.0,258.0,0.10900683613049618,0.007692307692307693,37445.74588875
2024-04-13,6.0,6.0,450393.28,37458.53058,412934.74942,0.0,382.0,0.0,3.0,1560.7600000000002,382.0,0.08316849349972538,0.0,68822.45823666667
2024-04-14,15.0,14.0,905312.5599999999,90296.72282,811271.8850799999,3743.9521,725.0,10.0,3.0,1165.21,715.0,0.09974093678762172,0.013793103448275862,54084.79233866666
2024-04-15,4.0,4.0,101496.95000000001,1439.8304,100057.1196,0.0,114.0,0.0,1.0,0.0,114.0,0.01418594745950494,0.0,25014.2799
2024-04-16,4.0,4.0,392516.84,46512.01697,346004.82302999997,0.0,209.0,0.0,3.0,1065.94,209.0,0.11849687001964042,0.0,86501.20575749999
2024-04-17,7.0,7.0,682200.3,108541.93343,573658.3665700001,0.0,525.0,8.0,2.0,71.78999999999999,517.0,0.1591056665175902,0.015238095238095238,81951.19522428572
2024-04-18,3.0,3.0,251463.71,36819.79741,214643.91259000002,0.0,167.0,0.0,3.0,797.27,167.0,0.14642191276824795,0.0,71547.97086333334
2024-04-19,7.0,7.0,807536.39,74683.87985,732852.51015,0.0,628.0,0.0,4.0,1446.67,628.0,0.09248360912874774,0.0,104693.21573571429
2024-04-20,4.0,4.0,344517.17,43373.758120000006,288232.04734,12911.36454,232.0,8.0,0.0,0.0,224.0,0.12589723211763293,0.034482758620689655,72058.011835
2024-04-21,7.0,7.0,279985.82,25891.36968,254094.45032,0.0,335.0,0.0,1.0,164.17,335.0,0.09247386056908168,0.0,36299.20718857143
2024-04-22,8.0,8.0,533366.03,46928.486410000005,479930.46426000004,6507.07935,418.0,5.0,1.0,76.37,413.0,0.08798551795658978,0.011961722488038277,59991.308032500005
2024-04-23,10.0,10.0,572026.97,79270.74808,487004.62092,5751.601,565.0,14.0,3.0,975.69,551.0,0.13857868988240188,0.024778761061946902,48700.462092
2024-04-24,4.0,4.0,116182.47,13033.83326,103148.63673999999,0.0,187.0,0.0,1.0,659.11,187.0,0.1121841639276562,0.0,25787.159184999997
2024-04-25,8.0,8.0,539644.89,40594.82364,498994.10108,55.96528,493.0,4.0,1.0,213.04,489.0,0.07522506817399865,0.008113590263691683,62374.262635
2024-04-26,3.0,3.0,335970.98,47362.02437,288608.95563,0.0,283.0,0.0,1.0,320.16,283.0,0.14097058135794943,0.0,96202.98521
2024-04-27,7.0,7.0,339401.42,22491.950539999998,299900.02356,17009.4459,399.0,19.0,3.0,1646.3,380.0,0.06626946504820162,0.047619047619047616,42842.86050857143
2024-04-28,4.0,4.0,290670.78,14068.50474,276602.27526,0.0,246.0,0.0,5.0,2218.5299999999997,246.0,0.04840013413112938,0.0,69150.568815
2024-04-29,10.0,10.0,839422.4299999999,123103.06803,716319.36197,0.0,683.0,0.0,3.0,900.48,683.0,0.14665210700886322,0.0,71631.936197
2024-04-30,5.0,5.0,210746.96999999997,20088.1675,190658.8025,0.0,199.0,0.0,3.0,555.5500000000001,199.0,0.0953188911802623,0.0,38131.7605
2024-05-01,7.0,7.0,318167.63,54571.61151,263596.01849,0.0,250.0,0.0,0.0,0.0,250.0,0.17151842728312747,0.0,37656.574069999995
2024-05-02,3.0,3.0,665423.31,62650.78246,602772.52754,0.0,471.0,0.0,3.0,998.8800000000001,471.0,0.09415177003642988,0.0,200924.17584666668
2024-05-03,4.0,4.0,287765.71,45709.866050000004,230149.63172,11906.21223,340.0,9.0,1.0,115.33,331.0,0.15884403339786385,0.026470588235294117,57537.40793
2024-05-04,8.0,8.0,466944.43,40704.572369999994,423321.11698000005,2918.74065,408.0,5.0,1.0,260.43,403.0,0.08717219813501147,0.012254901960784314,52915.139622500006
2024-05-05,8.0,8.0,297006.97000000003,31348.048329999998,262636.94359000004,3021.97808,242.0,8.0,2.0,629.03,234.0,0.10554650730923923,0.03305785123966942,32829.617948750005
2024-05-06,4.0,4.0,188313.43,7979.4002199999995,180334.02977999998,0.0,174.0,0.0,2.0,1055.35,174.0,0.042372974779334646,0.0,45083.507444999996
2024-05-07,3.0,3.0,130964.30999999998,10712.311010000001,120251.99899,0.0,234.0,0.0,2.0,845.12,234.0,0.08179565112052285,0.0,40083.99966333333
2024-05-08,3.0,3.0,305251.47000000003,49174.63518,256076.83482,0.0,307.0,0.0,2.0,800.75,307.0,0.16109549015439628,0.0,85358.94494
2024-05-09,7.0,7.0,497560.41,47402.85502,450157.55498,0.0,480.0,0.0,3.0,822.92,480.0,0.09527055221294638,0.0,64308.222140000005
2024-05-10,7.0,7.0,546346.95,61587.7602,484759.1898,0.0,366.0,0.0,3.0,1032.1399999999999,366.0,0.11272646474918548,0.0,69251.31282857143
2024-05-11,10.0,10.0,263744.06,31510.71254,232233.34746,0.0,299.0,0.0,6.0,1573.5900000000001,299.0,0.11947458661249091,0.0,23223.334746
2024-05-12,11.0,11.0,601829.63,50270.44481,551559.18519,0.0,551.0,0.0,1.0,786.58,551.0,0.08352936164010402,0.0,50141.74410818182
2024-05-13,8.0,8.0,422641.35,46119.308769999996,355830.45315,20691.588079999998,372.0,20.0,4.0,468.73,352.0,0.10912161995034324,0.053763440860215055,44478.80664375
2024-05-14,13.0,13.0,979401.3200000001,81496.2331,897905.0869,0.0,749.0,0.0,5.0,1380.96,749.0,0.08321025450527267,0.0,69069.62206923077
2024-05-15,7.0,6.0,322737.98,21342.87055,301395.10945,0.0,362.0,0.0,3.0,498.85999999999996,362.0,0.06613064427682172,0.0,43056.44420714286
2024-05-16,5.0,5.0,215502.37,11251.38041,204250.98959,0.0,173.0,0.0,2.0,361.26,173.0,0.05221000776000746,0.0,40850.197918000005
2024-05-17,7.0,7.0,462281.57999999996,33313.84897,428967.73101,0.0,460.0,0.0,3.0,378.9,460.0,0.07206397661356094,0.0,61281.10443
2024-05-18,5.0,5.0,21676.96,591.76588,21085.19412,0.0,28.0,0.0,3.0,726.4100000000001,28.0,0.027299302116163892,0.0,4217.038824
2024-05-19,4.0,4.0,352310.91000000003,79913.8259,272397.0841,0.0,192.0,0.0,3.0,689.48,192.0,0.22682756517531627,0.0,68099.271025
2024-05-20,3.0,3.0,167809.47999999998,20120.466679999998,147689.01332,0.0,151.0,0.0,2.0,299.71000000000004,151.0,0.11990065567213486,0.0,49229.67110666667
2024-05-21,7.0,7.0,503867.11,41825.269440000004,462041.84056,0.0,415.0,0.0,4.0,1919.43,415.0,0.08300853262678726,0.0,66005.97722285714
2024-05-22,10.0,10.0,498253.13,70248.34380999999,428004.78618999996,0.0,384.0,0.0,4.0,1046.09,384.0,0.14098926746330723,0.0,42800.478618999994
2024-05-23,5.0,5.0,102426.9,9812.99226,85607.5551,7006.35264,152.0,7.0,2.0,297.46,145.0,0.09580483505797795,0.046052631578947366,17121.511019999998
2024-05-24,3.0,3.0,388897.16000000003,39540.0112,349357.1488,0.0,266.0,0.0,2.0,215.62,266.0,0.10167215209285663,0.0,116452.38293333334
2024-05-25,7.0,7.0,284621.88,38604.86645,244092.73602999997,1924.27752,259.0,2.0,1.0,98.72,257.0,0.1356356245345579,0.007722007722007722,34870.39086142857
2024-05-26,4.0,4.0,305933.59,45098.88507,260834.70493,0.0,226.0,0.0,2.0,784.5,226.0,0.14741397003839948,0.0,65208.6762325
2024-05-27,2.0,2.0,187826.02000000002,10593.284319999999,177232.73568,0.0,89.0,0.0,2.0,951.26,89.0,0.05639945051276707,0.0,88616.36784
2024-05-28,7.0,7.0,793435.97,95917.62805,697518.34195,0.0,628.0,0.0,1.0,405.93,628.0,0.12088893329350824,0.0,99645.47742142857
2024-05-29,5.0,5.0,406324.24,55912.181820000005,350412.05818,0.0,439.0,0.0,3.0,1644.9299999999998,439.0,0.13760483947499663,0.0,70082.411636
2024-05-30,4.0,4.0,272976.49,26083.0124,246893.4776,0.0,211.0,0.0,1.0,19.86,211.0,0.09555039849768748,0.0,61723.3694
2024-05-31,5.0,5.0,239598.05000000002,9870.48054,229727.56946,0.0,240.0,0.0,2.0,745.36,240.0,0.041195996962412676,0.0,45945.513892
2024-06-01,7.0,7.0,169227.81,8952.087590000001,160275.72241,0.0,251.0,0.0,0.0,0.0,251.0,0.05289962441752334,0.0,22896.531772857143
2024-06-02,6.0,6.0,446980.31999999995,58609.83297,388370.48703,0.0,330.0,0.0,4.0,1742.35,330.0,0.1311239675384366,0.0,64728.414505
2024-06-03,4.0,4.0,319020.63,22799.343030000004,291540.90357,4680.3834,229.0,2.0,2.0,838.0600000000001,227.0,0.07146667295466128,0.008733624454148471,72885.2258925
2024-06-04,1.0,1.0,61824.84,499.0566,61325.7834,0.0,49.0,0.0,3.0,723.1600000000001,49.0,0.008072104998573389,0.0,61325.7834
2024-06-05,7.0,7.0,182160.74,20554.87805,161605.86195,0.0,226.0,3.0,2.0,980.4699999999999,223.0,0.11283923226267087,0.01327433628318584,23086.551707142855
2024-06-06,5.0,5.0,216168.58000000002,24341.970729999997,191826.60927,0.0,151.0,0.0,2.0,376.88,151.0,0.11260642379202378,0.0,38365.321853999994
2024-06-07,10.0,10.0,480038.55000000005,67266.70936000001,412771.84064,0.0,410.0,0.0,1.0,442.53,410.0,0.1401277238255136,0.0,41277.184064
2024-06-08,10.0,10.0,674446.01,68725.41089,604724.2281,996.37101,536.0,3.0,1.0,106.57,533.0,0.10189905473679056,0.005597014925373134,60472.42281
2024-06-09,11.0,11.0,814551.9299999999,53321.95317,761229.97683,0.0,669.0,0.0,5.0,1903.65,669.0,0.06546169888763262,0.0,69202.72516636364
2024-06-10,2.0,2.0,22543.66,3988.81026,18554.84974,0.0,38.0,0.0,1.0,376.56,38.0,0.1769371193497418,0.0,9277.42487
2024-06-11,6.0,6.0,203750.22,30033.570780000002,173716.64922,0.0,188.0,0.0,8.0,2799.68,188.0,0.14740386920809215,0.0,28952.774869999997
2024-06-12,5.0,5.0,375895.22,37729.15642,338166.06358,0.0,293.0,0.0,3.0,1099.94,293.0,0.1003714716563834,0.0,67633.21271600001
2024-06-13,4.0,4.0,227992.00999999998,14894.79338,213097.21662000002,0.0,173.0,0.0,2.0,495.28000000000003,173.0,0.06533033056728611,0.0,53274.304155000005
2024-06-14,9.0,9.0,567703.23,19419.23501,548283.99499,0.0,519.0,0.0,1.0,497.83,519.0,0.034206666412660715,0.0,60920.44388777778
2024-06-15,6.0,6.0,110414.87,2535.6995699999998,107879.17043,0.0,89.0,0.0,4.0,1355.88,89.0,0.02296519997714076,0.0,17979.861738333333
2024-06-16,7.0,7.0,488604.93,65435.66226,423169.26774,0.0,383.0,0.0,1.0,476.52,383.0,0.13392345889755963,0.0,60452.75253428571
2024-06-17,8.0,8.0,641635.44,81383.4562,560251.9838,0.0,560.0,0.0,7.0,2509.78,560.0,0.12683753285198837,0.0,70031.497975
2024-06-18,2.0,2.0,64687.770000000004,523.92159,64163.84841,0.0,57.0,0.0,2.0,612.45,57.0,0.008099237151010153,0.0,32081.924205
2024-06-19,7.0,7.0,505676.53,46814.944260000004,457144.89622,1716.68952,316.0,1.0,4.0,617.28,315.0,0.09257883544644636,0.0031645569620253164,65306.413745714286
2024-06-20,3.0,3.0,227481.42,19654.50127,207826.91872999998,0.0,149.0,0.0,0.0,0.0,149.0,0.08640046853057273,0.0,69275.63957666665
2024-06-21,7.0,7.0,415897.4,39414.31418,376483.08582000004,0.0,344.0,0.0,2.0,988.81,344.0,0.09476932094309798,0.0,53783.29797428572
2024-06-22,7.0,7.0,287682.08999999997,47427.248680000004,230051.24207,10203.59925,371.0,5.0,2.0,1163.4,366.0,0.16485992812413178,0.013477088948787063,32864.46315285714
2024-06-23,8.0,8.0,350323.63,41985.60154,308338.02846,0.0,376.0,0.0,1.0,341.67,376.0,0.11984804319366069,0.0,38542.2535575
2024-06-24,8.0,8.0,364794.32,48456.35946,316337.96054,0.0,374.0,0.0,6.0,813.48,374.0,0.13283200094782177,0.0,39542.2450675
2024-06-25,6.0,6.0,710947.1599999999,62994.44054,647952.71942,0.0,560.0,0.0,3.0,419.82,560.0,0.0886063607596379,0.0,107992.11990333333
2024-06-26,7.0,7.0,498125.08,50941.7393,447183.34071,0.0,521.0,0.0,3.0,1186.18,521.0,0.10226696334984779,0.0,63883.33438714286
2024-06-27,9.0,9.0,959511.71,72813.44516,886698.26484,0.0,596.0,0.0,1.0,79.02,596.0,0.0758859369835101,0.0,98522.02942666666
2024-06-28,11.0,11.0,637554.4199999999,76635.32264,558984.2104,1934.88696,695.0,1.0,0.0,0.0,694.0,0.12020200979863022,0.0014388489208633094,50816.746399999996
2024-06-29,9.0,9.0,630387.19,75515.18541,553267.09779,1604.9068,503.0,1.0,2.0,455.74,502.0,0.11979175117755805,0.0019880715705765406,61474.12197666667
2024-06-30,4.0,4.0,229703.87,27634.262329999998,202069.60767,0.0,257.0,0.0,2.0,647.29,257.0,0.12030386048785333,0.0,50517.4019175
2024-07-01,11.0,11.0,504073.97,66827.39056,437246.57944,0.0,436.0,0.0,3.0,990.43,436.0,0.13257457146616797,0.0,39749.68904
2024-07-02,5.0,5.0,661440.7000000001,75786.64694,585654.05303,0.0,473.0,0.0,1.0,121.35,473.0,0.11457814274204778,0.0,117130.81060599998
2024-07-03,4.0,4.0,206417.15,25913.01945,180504.13055,0.0,138.0,0.0,3.0,1419.17,138.0,0.12553714383712788,0.0,45126.0326375
2024-07-04,8.0,8.0,606963.12,72466.63777999999,534496.48222,0.0,620.0,0.0,2.0,1367.5,620.0,0.11939215974110584,0.0,66812.0602775
2024-07-05,6.0,6.0,355961.21,41960.71701000001,314000.49299,0.0,323.0,0.0,1.0,0.0,323.0,0.11788002689956022,0.0,52333.415498333336
2024-07-06,10.0,10.0,466062.48,43854.53568,422207.94432,0.0,406.0,0.0,3.0,1416.9499999999998,406.0,0.09409582955486999,0.0,42220.794432
2024-07-07,7.0,7.0,338927.5,49469.81621,289457.68379000004,0.0,276.0,0.0,4.0,1125.3,276.0,0.14595987699434243,0.0,41351.09768428572
2024-07-08,4.0,4.0,323879.95,25528.72027,298351.22972999996,0.0,288.0,0.0,4.0,1116.96,288.0,0.07882155184351486,0.0,74587.80743249999
2024-07-09,7.0,7.0,123227.08,15456.80976,107770.27024,0.0,183.0,0.0,2.0,258.39,183.0,0.12543354723653274,0.0,15395.75289142857
2024-07-10,9.0,8.0,401879.7,25165.10956,376714.59044,0.0,355.0,0.0,3.0,1414.53,355.0,0.06261851384879605,0.0,41857.17671555556
2024-07-11,10.0,10.0,486605.51,49303.22015,437302.28985,0.0,376.0,0.0,3.0,556.47,376.0,0.10132071901528612,0.0,43730.228985
2024-07-12,9.0,9.0,332998.87,26647.16905,306351.70094999997,0.0,307.0,0.0,5.0,2701.36,307.0,0.08002180022412689,0.0,34039.07788333333
2024-07-13,11.0,11.0,629194.51,65133.69962,564060.8103799999,0.0,619.0,0.0,5.0,1748.95,619.0,0.10351917981611124,0.0,51278.2554890909
2024-07-14,8.0,8.0,418619.31999999995,45445.46287,373173.85713,0.0,430.0,0.0,2.0,942.34,430.0,0.1085603571043974,0.0,46646.73214125
2024-07-15,7.0,7.0,497823.83999999997,30304.95544,467518.88456,0.0,418.0,0.0,4.0,1773.24,418.0,0.06087485774084263,0.0,66788.41208
2024-07-16,10.0,10.0,605612.6900000001,53760.47358,551852.21642,0.0,602.0,0.0,1.0,391.35,602.0,0.08877038818324628,0.0,55185.221642
2024-07-17,7.0,7.0,159610.96,24513.42398,135097.53602,0.0,236.0,0.0,2.0,164.54000000000002,236.0,0.1535823353233387,0.0,19299.648002857142
2024-07-18,5.0,5.0,391986.61,61342.68031,330643.92969,0.0,403.0,0.0,6.0,1838.05,403.0,0.15649177483383936,0.0,66128.785938
