order_id,customer_id,warehouse_id,order_date,ship_date,order_status,source_order_total,detail_row_count,total_quantity,calculated_order_total,order_total_difference,order_financial_status,shipment_count,has_shipment,detail_status,customer_status,quantity_status,date_status,gross_sales,discount_amount,sales_net,units_sold,sale_line_count,return_amount,units_returned,return_line_count,net_sales,net_units,discount_rate,return_rate,item_line_count,missing_net_amount_lines,revenue_completeness_status,feature_shipment_count,total_shipping_cost,first_shipment_date,last_delivery_date,order_to_delivery_days,delivery_anomaly_flag,average_order_value
5007076,302596,540,2023-09-06,2023-09-12,Returned,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,1,260.38,2023-09-08,2023-09-17,11.0,False,0.0
5007077,301448,511,2024-10-16,2024-10-24,Delivered,50240.32,2.0,72.0,50240.32,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,33616.8,1848.924,31767.876,72.0,2.0,0.0,0.0,0.0,31767.876,72.0,0.05499999999999999,0.0,2.0,1.0,Partial,0,,,,,False,31767.876
5007078,302376,519,2023-01-23,2023-01-31,Pending,58100.94,1.0,38.0,58100.94,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,79264.58,21163.64286,58100.93714,38.0,1.0,0.0,0.0,0.0,58100.93714,38.0,0.267,0.0,1.0,0.0,Complete,0,,,,,False,58100.93714
5007079,300259,515,2025-08-18,2025-08-23,Shipped,73432.8,5.0,137.0,73432.8,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,100979.25,26411.392770000002,74567.85723,137.0,5.0,0.0,0.0,0.0,74567.85723,137.0,0.2615526731481963,0.0,5.0,0.0,Complete,0,,,,,False,74567.85723
5007080,300196,538,2025-08-17,2025-08-22,Delivered,63114.01,2.0,71.0,63114.01,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,79989.49,16875.48432,63114.00568,71.0,2.0,0.0,0.0,0.0,63114.00568,71.0,0.2109712703506423,0.0,2.0,0.0,Complete,0,,,,,False,63114.00568
5007081,300712,510,2025-03-10,2025-03-14,Pending,21948.5,2.0,40.0,21948.5,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,24499.54,2551.04512,21948.49488,40.0,2.0,0.0,0.0,0.0,21948.49488,40.0,0.10412624563563234,0.0,2.0,0.0,Complete,1,87.34,2025-03-14,2025-03-15,5.0,False,21948.49488
5007082,301097,521,2024-04-10,2024-04-22,Delivered,,2.0,67.0,96365.71,,Missing Source Total,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,109907.34,13541.63038,96365.70962,67.0,2.0,0.0,0.0,0.0,96365.70962,67.0,0.12320951794484336,0.0,2.0,0.0,Complete,1,366.69,2024-04-14,2024-04-25,15.0,False,96365.70962
5007083,300952,533,2025-03-11,2025-03-19,Cancelled,137645.84,3.0,87.0,137645.84,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,156282.96000000002,18637.12335,137645.83664999998,87.0,3.0,0.0,0.0,0.0,137645.83664999998,87.0,0.11925243385459297,0.0,3.0,0.0,Complete,1,582.27,2025-03-13,2025-04-06,26.0,False,137645.83664999998
5007084,301144,515,2025-12-15,2025-12-22,Delivered,197266.12,5.0,145.0,197266.12,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,220044.22,36406.837680000004,183637.38231999998,145.0,5.0,0.0,0.0,0.0,183637.38231999998,145.0,0.16545236989183357,0.0,5.0,1.0,Partial,0,,,,,False,183637.38231999998
5007085,301792,536,2024-08-12,2024-08-22,Delivered,25521.28,2.0,81.0,25521.28,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,28837.6,3316.324,25521.276,81.0,2.0,0.0,0.0,0.0,25521.276,81.0,0.115,0.0,2.0,1.0,Partial,0,,,,,False,25521.276
5007086,301585,520,2025-07-25,2025-07-30,Pending,34908.39,1.0,17.0,34908.39,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,34978.35,69.9567,34908.3933,17.0,1.0,0.0,0.0,0.0,34908.3933,17.0,0.002,0.0,1.0,0.0,Complete,0,,,,,False,34908.3933
5007087,301798,525,2022-10-20,2022-10-30,Pending,75974.0,3.0,69.0,75974.0,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,67235.15000000001,6119.53087,61115.61913000001,69.0,3.0,0.0,0.0,0.0,61115.61913000001,69.0,0.09101683970363714,0.0,3.0,1.0,Partial,0,,,,,False,61115.61913000001
5007088,302325,533,2024-10-09,2024-10-13,Pending,41579.8,2.0,65.0,41579.8,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,48703.7,7123.9017,41579.798299999995,65.0,2.0,0.0,0.0,0.0,41579.798299999995,65.0,0.1462702361422233,0.0,2.0,0.0,Complete,0,,,,,False,41579.798299999995
5007089,301230,524,2025-05-19,2025-05-31,Pending,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5007090,300160,539,2022-09-20,2022-09-30,Shipped,24619.94,2.0,22.0,24619.94,-3.637978807091713e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,25270.84,650.899,24619.941,22.0,2.0,0.0,0.0,0.0,24619.941,22.0,0.025756919833294027,0.0,2.0,0.0,Complete,0,,,,,False,24619.941
5007091,302591,510,2025-11-07,2025-11-14,Pending,39456.48,2.0,40.0,39456.48,7.275957614183426e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,46903.1,7446.616599999999,39456.4834,40.0,2.0,0.0,0.0,0.0,39456.4834,40.0,0.15876597922098964,0.0,2.0,0.0,Complete,0,,,,,False,39456.4834
5007092,300283,534,2025-07-30,2025-08-07,Pending,82578.14,1.0,45.0,82578.14,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,87291.9,4713.7626,82578.1374,45.0,1.0,0.0,0.0,0.0,82578.1374,45.0,0.054000000000000006,0.0,1.0,0.0,Complete,1,486.55,2025-08-02,2025-08-16,17.0,False,82578.1374
5007093,300606,538,2025-12-25,2025-12-30,Delivered,113631.65,3.0,99.0,113631.65,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,132755.73,19124.08296,113631.64704000001,99.0,3.0,0.0,0.0,0.0,113631.64704000001,99.0,0.14405467063455565,0.0,3.0,0.0,Complete,0,,,,,False,113631.64704000001
5007094,302419,527,2021-12-20,2021-12-24,Delivered,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5007095,302510,515,2026-07-01,2026-07-04,Pending,1604.68,1.0,4.0,1604.68,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,1890.08,285.40208,1604.67792,4.0,1.0,0.0,0.0,0.0,1604.67792,4.0,0.15100000000000002,0.0,1.0,0.0,Complete,0,,,,,False,1604.67792
5007096,302096,507,2022-04-11,,Delivered,8106.19,2.0,6.0,8106.19,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date,9455.26,1349.07814,8106.181860000001,6.0,2.0,0.0,0.0,0.0,8106.181860000001,6.0,0.14268017378686573,0.0,2.0,0.0,Complete,0,,,,,False,8106.181860000001
5007097,300355,533,2022-06-29,2022-06-29,Cancelled,57941.69,3.0,89.0,57941.69,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,114132.85,12106.782870000001,102026.06713,89.0,3.0,0.0,0.0,0.0,102026.06713,89.0,0.10607623370484484,0.0,3.0,0.0,Complete,0,,,,,False,102026.06713
5007098,301393,509,2024-03-06,2024-03-10,Returned,10622.51,2.0,39.0,10622.51,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,1382.7,26.2713,1356.4287,39.0,2.0,0.0,0.0,0.0,1356.4287,39.0,0.019,0.0,2.0,1.0,Partial,0,,,,,False,1356.4287
5007099,302884,537,2024-11-07,,Pending,39569.99,1.0,18.0,39569.99,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date,40172.58,602.5887,39569.9913,18.0,1.0,0.0,0.0,0.0,39569.9913,18.0,0.015,0.0,1.0,0.0,Complete,1,458.83,2024-11-12,2024-11-27,20.0,False,39569.9913
5007100,301824,504,2023-08-11,2023-08-15,Pending,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5007101,301942,517,2025-11-12,2025-11-13,Pending,146367.86,6.0,146.0,146367.86000000002,-2.9103830456733704e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,156882.06,3092.4451099999997,153789.61489,146.0,6.0,0.0,0.0,0.0,153789.61489,146.0,0.01971191039944274,0.0,6.0,1.0,Partial,0,,,,,False,153789.61489
5007102,301336,538,2024-10-14,2024-10-25,Delivered,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,1,63.91,2024-10-19,2024-10-20,6.0,False,0.0
5007103,301044,521,2025-07-18,2025-07-27,Pending,92488.98,5.0,87.0,92488.98,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,119446.69,26418.99813,93027.69187000001,87.0,5.0,0.0,0.0,0.0,93027.69187000001,87.0,0.221178151776328,0.0,5.0,0.0,Complete,0,,,,,False,93027.69187000001
5007104,300620,525,2026-06-27,2026-07-09,Pending,29134.93,1.0,32.0,29134.93,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,37114.56,7979.6304,29134.9296,32.0,1.0,0.0,0.0,0.0,29134.9296,32.0,0.21500000000000002,0.0,1.0,0.0,Complete,0,,,,,False,29134.9296
5007105,300302,534,2024-11-09,2024-11-20,Shipped,74600.75,2.0,84.0,74600.75,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,78577.26000000001,3976.5186200000003,74600.74137999999,84.0,2.0,0.0,0.0,0.0,74600.74137999999,84.0,0.05060648106080563,0.0,2.0,0.0,Complete,1,209.09,2024-11-14,2024-11-19,10.0,False,74600.74137999999
5007106,300352,519,2025-02-11,2025-02-18,Returned,38817.22,3.0,30.0,38817.22,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,45637.54,6820.319079999999,38817.22092,30.0,3.0,0.0,0.0,0.0,38817.22092,30.0,0.1494453706312829,0.0,3.0,0.0,Complete,1,558.87,2025-02-14,2025-02-27,16.0,False,38817.22092
5007107,302348,540,2024-03-17,2024-03-26,Shipped,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5007108,300001,529,2022-11-01,2022-11-13,Delivered,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,1,476.37,2022-11-03,2022-10-11,-21.0,True,0.0
5007109,302418,508,2023-09-26,2023-10-06,Delivered,93110.91,4.0,99.0,93110.91,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,98640.76,5529.861959999999,93110.89804,99.0,4.0,0.0,0.0,0.0,93110.89804,99.0,0.056060617943332954,0.0,4.0,0.0,Complete,1,317.78,2023-09-30,,,False,93110.89804
5007110,301208,510,2025-02-01,2025-02-02,Cancelled,8955.02,3.0,15.0,8955.02,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,17798.129999999997,364.80426,17433.32574,15.0,3.0,0.0,0.0,0.0,17433.32574,15.0,0.020496774661158224,0.0,3.0,0.0,Complete,0,,,,,False,17433.32574
5007111,302983,521,2024-09-09,2024-09-16,Shipped,123065.61,3.0,86.0,123065.61,1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,73510.2,1029.1428,72481.0572,86.0,3.0,0.0,0.0,0.0,72481.0572,86.0,0.014000000000000002,0.0,3.0,2.0,Partial,0,,,,,False,72481.0572
5007112,301555,520,2025-06-01,2025-06-10,Returned,125385.85,2.0,68.0,125385.85,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,30069.05,420.9667,29648.0833,68.0,2.0,0.0,0.0,0.0,29648.0833,68.0,0.014,0.0,2.0,1.0,Partial,0,,,,,False,29648.0833
5007113,301410,529,2024-11-30,,Returned,82835.28,4.0,60.0,82835.28,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date,104703.88,21868.605199999998,82835.2748,60.0,4.0,0.0,0.0,0.0,82835.2748,60.0,0.20886145957532803,0.0,4.0,0.0,Complete,1,516.04,2024-12-04,2024-12-19,19.0,False,82835.2748
5007114,301099,505,2024-06-08,,Delivered,122952.25,3.0,86.0,122952.25,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date,141965.05,27135.5227,114829.5273,86.0,3.0,0.0,0.0,0.0,114829.5273,86.0,0.19114227551076834,0.0,3.0,1.0,Partial,0,,,,,False,114829.5273
5007115,302583,526,2024-07-22,2024-07-26,Cancelled,63190.01,2.0,48.0,63190.01,7.275957614183426e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,0.0,0.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,48.0,,0.0,2.0,2.0,Partial,0,,,,,False,0.0
5007116,301332,534,2022-11-25,2022-12-07,Delivered,59853.97,2.0,38.0,59853.97,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,60227.8,373.83655999999996,59853.96344000001,38.0,2.0,0.0,0.0,0.0,59853.96344000001,38.0,0.006207043259092976,0.0,2.0,0.0,Complete,1,492.79,2022-11-27,2022-12-09,14.0,False,59853.96344000001
5007117,302274,534,2025-09-19,2025-09-29,Pending,70750.91,3.0,73.0,70750.91,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,23142.08,1596.80352,21545.27648,73.0,3.0,0.0,0.0,0.0,21545.27648,73.0,0.06899999999999999,0.0,3.0,2.0,Partial,1,84.08,2025-09-21,2025-09-23,4.0,False,21545.27648
5007118,301039,512,2025-01-18,2025-01-25,Pending,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5007119,301838,509,2021-09-30,2021-10-03,Cancelled,21819.49,1.0,12.0,21819.49,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,27902.16,6082.67088,21819.48912,12.0,1.0,0.0,0.0,0.0,21819.48912,12.0,0.218,0.0,1.0,0.0,Complete,0,,,,,False,21819.48912
5007120,302784,538,2024-03-31,2024-04-07,Delivered,154648.65,4.0,82.0,154648.65,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,167038.78,12390.13396,154648.64604,82.0,4.0,0.0,0.0,0.0,154648.64604,82.0,0.0741751942872188,0.0,4.0,0.0,Complete,1,299.67,2024-04-02,2024-04-09,9.0,False,154648.64604
5007121,302449,512,2026-02-21,2026-02-23,Delivered,49242.35,4.0,68.0,49242.350000000006,-7.275957614183426e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,54294.53,5052.1826599999995,49242.34734,68.0,4.0,0.0,0.0,0.0,49242.34734,68.0,0.09305141162470694,0.0,4.0,0.0,Complete,0,,,,,False,49242.34734
5007122,302080,511,2026-06-06,2026-06-11,Returned,51412.92,1.0,33.0,51412.92,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,52037.37,624.44844,51412.92156,33.0,1.0,0.0,0.0,0.0,51412.92156,33.0,0.012,0.0,1.0,0.0,Complete,0,,,,,False,51412.92156
5007123,301515,537,2025-11-21,2025-11-23,Shipped,51363.1,4.0,83.0,51363.1,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,99722.16,17458.82694,82263.33306,83.0,4.0,0.0,0.0,0.0,82263.33306,83.0,0.17507469693797245,0.0,4.0,0.0,Complete,0,,,,,False,82263.33306
5007124,300039,535,2022-05-12,2022-12-15,Shipped,18638.0,1.0,13.0,18638.0,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,24983.92,6345.91568,18638.00432,13.0,1.0,0.0,0.0,0.0,18638.00432,13.0,0.254,0.0,1.0,0.0,Complete,0,,,,,False,18638.00432
5007125,300974,529,2026-10-03,2026-03-14,Shipped,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Ship Date Before Order Date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5007126,300608,516,2026-02-17,2026-02-25,Shipped,,4.0,95.0,97904.86,,Missing Source Total,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,11316.92,690.33212,10626.58788,105.0,3.0,6621.12,10.0,1.0,4005.4678799999992,95.0,0.061000000000000006,0.09523809523809523,4.0,2.0,Partial,0,,,,,False,4005.4678799999992
5007127,302806,513,2026-01-01,2026-01-02,Cancelled,43427.15,2.0,31.0,43427.15,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,45531.52,2104.3794000000003,43427.1406,31.0,2.0,0.0,0.0,0.0,43427.1406,31.0,0.046218079255864956,0.0,2.0,0.0,Complete,0,,,,,False,43427.1406
5007128,302363,504,2023-09-16,2023-09-26,Cancelled,85300.36,4.0,79.0,85300.36,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,103531.31999999999,18230.963300000003,85300.3567,79.0,4.0,0.0,0.0,0.0,85300.3567,79.0,0.17609128619242953,0.0,4.0,0.0,Complete,0,,,,,False,85300.3567
5007129,302460,518,2025-04-22,,Shipped,2253.73,2.0,35.0,2253.73,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date,17818.25,1577.3148,16240.9352,35.0,2.0,0.0,0.0,0.0,16240.9352,35.0,0.08852243065396434,0.0,2.0,0.0,Complete,1,247.59,2025-04-25,2025-04-29,7.0,False,16240.9352
5007130,301537,540,2024-02-25,2024-02-29,Returned,132908.45,6.0,154.0,132908.45,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid,198576.56,29773.88326,168802.67674,154.0,6.0,0.0,0.0,0.0,168802.67674,154.0,0.14993654467576636,0.0,6.0,0.0,Complete,2,891.0,2024-02-25,2024-03-21,25.0,False,168802.67674
5007131,301496,536,2025-11-18,2025-11-29,Delivered,5567.81,1.0,5.0,5567.81,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,5624.05,56.2405,5567.8095,5.0,1.0,0.0,0.0,0.0,5567.8095,5.0,0.009999999999999998,0.0,1.0,0.0,Complete,0,,,,,False,5567.8095
5007132,302877,506,2025-07-31,2025-08-01,Shipped,,2.0,40.0,46630.26,,Missing Source Total,2,True,Has Order Details,Matched,Positive Net Quantity,Valid,36244.95,362.4495,35882.5005,40.0,2.0,0.0,0.0,0.0,35882.5005,40.0,0.01,0.0,2.0,1.0,Partial,2,699.7900000000001,2025-08-02,2025-08-15,15.0,False,35882.5005
5007133,302027,537,2024-10-06,,Delivered,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Missing Ship Date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5007134,301834,512,2026-06-06,2026-06-09,Shipped,34906.11,2.0,49.0,34906.11,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,33024.46,7100.2589,25924.2011,49.0,2.0,0.0,0.0,0.0,25924.2011,49.0,0.215,0.0,2.0,1.0,Partial,0,,,,,False,25924.2011
5007135,300008,513,2025-07-27,2025-07-29,Shipped,8785.84,1.0,14.0,8785.84,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,8821.12,35.28448,8785.83552,14.0,1.0,0.0,0.0,0.0,8785.83552,14.0,0.004,0.0,1.0,0.0,Complete,1,228.75,2025-07-29,2025-08-06,10.0,False,8785.83552
5007136,302942,536,2024-09-13,2024-09-15,Cancelled,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5007137,301171,528,2026-03-29,2026-03-30,Delivered,55671.5,4.0,45.0,55671.5,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,64709.96,9038.46962,55671.49038,45.0,4.0,0.0,0.0,0.0,55671.49038,45.0,0.13967663741408587,0.0,4.0,0.0,Complete,0,,,,,False,55671.49038
5007138,300932,529,2026-02-16,2026-02-25,Pending,68267.83,2.0,87.0,68267.83,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,78801.84,10534.01346,68267.82654000001,87.0,2.0,0.0,0.0,0.0,68267.82654000001,87.0,0.13367725246009485,0.0,2.0,0.0,Complete,0,,,,,False,68267.82654000001
5007139,302583,520,2025-06-15,2025-06-18,Pending,78858.06,2.0,40.0,78858.06,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,79508.6,650.5348,78858.0652,40.0,2.0,0.0,0.0,0.0,78858.0652,40.0,0.00818194258231185,0.0,2.0,0.0,Complete,1,774.68,2025-06-19,2025-07-14,29.0,False,78858.0652
5007140,302764,525,2025-01-10,,Cancelled,82861.04,3.0,65.0,82861.04000000001,-1.4551915228366852e-11,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date,92074.29000000001,9213.24726,82861.04274,65.0,3.0,0.0,0.0,0.0,82861.04274,65.0,0.10006319092984588,0.0,3.0,0.0,Complete,1,448.2,2025-01-13,2025-01-02,-8.0,True,82861.04274
5007141,302787,526,2024-03-28,2024-04-01,Shipped,19627.16,2.0,53.0,19627.16,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,19841.440000000002,214.28508,19627.15492,53.0,2.0,0.0,0.0,0.0,19627.15492,53.0,0.010799875412268463,0.0,2.0,0.0,Complete,1,225.9,2024-03-28,2024-04-01,4.0,False,19627.15492
5007142,302997,510,2022-04-18,2022-04-25,Cancelled,,3.0,79.0,69603.11,,Missing Source Total,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,78998.41,9395.29864,69603.11136000001,79.0,3.0,0.0,0.0,0.0,69603.11136000001,79.0,0.11893022454502566,0.0,3.0,0.0,Complete,1,490.64,2022-04-23,2022-05-06,18.0,False,69603.11136000001
5007143,301800,516,2025-10-26,2025-11-07,Shipped,,2.0,37.0,28430.1,,Missing Source Total,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,7699.18,2040.2827,5658.8973,37.0,2.0,0.0,0.0,0.0,5658.8973,37.0,0.265,0.0,2.0,1.0,Partial,0,,,,,False,5658.8973
5007144,301953,510,2026-07-15,2026-07-25,Shipped,8450.62,2.0,21.0,8450.619999999999,1.8189894035458565e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,8973.67,523.04593,8450.62407,21.0,2.0,0.0,0.0,0.0,8450.62407,21.0,0.058286735527381776,0.0,2.0,0.0,Complete,0,,,,,False,8450.62407
5007145,301044,539,2024-11-29,2024-12-06,Shipped,35260.04,2.0,30.0,35260.04,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,35693.6,433.5602,35260.0398,30.0,2.0,0.0,0.0,0.0,35260.0398,30.0,0.012146720980792076,0.0,2.0,0.0,Complete,0,,,,,False,35260.0398
5007146,301259,535,2025-08-26,2025-09-02,Pending,60118.03,2.0,32.0,60118.03,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,60996.990000000005,878.96025,60118.02975,32.0,2.0,0.0,0.0,0.0,60118.02975,32.0,0.014409895471891317,0.0,2.0,0.0,Complete,1,225.18,2025-08-30,2025-09-05,10.0,False,60118.02975
5007147,302893,513,2026-01-10,2026-01-12,Pending,,2.0,7.0,16333.45,,Missing Source Total,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,26165.64,4108.00548,22057.63452,12.0,1.0,5724.1762,5.0,1.0,16333.45832,7.0,0.157,0.4166666666666667,2.0,0.0,Complete,0,,,,,False,16333.45832
5007148,301707,509,2025-02-14,2025-02-15,Shipped,61144.9,1.0,27.0,61144.9,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,61575.93,431.03151,61144.89849,27.0,1.0,0.0,0.0,0.0,61144.89849,27.0,0.007,0.0,1.0,0.0,Complete,0,,,,,False,61144.89849
5007149,302318,511,2021-12-04,2021-12-14,Shipped,121422.59,3.0,135.0,121422.59,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,107633.76,27554.24256,80079.51744,135.0,3.0,0.0,0.0,0.0,80079.51744,135.0,0.256,0.0,3.0,2.0,Partial,1,412.91,2021-12-05,2021-12-20,16.0,False,80079.51744
5007150,301744,501,2025-02-11,2025-02-15,Shipped,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5007151,302911,502,2025-02-03,2025-02-11,Cancelled,48013.18,1.0,28.0,48013.18,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,54008.08,5994.89688,48013.18312,28.0,1.0,0.0,0.0,0.0,48013.18312,28.0,0.111,0.0,1.0,0.0,Complete,0,,,,,False,48013.18312
5007152,300806,504,2024-08-06,2024-08-16,Shipped,23376.22,2.0,35.0,23376.22,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,29754.97,6378.74979,23376.22021,35.0,2.0,0.0,0.0,0.0,23376.22021,35.0,0.21437594425401874,0.0,2.0,0.0,Complete,0,,,,,False,23376.22021
5007153,301260,531,2024-04-14,2024-04-14,Pending,18046.18,1.0,25.0,18046.18,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid,24321.0,6274.818,18046.182,25.0,1.0,0.0,0.0,0.0,18046.182,25.0,0.258,0.0,1.0,0.0,Complete,1,22.12,2024-04-19,,,False,18046.182
5007154,302094,539,2025-08-08,2025-08-18,Pending,124256.86,5.0,167.0,124256.86,1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid,109634.75,19734.96025,89899.78975,167.0,5.0,0.0,0.0,0.0,89899.78975,167.0,0.18000643272320135,0.0,5.0,2.0,Partial,0,,,,,False,89899.78975
5007155,301401,523,2025-07-27,2025-08-04,Shipped,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No Order Details,0,,,,,False,0.0
5007156,300800,510,2023-03-28,2023-03-29,Delivered,10637.21,1.0,6.0,10637.21,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid,10701.42,64.20852,10637.21148,6.0,1.0,0.0,0.0,0.0,10637.21148,6.0,0.005999999999999999,0.0,1.0,0.0,Complete,2,982.9100000000001,2023-04-02,2023-04-09,12.0,False,10637.21148
