supplier_id,supplier_name,contact_email,phone,country,rating,established_year,product_count,has_products,net_sales,units_sold,units_returned,return_amount,low_stock_products,current_stock,return_rate,revenue_share
1282,"Fletcher, Harris and Zavala",amberbanks@crosby.com,001-335-954-8640x15577,Japan,4.3,2018.0,8,True,3327319.83723,3278.0,32.0,33032.40875,0.0,37365.0,0.009762050030506406,0.005287656655351051
1283,"Patel, Bryan and Lam",zoliver@dougherty.com,471.616.2411,United Kingdom,4.7,2010.0,6,True,1766043.19972,2543.0,13.0,5726.291,0.0,99368.0,0.005112072355485647,0.002806532144625753
1284,Terry Group,nancymeyer@johnson.com,756.770.4310x3856,Germany,3.1,1988.0,2,True,500100.68046,720.0,8.0,3021.97808,0.0,18193.0,0.011111111111111112,0.0007947419607191545
1285,Watkins-Terry,kellis@villanueva.com,437-654-0254x729,Japan,4.2,2007.0,3,True,1312080.0078,1161.0,17.0,14809.16544,0.0,19565.0,0.014642549526270457,0.00208511021632729
1286,Mcpherson Ltd,evanwilson@andrews-alexander.com,(438)605-5257,Australia,4.2,2000.0,5,True,2403535.38475,2323.0,0.0,0.0,0.0,32629.0,0.0,0.0038196117281365446
1287,Knapp Group,dmack@moore-cordova.net,354.674.9297x51702,United States,3.8,1978.0,3,True,1445815.6682099998,1078.0,0.0,0.0,1.0,3790.0,0.0,0.0022976381034610395
1288,Morales and Sons,uhoward@franklin.org,234.730.1871x86375,United Kingdom,4.1,2021.0,4,True,1878856.91844,1531.0,0.0,0.0,0.0,13888.0,0.0,0.0029858116367653823
1289,Hernandez-Nash,paul04@bell-madden.net,437-367-4266,France,2.8,1999.0,6,True,2598499.6333999997,2262.0,3.0,0.0,1.0,57261.0,0.001326259946949602,0.004129441878936811
1290,Clark Group,carl96@smith.com,(628)979-2326x48704,Vietnam,1.5,1982.0,5,True,1329292.89545,1740.0,12.0,12244.3228,0.0,28694.0,0.006896551724137931,0.002112464316441724
1291,"Singh, Walker and Moody",joseblanchard@kennedy.biz,(773)901-4719,Canada,4.9,,5,True,1970148.3365,2168.0,7.0,7006.35264,0.0,27585.0,0.0032287822878228783,0.0031308886650931603
1292,"Graham, Scott and Jennings",brooksjessica@bruce.org,7258725204,China,2.7,1989.0,7,True,4155191.60142,2547.0,10.0,19058.4009,1.0,59630.0,0.0039261876717707105,0.0066032805982962975
1293,"Barr, Kelly and Roberts",palmerkatie@duran.com,-6387,Brazil,4.5,1977.0,4,True,2080697.2018,1799.0,1.0,1239.35616,2.0,8460.0,0.0005558643690939411,0.0033065689338802108
1294,Taylor LLC,kimberly65@garcia.net,938.398.8816,France,4.6,1979.0,6,True,1796038.3475000001,2412.0,8.0,14022.31912,0.0,40102.0,0.003316749585406302,0.002854199351430613
1295,Fuentes Inc,sbailey@taylor-ramos.org,352.840.1322x34232,United States,,2003.0,3,True,1090676.04078,1280.0,12.0,4343.54673,1.0,13170.0,0.009375,0.0017332630188817194
1296,"Hines, Rodriguez and Smith",ctodd@rodriguez.net,001-307-314-0140,Germany,1.9,2011.0,9,True,3598711.47779,3666.0,20.0,16349.3285,0.0,37222.0,0.005455537370430988,0.005718942460327462
1297,"Harris, Santana and Lopez",anthony24@bailey.org,589.611.9083,Australia,1.9,2017.0,6,True,2445630.22491,2383.0,10.0,16213.7228,1.0,34015.0,0.00419639110365086,0.0038865073295865278
1298,Winters PLC,beltrancorey@knapp.info,,France,4.8,1986.0,1,True,459253.74264,295.0,0.0,0.0,0.0,1717.0,0.0,0.0007298294806509802
1299,Martinez-Rodriguez,tylerward@hawkins-williams.com,,France,2.4,1999.0,3,True,635736.3567700001,1056.0,8.0,15661.21984,0.0,40574.0,0.007575757575757576,0.0010102892845798744
1300,Crosby-Richardson,lutztravis@sanders.com,526-769-1215,Brazil,2.2,2009.0,6,True,1668147.57526,2057.0,19.0,7593.79144,0.0,65921.0,0.009236752552260573,0.0026509599497277114
1301,Kaufman-Walker,wgomez@sparks-eaton.com,327.523.1843x22259,Japan,2.5,1999.0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1302,"Blankenship, Khan and Turner",clarence54@watson.com,9643361103,India,4.5,2008.0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1303,Jackson-Edwards,jenniferdavidson@larsen-taylor.com,577.654.7812x9142,Brazil,2.8,1993.0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1304,Smith-Williams,lopezcurtis@martinez-gonzales.com,912.707.3564,Brazil,1.4,2023.0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1305,Walters Group,jperez@reynolds-frazier.biz,494-831-1426,France,1.1,2018.0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1306,Anderson-Valencia,rdiaz@farmer.com,001-610-843-0068,Vietnam,1.9,1981.0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
