product_id,product_name,category,supplier_id,unit_price,weight_kg,is_active,supplier_name,country,rating,supplier_status,inventory_record_count,has_inventory,units_sold,gross_sales,discount_amount,sales_net,units_returned,return_amount,return_count,current_stock,reorder_level_total,low_stock_records,net_sales,net_units,discount_rate,return_rate,reorder_gap_units,stock_to_reorder_ratio,below_reorder_flag,revenue_share
20768,Advanced modular workforce,Pharmaceuticals,1171,439.98,53.33,Y,"Powers, Clements and Cox",France,2.2,Valid,0,False,330.0,145193.4,25006.70328,120186.69671999999,0.0,0.0,0.0,0.0,0.0,0.0,120186.69671999999,330.0,0.17223030303030304,0.0,0.0,,False,0.00019050583222974632
20769,Switchable heuristic Graphical User Interface,Furniture,1230,957.16,,,"Mcintosh, Melton and Wilkins",Brazil,3.2,Valid,4,True,409.0,391478.44,51808.19932,339670.24068,0.0,0.0,0.0,14171.0,933.0,0.0,339670.24068,409.0,0.1323398533007335,0.0,13238.0,15.188638799571276,False,0.000538405361411797
20770,Face-to-face intangible interface,Toys,1064,773.5,49.6,N,"Cox, Cox and White",United States,4.1,Valid,5,True,494.0,307079.5,28572.3165,278507.1835,6.0,4636.359,1.0,25061.0,1299.0,0.0,273870.8245,488.0,0.09304534005037783,0.012145748987854251,23762.0,19.29253271747498,False,0.00043410785693169936
20771,Synergized web-enabled initiative,Furniture,1104,380.87,19.08,N,Cunningham-Branch,Canada,2.1,Valid,5,True,343.0,124544.49,18012.48491,106532.00509,10.0,3743.9521,1.0,9343.0,1430.0,0.0,102788.05299000001,333.0,0.1446269113149847,0.029154518950437316,7913.0,6.533566433566434,False,0.0001629275461639064
20772,Virtual zero-defect solution,Pharmaceuticals,1169,337.4,60.85,N,"Barber, Olson and Alvarado",India,2.4,Valid,1,True,365.0,109655.0,7962.977400000001,101692.0226,0.0,0.0,0.0,4699.0,416.0,0.0,101692.0226,365.0,0.07261846153846155,0.0,4283.0,11.295673076923077,False,0.000161190247550213
20773,Public-key exuding Graphic Interface,Pharmaceuticals,1013,574.07,16.51,Y,"Calhoun, Schmidt and Brown",Germany,2.7,Valid,2,True,543.0,270961.04,28095.55987,242865.48013,0.0,0.0,0.0,14773.0,686.0,0.0,242865.48013,543.0,0.10368855932203391,0.0,14087.0,21.534985422740526,False,0.00038496182751267293
20774,Reverse-engineered 3rdgeneration open system,Toys,1114,1520.94,14.72,N,Myers-Barton,United States,2.8,Valid,1,True,410.0,591645.6599999999,60525.8073,531119.8527,0.0,0.0,0.0,2321.0,309.0,0.0,531119.8527,410.0,0.10230077120822624,0.0,2012.0,7.511326860841424,False,0.0008418687950803495
20775,Automated client-driven collaboration,Electronics,1036,2384.25,11.37,Y,Harrison LLC,Australia,3.5,Valid,1,True,538.0,1015690.5,132337.79624999998,883352.70375,11.0,25256.36025,2.0,3695.0,494.0,0.0,858096.3435,527.0,0.13029342723004694,0.020446096654275093,3201.0,7.479757085020243,False,0.0013601535154311858
20776,Managed non-volatile product,Furniture,1282,2078.39,6.3,Y,"Fletcher, Harris and Zavala",Japan,4.3,Valid,3,True,353.0,721201.33,71640.02491000001,649561.30509,0.0,0.0,0.0,5483.0,1035.0,0.0,649561.30509,353.0,0.09933429394812682,0.0,4448.0,5.297584541062802,False,0.0010296082710277074
20777,Robust real-time orchestration,Industrial Equipment,1126,1061.19,22.86,N,May Ltd,Mexico,2.3,Valid,2,True,402.0,402191.01,33246.02151,368944.98849,9.0,9474.30432,1.0,22943.0,721.0,1.0,359470.68417,393.0,0.08266226912928759,0.022388059701492536,22222.0,31.82108183079057,True,0.0005697906982961979
20778,Object-based homogeneous database,Pharmaceuticals,1247,201.88,13.46,N,Sims-Kirby,China,2.6,Valid,2,True,423.0,85395.23999999999,9813.58868,75581.65132,0.0,0.0,0.0,2120.0,438.0,0.0,75581.65132,423.0,0.114919621749409,0.0,1682.0,4.840182648401827,False,0.00011980315441699833
20779,Object-based asymmetric monitoring,Sporting Goods,1080,,30.54,N,Wright-Davis,India,3.3,Valid,2,True,451.0,0.0,0.0,0.0,0.0,0.0,0.0,11238.0,489.0,0.0,0.0,451.0,,0.0,10749.0,22.98159509202454,False,0.0
20780,Networked content-based leverage,Groceries,1276,383.69,37.12,N,Griffith PLC,Australia,3.4,Valid,2,True,421.0,151173.86,16919.19424,134254.66576,0.0,0.0,0.0,1984.0,650.0,1.0,134254.66576,421.0,0.11191878172588834,0.0,1334.0,3.0523076923076924,True,0.00021280472406127072
20781,Customer-focused full-range open system,Sporting Goods,1037,834.42,,N,"Pearson, Moon and White",Brazil,3.9,Valid,2,True,569.0,459765.42,53800.89834,405964.52165999997,0.0,0.0,0.0,13936.0,685.0,0.0,405964.52165999997,569.0,0.11701814882032668,0.0,13251.0,20.344525547445254,False,0.0006434872674366416
20782,Organized scalable framework,Toys,1252,1012.58,77.64,Y,Collins-Newman,United Kingdom,4.8,Valid,2,True,334.0,255170.15999999997,14256.113819999999,240914.04618,9.0,7563.9726,1.0,4899.0,502.0,0.0,233350.07358,325.0,0.05586904761904762,0.02694610778443114,4397.0,9.758964143426295,False,0.00036987912290988907
20783,Cross-group composite benchmark,Apparel,1210,2212.73,45.27,N,"Brown, Wise and Warren",United Kingdom,3.5,Valid,2,True,288.0,637266.24,54884.554919999995,582381.68511,8.0,14055.26096,1.0,13674.0,358.0,0.0,568326.42415,280.0,0.086125,0.027777777777777776,13316.0,38.19553072625698,False,0.0009008442811527465
20784,Synergistic neutral conglomeration,Sporting Goods,1179,1275.0,29.49,N,"Jones, Wagner and Perry",Australia,2.4,Valid,1,True,330.0,358275.0,49049.25,309225.75,14.0,17778.6,2.0,726.0,498.0,0.0,291447.15,316.0,0.13690391459074733,0.04242424242424243,228.0,1.4578313253012047,False,0.0004619677832654699
20785,Automated system-worthy portal,Electronics,1127,607.4,28.95,N,"Miller, Tran and Greene",Brazil,3.0,Valid,1,True,387.0,171286.8,19137.3518,152149.44819999998,0.0,0.0,0.0,7160.0,360.0,0.0,152149.44819999998,387.0,0.11172695035460994,0.0,6800.0,19.88888888888889,False,0.00024116943092433198
20786,Pre-emptive 4thgeneration contingency,Sporting Goods,1076,654.8,11.83,Y,"Anderson, Henson and Jones",China,2.0,Valid,3,True,307.0,182689.2,14338.8104,168350.3896,0.0,0.0,0.0,2605.0,352.0,0.0,168350.3896,307.0,0.07848745519713261,0.0,2253.0,7.400568181818182,False,0.0002668492599615066
20787,Exclusive asymmetric info-mediaries,Apparel,1007,293.59,73.35,Y,"Romero, Gonzalez and Brooks",Mexico,4.1,Valid,1,True,456.0,133289.86,16843.84548,116446.01452,0.0,0.0,0.0,1453.0,124.0,0.0,116446.01452,456.0,0.12637004405286345,0.0,1329.0,11.71774193548387,False,0.0001845765422578437
20788,Horizontal demand-driven emulation,Toys,1266,2275.05,34.18,N,"Mayer, Fowler and Livingston",India,2.4,Valid,0,False,401.0,912295.05,50872.39305,861422.657,5.0,10203.59925,1.0,0.0,0.0,0.0,851219.05775,396.0,0.05576309226932668,0.012468827930174564,0.0,,False,0.0013492524499968159
20789,Implemented stable moderator,Apparel,1158,1835.37,45.83,N,"Reeves, Parks and Little",France,4.6,Valid,2,True,418.0,717629.67,39348.49743,678281.1725699999,0.0,0.0,0.0,3759.0,408.0,0.0,678281.1725699999,418.0,0.05483120204603581,0.0,3351.0,9.213235294117647,False,0.0010751316309762044
20790,Cloned logistical approach,Toys,1108,2325.18,0.56,Y,Ward-Davis,Australia,4.1,Valid,2,True,586.0,1248621.66,113017.69907999999,1135603.96096,0.0,0.0,0.0,333.0,645.0,1.0,1135603.96096,586.0,0.09051396648044692,0.0,-312.0,0.5162790697674419,True,0.0018000259893163422
20791,Multi-layered multi-state access,Toys,1036,1934.81,52.38,Y,Harrison LLC,Australia,3.5,Valid,4,True,341.0,659770.21,85667.58237,574102.62763,0.0,0.0,0.0,26973.0,869.0,0.0,574102.62763,341.0,0.12984457478005867,0.0,26104.0,31.039125431530493,False,0.0009100000403267371
20792,Down-sized fresh-thinking installation,Furniture,1096,1760.71,40.23,Y,Harris Inc,Japan,2.1,Valid,2,True,459.0,808165.89,66204.45671,741961.43329,10.0,15635.1048,1.0,6476.0,197.0,0.0,726326.32849,449.0,0.0819193899782135,0.02178649237472767,6279.0,32.87309644670051,False,0.0011512871678445741
20793,Object-based cohesive budgetary management,Groceries,1096,503.95,15.39,N,Harris Inc,Japan,2.1,Valid,1,True,391.0,197044.45,33266.24345,163778.20655,5.0,2471.87475,1.0,5348.0,285.0,0.0,161306.3318,386.0,0.16882608695652174,0.01278772378516624,5063.0,18.764912280701754,False,0.0002556838470656871
20794,De-engineered national instruction set,Groceries,1056,2171.17,6.9,Y,Moore-Collins,Germany,2.3,Valid,3,True,335.0,575360.05,61352.92186,514007.12814,0.0,0.0,0.0,11672.0,864.0,0.0,514007.12814,335.0,0.10663396226415094,0.0,10808.0,13.50925925925926,False,0.0008147437144933004
20795,Polarized value-added architecture,Sporting Goods,1300,588.48,8.11,Y,Crosby-Richardson,Brazil,2.2,Valid,1,True,458.0,264227.52,28445.94624,235781.57376,1.0,0.0,1.0,359.0,109.0,0.0,235781.57376,457.0,0.10765701559020044,0.002183406113537118,250.0,3.293577981651376,False,0.00037373325134505887
20796,Networked demand-driven capacity,Electronics,1299,1973.44,,N,Martinez-Rodriguez,France,2.4,Valid,5,True,368.0,645314.88,89430.38048,555884.4995200001,8.0,15661.21984,1.0,21160.0,1640.0,0.0,540223.27968,360.0,0.13858409785932724,0.021739130434782608,19520.0,12.902439024390244,False,0.0008562984780677099
20797,Expanded fault-tolerant Internet solution,Pharmaceuticals,1249,1184.13,26.96,N,Randolph-Mcdaniel,Canada,1.5,Valid,6,True,318.0,326819.88,69456.32928,257363.55072,0.0,0.0,0.0,16360.0,1404.0,2.0,257363.55072,318.0,0.2125217391304348,0.0,14956.0,11.652421652421653,True,0.000407942465793365
20798,Triple-buffered static leverage,Toys,1123,2352.6,4.63,Y,Summers-Simpson,France,4.3,Valid,0,False,573.0,1199826.0,75377.304,1124448.696,0.0,0.0,0.0,0.0,0.0,0.0,1124448.696,573.0,0.06282352941176471,0.0,0.0,,False,0.0017823439738109232
20799,Diverse real-time orchestration,Toys,1002,1143.38,71.04,N,Blake and Sons,Canada,1.1,Valid,3,True,422.0,482506.36,57083.2465,425423.1135,0.0,0.0,0.0,28784.0,735.0,0.0,425423.1135,422.0,0.11830568720379148,0.0,28049.0,39.161904761904765,False,0.0006743307412458464
20800,Integrated optimizing customer loyalty,Industrial Equipment,1128,922.34,69.59,Y,Anderson-Valencia,Vietnam,1.9,Valid,3,True,397.0,310828.58,33764.100379999996,277064.47962,0.0,0.0,0.0,17254.0,173.0,0.0,277064.47962,397.0,0.1086261127596439,0.0,17081.0,99.73410404624278,False,0.0004391700638405706
20801,Profit-focused transitional software,Pharmaceuticals,1165,43.54,77.57,Y,"Crawford, Clark and Fitzpatrick",France,4.0,Valid,2,True,442.0,17546.62,1845.57352,15701.04648,5.0,173.5069,1.0,14731.0,76.0,0.0,15527.53958,437.0,0.10518114143920596,0.011312217194570135,14655.0,193.82894736842104,False,2.4612431582670976e-05
20802,Persevering even-keeled customer loyalty,Industrial Equipment,1249,1001.61,27.9,N,Randolph-Mcdaniel,Canada,1.5,Valid,0,False,323.0,277445.97000000003,18311.43402,259134.53598,10.0,9825.7941,1.0,0.0,0.0,0.0,249308.74188,313.0,0.06599999999999999,0.030959752321981424,0.0,,False,0.00039517492909094083
20803,Adaptive client-server knowledge user,Automotive Parts,1052,1836.23,56.97,Y,Hill Ltd,Canada,3.1,Valid,2,True,325.0,596774.75,55533.10389,541241.64611,0.0,0.0,0.0,6872.0,554.0,0.0,541241.64611,325.0,0.09305538461538461,0.0,6318.0,12.4043321299639,False,0.0008579126728958941
20804,Cloned impactful portal,Apparel,1066,1245.82,53.86,Y,Shaw-Barnes,Japan,3.0,Valid,1,True,557.0,682709.36,66135.60052,616573.75948,0.0,0.0,0.0,205.0,191.0,0.0,616573.75948,557.0,0.09687226277372264,0.0,14.0,1.0732984293193717,False,0.000977320289070017
20805,Fully-configurable multi-tasking groupware,Sporting Goods,1229,2387.72,19.31,Y,Powers Group,India,2.8,Valid,4,True,472.0,967026.6,140920.84668000002,826105.75332,0.0,0.0,0.0,28230.0,1276.0,0.0,826105.75332,472.0,0.14572592592592595,0.0,26954.0,22.12382445141066,False,0.0013094457900998224
20806,Re-contextualized mobile knowledgebase,Electronics,1055,1088.36,74.32,Y,"Perez, Patterson and Hoffman",Mexico,4.2,Valid,3,True,318.0,275355.08,51829.87992,223525.20008,7.0,7542.3348,1.0,20963.0,686.0,0.0,215982.86528,311.0,0.1882292490118577,0.0220125786163522,20277.0,30.558309037900873,False,0.00034235066459468283
20807,Persistent object-oriented analyzer,Apparel,1132,1665.5,73.82,N,Morris Group,China,4.6,Valid,4,True,402.0,559608.0,49723.5025,509884.4975,0.0,0.0,0.0,2142.0,929.0,1.0,509884.4975,402.0,0.08885416666666666,0.0,1213.0,2.3057050592034445,True,0.0008082090047252237
20808,User-centric background forecast,Industrial Equipment,1115,2329.59,27.49,N,Evans Ltd,Vietnam,1.6,Valid,0,False,547.0,1167124.5899999999,145464.25878,1021660.33122,0.0,0.0,0.0,0.0,0.0,0.0,1021660.33122,547.0,0.12463473053892217,0.0,0.0,,False,0.0016194159334341376
20809,Stand-alone logistical hardware,Toys,1288,2415.69,17.92,Y,Morales and Sons,United Kingdom,4.1,Valid,1,True,458.0,1106386.02,150823.60515000002,955562.41485,0.0,0.0,0.0,3071.0,278.0,0.0,955562.41485,458.0,0.13632096069868996,0.0,2793.0,11.046762589928058,False,0.0015146452815203502
20810,Total transitional utilization,Furniture,1175,1851.97,9.33,N,Hart-Aguilar,Germany,2.2,Valid,2,True,260.0,481512.2,54634.966969999994,426877.23303,0.0,0.0,0.0,1676.0,347.0,0.0,426877.23303,260.0,0.1134653846153846,0.0,1329.0,4.829971181556196,False,0.0006766356406963201
20811,Innovative hybrid pricing structure,Automotive Parts,1296,1842.82,42.87,N,"Hines, Rodriguez and Smith",Germany,1.9,Valid,2,True,360.0,663415.2,36650.00416,626765.19584,0.0,0.0,0.0,6727.0,459.0,0.0,626765.19584,360.0,0.05524444444444444,0.0,6268.0,14.655773420479303,False,0.0009934745567083186
20812,Enhanced intangible encryption,Groceries,1187,1994.2,48.15,N,"Mercado, Jones and Jones",United Kingdom,3.2,Valid,1,True,293.0,566352.8,66947.2882,499405.5118,0.0,0.0,0.0,2153.0,198.0,0.0,499405.5118,293.0,0.11820774647887322,0.0,1955.0,10.873737373737374,False,0.0007915989476541576
20813,Enhanced regional superstructure,Automotive Parts,1162,363.46,40.01,Y,Reyes PLC,France,2.7,Valid,0,False,520.0,165737.76,13007.86994,152729.89006,1.0,0.0,1.0,0.0,0.0,0.0,152729.89006,519.0,0.07848464912280702,0.0019230769230769232,0.0,,False,0.00024208947917108513
20814,Optional logistical info-mediaries,Automotive Parts,1018,1498.0,55.1,N,Cherry and Sons,China,1.8,Valid,0,False,494.0,617176.0,63883.708,553292.292,2.0,2804.256,1.0,0.0,0.0,0.0,550488.036,492.0,0.10350970873786408,0.004048582995951417,0.0,,False,0.0008725689638930494
20815,Switchable contextually-based standardization,Toys,1111,1238.57,64.83,Y,Thompson-Sanders,China,,Valid,2,True,614.0,655203.53,49225.72608,605977.80392,0.0,0.0,0.0,114.0,298.0,1.0,605977.80392,614.0,0.0751304347826087,0.0,-184.0,0.3825503355704698,True,0.0009605248251183788
20816,Re-contextualized bandwidth-monitored infrastructure,Groceries,1027,2308.05,58.21,Y,Combs PLC,France,4.5,Valid,1,True,489.0,1040930.55,116431.8903,924498.65975,0.0,0.0,0.0,1190.0,55.0,0.0,924498.65975,489.0,0.11185365853658535,0.0,1135.0,21.636363636363637,False,0.001465406666274161
20817,Total 6thgeneration encoding,Pharmaceuticals,1012,1370.76,37.9,Y,Galloway LLC,Brazil,4.5,Valid,3,True,531.0,727873.56,86726.61444,641146.94556,0.0,0.0,0.0,10020.0,562.0,0.0,641146.94556,531.0,0.11915065913370998,0.0,9458.0,17.82918149466192,False,0.0010162708168111442
20818,Diverse even-keeled product,Automotive Parts,1271,1817.43,15.65,Y,"Riley, Buckley and Johnson",United Kingdom,,Valid,1,True,191.0,319867.68,46540.74744,273326.93256,6.0,10839.15252,1.0,2412.0,477.0,0.0,262487.78004,185.0,0.1455,0.031413612565445025,1935.0,5.056603773584905,False,0.0004160647921221842
20819,Public-key explicit secured line,Industrial Equipment,1166,1881.16,4.38,Y,Garcia and Sons,China,3.3,Valid,2,True,328.0,617020.48,74147.80256,542872.67744,4.0,6380.89472,1.0,3544.0,441.0,0.0,536491.78272,324.0,0.12017073170731707,0.012195121951219513,3103.0,8.036281179138323,False,0.0008503837474591826
20820,Cloned tangible success,Sporting Goods,1296,345.63,11.63,Y,"Hines, Rodriguez and Smith",Germany,1.9,Valid,4,True,442.0,152768.46,18896.28336,133872.17664,6.0,1636.21242,1.0,11002.0,254.0,0.0,132235.96422,436.0,0.12369230769230771,0.013574660633484163,10748.0,43.31496062992126,False,0.00020960491553506487
20821,Up-sized didactic methodology,Industrial Equipment,1186,1815.44,62.85,N,Jackson-Edwards,Brazil,2.8,Valid,1,True,476.0,757038.48,86658.21296,670380.2670400001,0.0,0.0,0.0,2980.0,468.0,0.0,670380.2670400001,476.0,0.11447002398081535,0.0,2512.0,6.367521367521367,False,0.0010626080437203882
20822,Open-source well-modulated neural-net,Apparel,1087,2315.11,37.94,Y,Roberts LLC,Japan,2.3,Valid,3,True,401.0,845015.15,102943.68126,742071.4687399999,0.0,0.0,0.0,12381.0,752.0,0.0,742071.4687399999,401.0,0.12182465753424657,0.0,11629.0,16.46409574468085,False,0.0011762445144458237
20823,Decentralized holistic archive,Groceries,1174,1484.29,,N,Stuart-Waller,Australia,1.2,Valid,4,True,313.0,405211.17,50568.27601,354642.89399,1.0,1459.05707,1.0,6482.0,950.0,1.0,353183.83692000003,312.0,0.12479487179487181,0.003194888178913738,5532.0,6.823157894736842,True,0.0005598255266079138
20824,Versatile bi-directional middleware,Groceries,1155,1720.58,30.06,Y,Curry-Barker,Germany,4.0,Valid,2,True,312.0,536820.96,59284.304480000006,477536.65552000003,0.0,0.0,0.0,9468.0,397.0,0.0,477536.65552000003,312.0,0.11043589743589745,0.0,9071.0,23.848866498740556,False,0.0007569350058100781
20825,Visionary zero-defect Graphic Interface,Toys,1238,2162.51,52.27,Y,Ayala-Mitchell,Canada,3.5,Valid,3,True,416.0,793641.1699999999,70541.0762,723100.09372,0.0,0.0,0.0,14184.0,770.0,0.0,723100.09372,416.0,0.08888283378746595,0.0,13414.0,18.42077922077922,False,0.0011461733195019471
20826,Open-source local concept,Office Supplies,1063,1224.07,46.97,Y,King-York,Vietnam,2.5,Valid,0,False,468.0,492076.14,75135.86474,416940.27526,0.0,0.0,0.0,0.0,0.0,0.0,416940.27526,468.0,0.15269154228855722,0.0,0.0,,False,0.0006608847426230006
20827,Function-based demand-driven middleware,Toys,1093,961.13,10.06,Y,Murphy PLC,Mexico,2.9,Valid,1,True,610.0,502670.99,35992.39624,466678.59376,0.0,0.0,0.0,6320.0,182.0,0.0,466678.59376,610.0,0.07160229445506693,0.0,6138.0,34.72527472527472,False,0.0007397240819021697
20828,Balanced maximized algorithm,Electronics,1208,2032.54,65.41,Y,Kelly-Nunez,United States,3.2,Valid,0,False,350.0,711389.0,57791.209820000004,653597.79018,0.0,0.0,0.0,0.0,0.0,0.0,653597.79018,350.0,0.08123714285714287,0.0,0.0,,False,0.0010360064329902154
20829,Compatible scalable solution,Office Supplies,1266,2093.19,63.22,Y,"Mayer, Fowler and Livingston",India,2.4,Valid,4,True,639.0,1138695.3599999999,84715.58568,1053979.77432,0.0,0.0,0.0,16562.0,1477.0,0.0,1053979.77432,639.0,0.07439705882352943,0.0,15085.0,11.213270142180095,False,0.0016706449177809788
20830,Synergistic value-added Local Area Network,Groceries,1093,,35.81,Y,Murphy PLC,Mexico,2.9,Valid,2,True,526.0,0.0,0.0,0.0,0.0,0.0,0.0,3187.0,484.0,0.0,0.0,526.0,,0.0,2703.0,6.5847107438016526,False,0.0
20831,Multi-tiered global synergy,Apparel,1106,1632.3,,N,Evans PLC,Mexico,3.2,Valid,1,True,412.0,585995.7,24797.9016,561197.7984,0.0,0.0,0.0,4165.0,77.0,0.0,561197.7984,412.0,0.04231754874651811,0.0,4088.0,54.09090909090909,False,0.0008895448210775437
20832,Open-architected content-based infrastructure,Groceries,1187,2415.76,,N,"Mercado, Jones and Jones",United Kingdom,3.2,Valid,2,True,261.0,490399.28,36279.88368,454119.39632,5.0,10834.6836,1.0,5805.0,416.0,0.0,443284.71272,256.0,0.07398029556650246,0.019157088122605363,5389.0,13.954326923076923,False,0.0007026428499668946
20833,Automated 24/7 extranet,Industrial Equipment,1274,1113.41,25.07,Y,"Holt, Carlson and Love",Vietnam,4.8,Valid,0,False,507.0,564498.87,39290.01208,525208.85792,1.0,1043.26517,1.0,0.0,0.0,0.0,524165.59274999995,506.0,0.06960157790927021,0.0019723865877712033,0.0,,False,0.0008308457191869899
20834,Customizable tertiary challenge,Electronics,1051,1657.22,15.09,Y,West-Cox,Vietnam,4.5,Valid,1,True,409.0,609856.96,72688.98364,537167.97636,0.0,0.0,0.0,5420.0,243.0,0.0,537167.97636,409.0,0.11919021739130436,0.0,5177.0,22.304526748971192,False,0.00085145557017877
20835,Inverse static synergy,Pharmaceuticals,1283,541.67,58.34,N,"Patel, Bryan and Lam",United Kingdom,4.7,Valid,4,True,522.0,253501.56,38594.52917,214907.03083,10.0,5384.1998,1.0,11234.0,218.0,0.0,209522.83103,512.0,0.1522457264957265,0.019157088122605363,11016.0,51.53211009174312,False,0.0003321109772198311
20836,Persistent mobile Local Area Network,Groceries,1196,1625.12,6.71,Y,Simmons PLC,Canada,1.7,Valid,2,True,198.0,321773.76,30373.4928,291400.2672,0.0,0.0,0.0,10161.0,233.0,0.0,291400.2672,198.0,0.09439393939393939,0.0,9928.0,43.60944206008584,False,0.0004618934701586535
20837,Cloned attitude-oriented neural-net,Automotive Parts,1275,511.0,55.76,Y,Lee and Sons,United Kingdom,,Valid,3,True,442.0,206955.0,28293.048000000003,178661.952,4.0,2011.296,1.0,7162.0,939.0,0.0,176650.656,438.0,0.13671111111111112,0.00904977375565611,6223.0,7.627263045793398,False,0.0002800058671519384
20838,Switchable dynamic structure,Pharmaceuticals,1215,2054.28,,Y,Terry-Johnson,United States,4.3,Valid,4,True,518.0,959348.76,88855.82712,870492.93288,13.0,19269.1464,2.0,11160.0,1365.0,0.0,851223.78648,505.0,0.09262098501070663,0.025096525096525095,9795.0,8.175824175824175,False,0.0013492599454240854
20839,Organic client-driven leverage,Apparel,1139,313.3,32.57,Y,Hill Group,United States,2.3,Valid,5,True,708.0,210850.9,25156.1102,185694.7898,0.0,0.0,0.0,32866.0,1226.0,0.0,185694.7898,708.0,0.11930757800891531,0.0,31640.0,26.807504078303428,False,0.00029434156555606524
20840,Grass-roots cohesive concept,Furniture,1140,367.53,7.88,Y,Casey-Howard,Canada,3.0,Valid,4,True,320.0,115771.95,6428.46723,109343.48277,8.0,2308.0884,1.0,9833.0,958.0,0.0,107035.39437000001,312.0,0.05552698412698413,0.025,8875.0,10.264091858037578,False,0.00016965993274614026
20841,Ameliorated real-time attitude,Automotive Parts,1064,440.98,64.55,N,"Cox, Cox and White",United States,4.1,Valid,2,True,455.0,179478.86,17359.61868,162119.24132,8.0,2769.3544,1.0,6434.0,608.0,0.0,159349.88692,447.0,0.09672235872235872,0.017582417582417582,5826.0,10.582236842105264,False,0.0002525827204830642
20842,Enhanced explicit capability,Apparel,1283,679.09,13.7,N,"Patel, Bryan and Lam",United Kingdom,4.7,Valid,3,True,419.0,278426.9,49479.17649,228947.72351,0.0,0.0,0.0,14518.0,942.0,0.0,228947.72351,419.0,0.17770975609756096,0.0,13576.0,15.411889596602972,False,0.00036290103476253037
20843,Public-key user-facing infrastructure,Toys,1273,1380.08,,Y,"Williams, Garcia and Boone",China,3.3,Valid,1,True,452.0,597574.64,80179.88784,517394.75216,0.0,0.0,0.0,2056.0,353.0,0.0,517394.75216,452.0,0.134175519630485,0.0,1703.0,5.824362606232294,False,0.0008201133781151826
20844,Down-sized asynchronous secured line,Industrial Equipment,1065,358.39,4.28,Y,Martin Ltd,United States,4.2,Valid,0,False,205.0,73469.95,9428.52412,64041.425879999995,0.0,0.0,0.0,0.0,0.0,0.0,64041.425879999995,205.0,0.12833170731707316,0.0,0.0,,False,0.0001015109447834487
20845,Virtual 24/7 service-desk,Groceries,1215,1767.55,28.35,N,Terry-Johnson,United States,4.3,Valid,1,True,778.0,1265565.8,106977.42865,1158588.37135,0.0,0.0,0.0,799.0,247.0,0.0,1158588.37135,778.0,0.08452932960893854,0.0,552.0,3.2348178137651824,False,0.0018364581764814323
20846,Future-proofed coherent intranet,Furniture,1267,2354.31,68.64,N,Thomas Group,Germany,3.8,Valid,1,True,403.0,875803.3200000001,70473.91554,805329.40448,0.0,0.0,0.0,5882.0,20.0,0.0,805329.40448,403.0,0.08046774193548387,0.0,5862.0,294.1,False,0.0012765135627029688
20847,Multi-channeled context-sensitive data-warehouse,Apparel,1047,1587.42,75.59,N,"Diaz, Gibbs and Smith",Germany,3.2,Valid,0,False,287.0,369868.86,22663.59534,347205.26466,0.0,0.0,0.0,0.0,0.0,0.0,347205.26466,287.0,0.06127467811158799,0.0,0.0,,False,0.0005503489962179455
20848,Universal 5thgeneration service-desk,Sporting Goods,1147,1386.29,0.91,Y,Terry-Bowen,Germany,3.7,Valid,3,True,378.0,524017.62,71690.60106,452327.01894,0.0,0.0,0.0,27476.0,867.0,0.0,452327.01894,378.0,0.13680952380952383,0.0,26609.0,31.690888119953865,False,0.0007169756515059076
20849,Public-key didactic intranet,Office Supplies,1246,1245.52,32.47,Y,Robles-Brewer,Australia,1.6,Valid,3,True,393.0,489489.36,44573.42424,444915.93576,0.0,0.0,0.0,9696.0,1000.0,0.0,444915.93576,393.0,0.09106106870229008,0.0,8696.0,9.696,False,0.0007052284730954802
20850,Total actuating productivity,Pharmaceuticals,1218,1757.07,59.13,Y,"Moore, Herrera and Rodriguez",Germany,2.3,Valid,0,False,434.0,762568.38,66657.96459,695910.41541,0.0,0.0,0.0,0.0,0.0,0.0,695910.41541,434.0,0.08741244239631336,0.0,0.0,,False,0.0011030754356606677
20851,Programmable secondary protocol,Office Supplies,1230,2411.69,14.03,Y,"Mcintosh, Melton and Wilkins",Brazil,3.2,Valid,3,True,281.0,586040.67,99028.81478,487011.85527,9.0,15866.50851,1.0,22401.0,806.0,0.0,471145.34676,272.0,0.16897942386831274,0.03202846975088968,21595.0,27.792803970223325,False,0.0007468042540081738
20852,Universal stable benchmark,Toys,1027,1057.96,77.58,Y,Combs PLC,France,4.5,Valid,4,True,312.0,320561.88,20532.88768,300028.99232,0.0,0.0,0.0,4739.0,1178.0,0.0,300028.99232,312.0,0.06405280528052805,0.0,3561.0,4.022920203735144,False,0.0004755707115250332
20853,Networked system-worthy function,Automotive Parts,1149,749.35,0.23,N,Barnett PLC,China,2.8,Valid,2,True,319.0,239042.65,30987.87055,208054.77945,0.0,0.0,0.0,40488.0,894.0,0.0,208054.77945,319.0,0.1296332288401254,0.0,39594.0,45.288590604026844,False,0.0003297839943204205
20854,Organic actuating policy,Electronics,1264,2064.67,71.4,Y,"Hull, Garrison and Rogers",China,3.8,Valid,1,True,338.0,582236.9400000001,77352.86155,504884.07845000003,0.0,0.0,0.0,4744.0,282.0,0.0,504884.07845000003,338.0,0.132854609929078,0.0,4462.0,16.822695035460992,False,0.0008002829278913041
