inventory_id,warehouse_id,product_id,stock_quantity,reorder_level,last_restock_date
701187,516,21202,3979.0,,2025-11-27
701188,516,21444,240.0,362.0,2026-06-29
701189,516,21276,1224.0,408.0,2026-04-21
701190,516,20356,4209.0,37.0,2026-05-08
701191,516,20041,238.0,,2026-05-06
701192,516,20872,2982.0,287.0,2025-12-15
701193,516,20001,1451.0,,2025-09-01
701194,516,21474,3315.0,427.0,2026-03-21
701195,516,20303,160.0,381.0,2025-09-29
701196,516,21010,7013.0,241.0,2026-02-24
701197,516,21494,12406.0,259.0,2025-11-06
701198,516,20901,,68.0,2025-10-14
701199,516,21278,4733.0,465.0,2026-04-05
701200,516,21108,476.0,140.0,2026-02-03
701201,517,21361,9028.0,67.0,2025-11-07
701202,517,20985,158.0,422.0,2026-07-02
701203,517,21052,142.0,487.0,2025-11-05
701204,517,21062,2486.0,98.0,2026-01-05
701205,517,20158,4264.0,246.0,2025-09-06
701206,517,21360,9355.0,157.0,2026-07-07
701207,517,20381,7310.0,337.0,2025-11-28
701208,517,20031,3754.0,29.0,2026-04-30
701209,517,21172,2033.0,149.0,2026-02-14
701210,517,21311,37204.0,251.0,2026-04-20
701211,517,21377,3532.0,183.0,2026-01-23
701212,517,20592,3817.0,488.0,2026-03-29
701213,517,21016,1136.0,293.0,2026-10-05
701214,517,20077,10070.0,303.0,2025-09-02
701215,517,20607,7522.0,468.0,2025-09-02
701216,517,20530,1586.0,100.0,2025-10-08
701217,517,20757,547.0,365.0,2026-03-31
701218,517,21425,7254.0,335.0,2026-08-31
701219,517,20316,6757.0,231.0,2026-06-01
701220,517,20169,2029.0,21.0,2026-08-14
701221,517,20622,19158.0,167.0,2026-01-15
701222,517,20398,1041.0,323.0,2026-01-03
701223,517,21305,3600.0,221.0,2026-08-17
701224,517,20280,18283.0,356.0,2025-11-16
701225,517,21319,3460.0,150.0,2026-06-04
701226,517,21255,6470.0,205.0,2026-08-09
701227,517,21077,3222.0,110.0,2026-07-08
701228,517,20923,2038.0,253.0,2026-03-12
701229,517,20744,26283.0,105.0,2025-03-12
701230,517,20092,3348.0,485.0,2025-11-19
701231,517,21174,14275.0,354.0,2026-07-13
701232,517,20520,1661.0,286.0,2026-07-29
701233,517,20560,1524.0,274.0,2026-02-23
701234,517,20215,201.0,154.0,2026-01-14
701235,517,21459,6705.0,,2025-09-26
701236,517,20037,2923.0,20.0,2025-12-13
701237,517,20501,12702.0,407.0,2026-02-27
701238,517,20145,4075.0,259.0,2026-02-06
701239,517,20374,21923.0,396.0,2025-10-12
701240,517,20595,1305.0,53.0,2026-02-17
701241,517,20988,12905.0,374.0,2026-04-17
701242,517,20725,9529.0,17.0,2026-07-25
701243,517,21450,9370.0,19.0,2026-05-10
701244,517,20751,11845.0,415.0,2026-02-12
701245,517,21035,9101.0,372.0,2025-10-18
701246,517,20562,6257.0,80.0,2025-10-21
701247,517,21013,895.0,180.0,2026-08-20
701248,517,20307,210.0,339.0,2026-07-28
701249,517,21326,16126.0,,2026-07-05
701250,517,20481,6096.0,,2025-09-19
701251,517,20103,10124.0,150.0,2026-04-16
701252,517,20692,4176.0,50.0,2026-04-28
701253,517,20206,793.0,444.0,2026-05-26
701254,517,21117,850.0,151.0,2026-03-09
701255,517,20572,7356.0,99.0,2026-07-12
701256,517,20458,3577.0,479.0,2026-03-18
701257,517,20360,1423.0,,2026-05-24
701258,517,20704,4301.0,447.0,2025-12-12
701259,517,20278,422.0,102.0,2026-05-19
701260,517,20238,5545.0,45.0,2026-04-22
701261,517,21447,1992.0,431.0,2025-11-04
701262,517,20895,10156.0,132.0,2025-11-13
701263,517,20686,2363.0,303.0,2025-11-10
701264,517,20079,3862.0,217.0,2026-05-01
701265,517,21493,74.0,,2025-09-04
701266,517,20745,478.0,113.0,2026-01-15
701267,517,21321,3169.0,,2026-04-07
701268,517,20698,4157.0,428.0,2026-05-17
701269,517,21136,5826.0,492.0,2025-11-04
701270,517,20759,2192.0,386.0,2026-05-13
701271,517,21109,7549.0,159.0,2026-03-18
701272,517,20805,12506.0,415.0,2025-10-20
701273,517,20559,9623.0,403.0,2026-05-27
701274,517,20003,257.0,,2026-06-01
701275,517,21249,4164.0,294.0,2026-05-18
701276,518,21124,388.0,231.0,2026-01-18
701277,518,20030,970.0,253.0,2026-01-10
701278,518,20746,15105.0,45.0,2026-04-27
701279,518,21497,,229.0,2025-09-15
701280,518,20276,2417.0,423.0,2025-10-30
701281,518,20035,3368.0,355.0,2025-11-19
701282,518,20174,4241.0,487.0,2025-06-10
701283,518,20250,2870.0,76.0,2026-02-18
701284,518,21377,34.0,134.0,2026-01-04
701285,518,20353,1383.0,38.0,2025-12-15
701286,518,21147,2551.0,217.0,2026-03-12
701287,518,21399,322.0,28.0,2026-07-28
701288,518,20312,1511.0,262.0,2025-11-17
701289,518,20922,118.0,214.0,2026-07-22
701290,518,20038,,488.0,2026-02-27
701291,518,20286,1769.0,334.0,2025-09-09
701292,518,20427,498.0,451.0,2026-06-01
701293,518,20265,2933.0,121.0,2025-09-30
701294,518,20258,4092.0,324.0,2026-02-10
701295,518,20987,5641.0,67.0,2025-10-10
701296,518,20495,781.0,399.0,2026-06-20
701297,518,20257,641.0,420.0,2026-08-27
701298,518,20259,386.0,105.0,2026-02-18
701299,518,20536,3540.0,341.0,2026-06-30
701300,518,20530,4289.0,321.0,2026-03-15
701301,518,20369,112.0,71.0,2026-05-27
701302,518,20980,9629.0,466.0,2026-08-14
701303,518,21091,187.0,182.0,2025-09-02
701304,518,21229,2727.0,336.0,2025-12-26
701305,518,20664,4320.0,197.0,2025-12-30
701306,518,21168,7165.0,286.0,2026-03-04
701307,518,20040,4381.0,457.0,2026-07-17
701308,518,20175,5661.0,13.0,2026-06-02
701309,518,20950,1451.0,358.0,2026-02-05
701310,518,20734,5901.0,464.0,2025-11-24
701311,518,21096,292.0,306.0,2025-09-05
701312,518,20863,7879.0,399.0,2025-11-01
701313,518,21352,2775.0,48.0,2026-04-13
701314,518,20351,5948.0,399.0,2025-12-18
701315,518,21208,2106.0,281.0,2026-02-23
701316,518,20527,3610.0,188.0,2026-06-22
701317,518,20450,2615.0,,2026-08-11
701318,518,20225,4602.0,166.0,2025-11-15
701319,518,21438,298.0,342.0,2026-07-10
701320,518,20136,218.0,83.0,2025-12-12
701321,518,21063,993.0,470.0,2026-05-04
701322,518,20800,608.0,51.0,2026-01-10
701323,518,20570,7187.0,,2025-11-11
701324,518,20327,866.0,148.0,2026-04-10
701325,518,20535,13030.0,344.0,2025-12-11
701326,518,20643,1437.0,491.0,2025-09-27
701327,518,21452,703.0,423.0,2026-05-01
701328,518,20134,5455.0,454.0,2025-09-10
701329,518,21176,3761.0,273.0,2025-12-26
701330,518,20173,2413.0,498.0,2025-12-26
701331,518,21458,2836.0,328.0,2026-03-12
701332,518,20728,,182.0,2026-03-02
701333,518,20771,907.0,308.0,2025-10-29
701334,518,20799,19623.0,,2025-12-15
701335,518,21010,12878.0,44.0,2026-08-06
701336,518,20839,3676.0,69.0,2026-02-10
701337,518,21242,779.0,230.0,2025-11-24
701338,518,21367,3989.0,70.0,2026-02-28
701339,518,21074,262.0,76.0,2025-11-30
701340,518,20432,109.0,76.0,2026-02-12
701341,518,20313,1043.0,376.0,2026-02-27
701342,518,21306,2173.0,499.0,2026-05-26
701343,518,20239,7092.0,70.0,2026-03-23
701344,518,21021,,319.0,2026-05-23
701345,518,20589,4750.0,189.0,2026-08-30
701346,518,21274,1939.0,372.0,2026-04-26
701347,518,21079,1485.0,,2026-01-21
701348,518,21109,1622.0,18.0,2026-04-29
701349,518,20172,15374.0,84.0,2026-07-01
701350,518,20094,143.0,114.0,2026-01-02
701351,519,20742,4832.0,166.0,2026-03-05
701352,519,21261,2070.0,375.0,2025-12-26
701353,519,20908,1383.0,306.0,2026-05-20
701354,519,20265,3094.0,397.0,2025-09-02
701355,519,20097,1597.0,345.0,2026-03-01
701356,519,20842,4950.0,274.0,2025-10-29
701357,519,20374,5532.0,385.0,2025-10-31
701358,519,20159,1312.0,71.0,2026-04-22
701359,519,21229,776.0,427.0,2026-08-25
701360,519,20886,2149.0,468.0,2025-11-27
701361,519,20993,5831.0,90.0,2026-05-23
701362,519,21387,567.0,447.0,2026-03-19
701363,519,20751,2336.0,477.0,2026-03-25
701364,519,20015,2391.0,493.0,2025-10-13
701365,519,21360,3164.0,259.0,2026-05-10
701366,519,20704,338.0,281.0,2026-07-29
701367,519,21038,,22.0,2025-10-17
701368,519,20518,5741.0,238.0,2026-01-10
701369,519,20724,474.0,429.0,2025-10-02
701370,519,20128,650.0,227.0,2025-10-27
701371,519,21087,8512.0,422.0,2026-06-29
701372,519,20500,478.0,333.0,2025-12-02
701373,519,20380,4615.0,197.0,2026-02-03
701374,519,20394,1623.0,195.0,2025-11-10
701375,519,21259,680.0,297.0,2026-01-18
701376,519,20376,4900.0,87.0,2025-09-11
701377,519,20628,1411.0,116.0,2026-07-21
701378,519,21161,1732.0,373.0,2026-04-06
701379,519,20755,1066.0,362.0,2026-01-11
701380,519,20461,2153.0,146.0,2025-11-04
701381,519,21224,428.0,486.0,2025-09-15
701382,519,21205,1188.0,155.0,2025-12-24
701383,519,20398,8352.0,106.0,2025-09-24
701384,519,20556,715.0,418.0,2026-02-18
701385,519,20676,2561.0,409.0,2026-05-19
701386,519,21011,942.0,397.0,2025-12-08
701387,519,20179,3556.0,346.0,2026-08-14
701388,519,20123,336.0,266.0,2026-06-20
701389,519,21370,8384.0,347.0,2026-05-21
701390,519,20468,1448.0,174.0,2026-02-15
701391,519,21263,645.0,221.0,2026-05-02
701392,519,20178,183.0,437.0,2025-12-08
701393,519,20410,446.0,344.0,2026-01-06
701394,519,21128,1757.0,150.0,2026-06-24
701395,519,20226,984.0,58.0,2026-02-08
701396,519,20782,4228.0,336.0,2026-02-06
701397,519,21464,1350.0,28.0,2026-03-05
701398,519,20625,685.0,211.0,2026-01-26
701399,519,20771,2299.0,407.0,2025-11-10
701400,519,20616,2938.0,70.0,2026-04-28
701401,519,20666,438.0,172.0,2025-10-29
701402,519,20100,439.0,119.0,2026-08-15
701403,519,20006,89.0,465.0,2026-06-17
701404,519,21124,3193.0,54.0,2026-06-30
701405,519,20096,2611.0,163.0,2026-02-10
701406,519,20069,1542.0,310.0,2026-04-29
701407,519,21488,4452.0,241.0,2025-09-09
701408,519,20498,3923.0,369.0,2026-04-20
701409,519,21211,2108.0,399.0,2026-03-17
701410,519,20910,4855.0,267.0,2025-09-29
701411,519,20885,552.0,70.0,2025-11-29
701412,519,21081,284.0,268.0,2026-08-25
701413,519,21426,753.0,332.0,2026-03-09
701414,519,20493,141.0,,2026-03-30
701415,519,20167,1814.0,355.0,2026-07-31
701416,519,20031,6606.0,134.0,2025-10-06
701417,519,20466,96.0,259.0,2026-06-02
701418,519,20820,312.0,31.0,2026-07-06
701419,519,20840,1441.0,205.0,2026-06-27
701420,519,20448,6505.0,419.0,2025-12-31
701421,519,20279,910.0,500.0,2026-01-26
701422,519,20950,1695.0,158.0,2026-06-18
701423,519,21143,102.0,345.0,2026-01-25
701424,519,21457,385.0,177.0,2026-02-07
701425,519,21321,10334.0,68.0,2026-07-27
701426,520,20714,9298.0,491.0,2026-04-01
701427,520,20574,14.0,367.0,2026-01-01
701428,520,20838,8403.0,419.0,2025-12-07
701429,520,21355,2824.0,76.0,2026-01-24
701430,520,21094,5609.0,278.0,2025-09-10
701431,520,21310,1680.0,64.0,2026-02-24
701432,520,21500,2008.0,495.0,2026-03-26
701433,520,20700,1859.0,199.0,2026-06-16
701434,520,21146,3046.0,157.0,2026-02-11
701435,520,20935,417.0,238.0,2025-12-21
701436,520,21091,84.0,404.0,2025-09-27
701437,520,21176,1020.0,378.0,2026-07-26
701438,520,21252,3379.0,324.0,2026-07-15
701439,520,20721,625.0,283.0,2026-02-17
701440,520,21198,3101.0,102.0,2026-06-19
701441,520,20056,9708.0,220.0,2025-10-17
701442,520,21268,273.0,333.0,2025-10-25
701443,520,20185,3094.0,340.0,2025-11-14
701444,520,20694,1625.0,127.0,2025-09-01
701445,520,21481,5614.0,433.0,2026-05-15
701446,520,20077,540.0,262.0,2026-01-06
701447,520,20954,3269.0,74.0,2025-11-23
701448,520,21064,5045.0,444.0,2026-02-12
701449,520,20876,,221.0,2026-07-16
701450,520,21495,3185.0,374.0,2026-02-08
701451,520,20723,1905.0,259.0,2026-04-28
701452,520,20982,2665.0,392.0,2025-12-27
701453,520,20676,5630.0,38.0,2025-11-08
701454,520,21216,2342.0,360.0,2025-10-24
701455,520,21405,86.0,,2026-04-13
701456,520,21265,7406.0,277.0,2026-07-01
701457,520,20525,3241.0,393.0,2026-04-03
701458,520,20239,3127.0,113.0,2026-05-10
701459,520,20406,673.0,,2026-03-13
701460,520,20821,2980.0,468.0,2026-03-10
701461,520,20885,1387.0,461.0,2026-03-22
701462,520,20187,2919.0,440.0,2026-06-13
701463,520,21061,312.0,500.0,2026-01-10
701464,520,20127,2972.0,177.0,2026-03-02
701465,520,20513,,12.0,2025-11-02
701466,520,21486,137.0,275.0,2026-02-14
701467,520,20867,10473.0,99.0,2025-11-01
701468,520,20786,1447.0,139.0,2026-04-10
701469,520,20770,5669.0,,2026-08-13
701470,520,20075,4225.0,,2025-11-17
701471,520,20972,2319.0,226.0,2026-05-23
701472,520,20572,3716.0,328.0,2026-05-14
701473,520,21419,5841.0,35.0,2026-07-23
701474,520,20976,1435.0,459.0,2026-04-17
701475,520,20352,1097.0,51.0,2025-10-29
701476,520,20336,3052.0,227.0,2026-07-26
701477,520,20803,4570.0,196.0,2025-09-10
701478,520,20504,3981.0,366.0,2026-06-25
701479,520,20245,4429.0,289.0,2025-11-27
701480,520,21054,1585.0,322.0,2026-03-03
701481,520,20078,4718.0,34.0,2026-05-01
701482,520,21296,355.0,332.0,2025-11-10
701483,520,20112,2179.0,489.0,2026-04-09
701484,520,20096,16.0,326.0,2026-03-12
701485,520,20632,1087.0,372.0,2026-07-06
701486,520,21329,1265.0,239.0,2025-12-13
701487,520,20417,1398.0,351.0,2025-12-13
701488,520,20624,3294.0,327.0,2025-10-19
701489,520,20133,1363.0,353.0,2026-02-13
701490,520,21415,1650.0,320.0,2026-04-02
701491,520,20371,751.0,,2025-11-24
701492,520,20293,1295.0,285.0,2026-05-22
701493,520,20493,714.0,188.0,2026-01-21
701494,520,20967,211.0,427.0,2026-05-05
701495,520,20229,2563.0,316.0,2025-10-17
701496,520,20049,,,2025-11-26
701497,520,21455,2677.0,150.0,2025-09-28
701498,520,20252,1725.0,342.0,2026-05-26
701499,520,20985,1324.0,270.0,2026-01-30
701500,520,20924,5514.0,164.0,2026-02-13
701501,521,21195,4471.0,77.0,2025-10-30
701502,521,21117,3984.0,108.0,2026-08-21
701503,521,20126,159.0,105.0,2026-02-20
701504,521,21424,2549.0,261.0,2025-12-31
701505,521,20084,2921.0,122.0,2026-08-24
701506,521,20750,3108.0,214.0,2025-11-21
701507,521,20375,5300.0,32.0,2025-11-24
701508,521,21106,4658.0,455.0,2025-12-23
701509,521,20204,5718.0,413.0,2025-09-01
701510,521,20431,8841.0,208.0,2026-01-20
701511,521,20250,10239.0,346.0,2025-10-27
701512,521,21146,7733.0,62.0,2026-07-08
701513,521,21402,19009.0,492.0,2026-01-28
701514,521,21162,112.0,227.0,2025-11-10
701515,521,20315,1331.0,191.0,2025-12-07
701516,521,21055,46.0,275.0,2025-09-21
701517,521,20148,6367.0,246.0,2025-04-12
701518,521,21381,13943.0,409.0,2026-07-18
701519,521,21181,1704.0,148.0,2025-10-03
701520,521,21314,15986.0,122.0,2026-01-23
701521,521,20670,380.0,328.0,2025-11-10
701522,521,20293,16640.0,446.0,2026-07-19
701523,521,21160,2646.0,448.0,2026-08-26
701524,521,21291,653.0,364.0,2025-11-03
701525,521,20283,4063.0,57.0,2026-07-16
701526,521,20677,1812.0,368.0,2025-11-16
701527,521,20381,2048.0,419.0,2025-11-01
701528,521,20712,2242.0,36.0,2026-07-14
701529,521,20071,9922.0,457.0,2026-03-22
701530,521,21327,4731.0,344.0,2025-11-05
701531,521,21085,2278.0,292.0,2025-11-18
701532,521,20707,5756.0,184.0,2026-01-11
701533,521,20515,7690.0,43.0,2025-09-11
701534,521,21357,,62.0,2025-12-09
701535,521,20344,3259.0,24.0,2026-01-11
701536,521,20054,794.0,332.0,2026-06-19
701537,521,20166,1220.0,215.0,2025-10-12
701538,521,21065,6980.0,180.0,2026-07-29
701539,521,20679,1223.0,49.0,2026-04-26
701540,521,21104,4548.0,24.0,2025-12-21
701541,521,20836,7540.0,88.0,2025-12-08
701542,521,20919,690.0,,2025-12-15
701543,521,20040,5116.0,11.0,2025-10-23
701544,521,20695,1811.0,425.0,2025-09-28
701545,521,21020,20121.0,101.0,2026-02-17
701546,521,20510,4035.0,,2025-12-06
701547,521,20598,10014.0,126.0,2026-03-29
701548,521,21490,4879.0,380.0,2025-12-16
701549,521,21077,271.0,408.0,2026-03-26
701550,521,21075,6124.0,221.0,2026-02-21
701551,521,21148,18468.0,189.0,2025-12-14
701552,521,20082,5620.0,481.0,2026-06-07
701553,521,20979,10445.0,500.0,2025-09-29
701554,521,20907,13166.0,236.0,2026-03-21
701555,521,21244,1581.0,417.0,2026-05-21
701556,521,21337,1455.0,342.0,2025-11-04
701557,521,21378,5766.0,281.0,2026-04-16
701558,521,21451,3233.0,215.0,2025-12-18
701559,521,21205,11186.0,115.0,2025-11-25
701560,521,21331,14063.0,34.0,2025-10-10
701561,521,20015,2663.0,344.0,2026-01-12
701562,521,21214,1651.0,254.0,2025-10-29
701563,521,20269,9261.0,401.0,2025-10-10
701564,521,20078,1962.0,455.0,2026-08-24
701565,521,20299,10561.0,387.0,2026-01-27
701566,521,21323,3366.0,136.0,2026-06-02
701567,521,20873,6725.0,401.0,2026-04-22
701568,521,20983,613.0,455.0,2025-11-02
701569,521,20720,5971.0,35.0,2025-12-01
701570,521,20322,3671.0,244.0,2026-01-19
701571,521,21116,5395.0,251.0,2025-11-04
701572,521,21477,1123.0,164.0,2026-04-06
701573,521,21450,8153.0,408.0,2026-03-02
701574,521,20095,12130.0,141.0,2026-02-08
701575,521,21391,1492.0,,2025-12-01
701576,522,21181,312.0,476.0,2026-05-24
701577,522,20099,74.0,287.0,2025-12-27
701578,522,20893,3185.0,487.0,2026-04-26
701579,522,20447,2896.0,280.0,2026-04-15
701580,522,20105,2453.0,20.0,2026-03-12
701581,522,20462,818.0,221.0,2026-02-28
701582,522,21452,1537.0,243.0,2026-06-06
701583,522,20097,2798.0,280.0,2026-03-27
701584,522,21436,2129.0,18.0,2025-10-13
701585,522,20259,13658.0,424.0,2025-11-26
701586,522,20254,455.0,474.0,2025-08-31
701587,522,20600,3683.0,186.0,2026-02-17
701588,522,20066,1606.0,467.0,2026-06-23
701589,522,21191,1733.0,65.0,2025-12-04
701590,522,20884,3920.0,277.0,2026-08-25
701591,522,20855,3656.0,378.0,2026-04-26
701592,522,20550,14694.0,348.0,2026-06-18
701593,522,20132,426.0,460.0,2025-11-19
701594,522,21462,341.0,182.0,2025-12-10
701595,522,21263,3995.0,269.0,2026-07-20
701596,522,20537,2678.0,417.0,2025-11-03
701597,522,20441,993.0,33.0,2026-05-09
701598,522,21465,257.0,120.0,2025-11-24
701599,522,20637,278.0,240.0,2026-01-02
701600,522,21354,6964.0,41.0,2026-02-17
701601,522,20338,660.0,322.0,2026-07-22
701602,522,21377,1211.0,218.0,2025-11-01
701603,522,20185,797.0,142.0,2025-12-27
701604,522,20149,1360.0,124.0,2025-11-10
701605,522,21317,223.0,201.0,2025-09-27
701606,522,20557,2270.0,315.0,2026-05-23
701607,522,20275,217.0,380.0,2025-10-03
701608,522,20448,4995.0,239.0,2025-11-30
701609,522,21224,825.0,71.0,2026-08-24
701610,522,20050,2408.0,403.0,2026-07-27
701611,522,20931,6576.0,337.0,2025-11-26
701612,522,20980,3263.0,172.0,2026-02-22
701613,522,20848,2360.0,298.0,2026-04-22
701614,522,20209,1216.0,113.0,2026-06-29
701615,522,21291,1256.0,194.0,2026-01-18
701616,522,21456,3432.0,444.0,2025-10-31
701617,522,20478,15934.0,416.0,2025-11-14
701618,522,21480,3362.0,87.0,2025-09-17
701619,522,20222,2530.0,76.0,2026-06-26
701620,522,20142,4067.0,263.0,2025-09-25
701621,522,20649,1940.0,295.0,2025-12-07
701622,522,21304,192.0,289.0,2026-01-30
701623,522,21180,2562.0,214.0,2026-02-02
701624,522,21320,9801.0,451.0,2026-05-27
701625,522,21153,598.0,62.0,2026-04-04
701626,522,20665,3631.0,194.0,2025-10-11
701627,522,20144,695.0,139.0,2025-09-09
701628,522,20414,2380.0,411.0,2026-06-23
701629,522,20790,315.0,232.0,2026-04-05
701630,522,21208,1856.0,310.0,2026-01-29
701631,522,20489,4375.0,327.0,2026-06-01
701632,522,21155,1324.0,363.0,2026-07-31
701633,522,21212,3390.0,98.0,2026-04-10
701634,522,21316,4920.0,27.0,2026-07-19
701635,522,20497,8122.0,52.0,2025-10-23
701636,522,20835,829.0,113.0,2026-07-11
701637,522,20415,1580.0,71.0,2025-09-23
701638,522,20383,513.0,444.0,2026-07-31
701639,522,20119,15163.0,105.0,2026-04-06
701640,522,20440,8115.0,213.0,2026-05-14
701641,522,20676,2407.0,262.0,2025-09-13
701642,522,20982,5721.0,67.0,2026-01-01
701643,522,20346,2282.0,362.0,2026-02-02
701644,522,20150,3029.0,13.0,2026-07-07
701645,522,20425,289.0,134.0,2025-12-06
701646,522,20380,4364.0,357.0,2025-09-30
701647,522,20565,424.0,159.0,2026-03-31
701648,522,20939,5423.0,475.0,2025-10-07
701649,522,20224,4723.0,365.0,2026-07-26
701650,522,20538,3824.0,201.0,2025-12-25
701651,523,20568,148.0,418.0,2025-10-20
701652,523,20746,1448.0,34.0,2026-08-28
701653,523,20269,1224.0,14.0,2025-09-29
701654,523,21322,1790.0,493.0,2025-09-16
701655,523,20890,368.0,377.0,2026-07-29
701656,523,20095,11082.0,338.0,2026-06-05
701657,523,20039,3236.0,469.0,2025-11-07
701658,523,20564,1462.0,219.0,2026-08-25
701659,523,20101,2028.0,281.0,2025-10-30
701660,523,20029,2377.0,52.0,2026-08-05
701661,523,20296,,117.0,2026-04-15
701662,523,20577,2907.0,211.0,2026-01-30
701663,523,20475,10096.0,,2026-08-30
701664,523,20480,2755.0,341.0,2026-07-11
701665,523,21477,19438.0,73.0,2026-08-18
701666,523,20364,7644.0,273.0,2026-04-21
701667,523,20146,938.0,363.0,2025-10-11
701668,523,20117,10696.0,103.0,2025-11-02
701669,523,21285,496.0,336.0,2026-03-21
701670,523,20273,6819.0,448.0,2026-07-22
701671,523,21224,1921.0,340.0,2025-12-05
701672,523,20319,8434.0,298.0,2026-05-14
701673,523,21116,8120.0,108.0,2026-03-19
701674,523,21397,6573.0,232.0,2025-10-21
701675,523,21159,6258.0,141.0,2025-09-13
701676,523,20883,,332.0,2026-02-16
701677,523,20299,338.0,119.0,2026-01-22
701678,523,21169,2068.0,323.0,2026-01-17
701679,523,21460,764.0,346.0,2026-04-09
701680,523,20049,4760.0,286.0,2026-04-21
701681,523,20934,1703.0,118.0,2026-08-19
701682,523,21168,14889.0,436.0,2026-03-03
701683,523,21353,4107.0,26.0,2025-12-04
701684,523,21390,6931.0,346.0,2025-09-11
701685,523,21177,570.0,434.0,2025-09-22
701686,523,21022,7941.0,387.0,2025-09-24
701687,523,20554,10267.0,71.0,2025-10-01
701688,523,20111,2677.0,421.0,2026-07-03
701689,523,21060,3737.0,434.0,2025-10-19
701690,523,20688,5803.0,290.0,2026-01-21
701691,523,20647,771.0,432.0,2026-04-22
701692,523,20386,2800.0,316.0,2025-11-20
701693,523,21216,2039.0,85.0,2026-02-25
701694,523,20786,635.0,27.0,2025-11-29
701695,523,20698,1837.0,464.0,2026-07-05
701696,523,21145,283.0,414.0,2026-08-01
701697,523,20046,105.0,266.0,2025-09-24
701698,523,21001,582.0,256.0,2026-08-24
701699,523,20636,13231.0,279.0,2026-03-30
701700,523,20428,3197.0,307.0,2025-11-01
701701,523,20243,13536.0,,2026-05-15
701702,523,21297,2271.0,140.0,2026-07-05
701703,523,21234,1498.0,448.0,2026-05-28
701704,523,20819,2829.0,192.0,2026-05-17
701705,523,20774,2321.0,309.0,2026-04-07
701706,523,20950,448.0,,2026-02-14
701707,523,20781,4105.0,331.0,2025-12-27
701708,523,21068,976.0,313.0,2026-02-19
701709,523,20109,3875.0,182.0,2026-02-06
701710,523,20582,4211.0,,2026-07-24
701711,523,21283,661.0,445.0,2026-07-25
701712,523,20526,254.0,60.0,2026-05-15
701713,523,20469,6085.0,302.0,2026-04-10
701714,523,20549,2469.0,,2025-11-01
701715,523,21161,240.0,66.0,2025-11-23
701716,523,20220,21137.0,458.0,2026-01-02
701717,523,21252,239.0,159.0,2026-03-01
701718,523,21291,4761.0,67.0,2026-03-29
701719,523,20713,16500.0,373.0,2026-04-29
701720,523,20658,1096.0,166.0,2026-04-07
701721,523,21015,615.0,133.0,2026-03-14
701722,523,20154,519.0,459.0,2026-07-01
701723,523,20197,1449.0,220.0,2026-01-20
701724,523,21118,427.0,140.0,2026-02-06
701725,523,20758,4724.0,441.0,2026-02-18
701726,524,21195,418.0,235.0,2026-05-21
701727,524,20666,4626.0,490.0,2025-10-06
701728,524,20853,37109.0,500.0,2026-01-13
701729,524,21241,10925.0,451.0,2025-11-18
701730,524,20362,6204.0,347.0,2025-12-08
701731,524,21470,2375.0,308.0,2026-05-04
701732,524,21384,6352.0,270.0,2025-10-07
701733,524,21339,4864.0,204.0,2025-09-01
701734,524,21376,3607.0,87.0,2025-11-12
701735,524,21480,910.0,46.0,2026-07-06
701736,524,20737,14140.0,470.0,2026-03-27
701737,524,21485,3881.0,262.0,2026-08-22
701738,524,20686,1406.0,153.0,2026-01-02
701739,524,20077,2978.0,268.0,2026-06-22
701740,524,20918,3473.0,353.0,2026-05-29
701741,524,20900,11417.0,124.0,2026-07-17
701742,524,20824,8592.0,300.0,2026-03-13
701743,524,20567,9527.0,188.0,2026-07-06
701744,524,21289,72.0,186.0,2026-04-19
701745,524,21489,3495.0,56.0,2026-04-14
701746,524,20543,4264.0,223.0,2026-08-18
701747,524,20087,126.0,264.0,2026-02-02
701748,524,20475,1954.0,346.0,2025-09-05
701749,524,21449,9278.0,57.0,2026-04-13
701750,524,20384,958.0,238.0,2025-11-16
701751,524,21048,4978.0,137.0,2025-12-21
701752,524,20762,1574.0,353.0,2026-02-18
701753,524,20760,79.0,174.0,2026-08-01
701754,524,20054,1793.0,434.0,2025-09-06
701755,524,20848,24193.0,308.0,2026-02-24
701756,524,20606,10504.0,434.0,2026-07-06
701757,524,21152,20840.0,309.0,2026-06-18
701758,524,20797,4347.0,110.0,2025-10-01
701759,524,20320,755.0,271.0,2025-10-02
701760,524,20457,5157.0,369.0,2025-12-15
701761,524,21475,3935.0,154.0,2026-01-20
701762,524,20705,12083.0,362.0,2026-04-30
701763,524,20997,,184.0,2026-01-16
701764,524,20105,4351.0,405.0,2026-07-03
701765,524,21191,1056.0,113.0,2025-12-13
701766,524,20628,2550.0,439.0,2025-10-07
701767,524,21269,8684.0,133.0,2025-08-09
701768,524,20655,4198.0,304.0,2026-06-14
701769,524,20332,3062.0,53.0,2026-07-09
701770,524,21450,3259.0,272.0,2026-01-04
701771,524,20031,3996.0,408.0,2025-12-16
701772,524,21331,,275.0,2026-03-02
701773,524,20801,14462.0,76.0,2026-08-25
701774,524,20894,20192.0,241.0,2026-04-09
701775,524,20013,10042.0,337.0,2025-11-24
701776,524,20127,2461.0,221.0,2026-01-26
701777,524,21131,7569.0,151.0,2025-11-26
701778,524,21130,3739.0,361.0,2025-10-27
701779,524,21395,1909.0,77.0,2025-12-10
