order_detail_id,order_id,product_id,quantity,discount_pct,line_total
810651,5004615,20724,6,22.0,9998.26
810652,5001209,20011,32,6.8,2579.48
810653,5010460,21176,16,0.1,18940.72
810654,5006784,21213,37,20.8,56194.82
810655,5005393,21082,4,6.7,3267.81
810656,5002491,20757,41,1.9,47381.54
810657,5005365,20018,12,,14478.11
810658,5005535,21320,9,0.1,16150.44
810659,5009443,20259,5,1.5,5864.3
810660,5006472,20867,9,5.6,831.25
810661,5003265,21368,36,15.5,71511.34
810662,5009627,21471,50,1.5,
810663,5010516,20704,28,1.7,7469.74
810664,5002998,20533,48,25.3,30552.9
810665,5009066,20034,20,0.9,47796.13
810666,5007783,20317,43,1.1,103619.16
810667,5008589,20322,34,1.3,31200.55
810668,5008928,20665,33,1.4,37082.58
810669,5006804,20267,8,26.0,5104.22
810670,5008133,21430,48,15.8,37392.07
810671,5002890,20932,2,5.1,
810672,5001521,20983,48,,56099.29
810673,5007242,20171,28,1.3,377.51
810674,5006750,21061,10,21.9,17052.28
810675,5007328,21397,23,1.3,6761.72
810676,5000638,20803,33,20.0,48476.47
810677,5009859,21450,22,,4109.73
810678,5000833,20753,42,15.4,36575.57
810679,5007015,20814,22,1.6,32428.7
810680,5007168,21093,43,1.2,104432.04
810681,5002393,20299,45,20.5,58428.8
810682,5011467,20071,47,5.0,72195.92
810683,5001112,21043,6,1.7,924.16
810684,5002919,21027,42,0.3,50446.03
810685,5008385,20991,33,16.6,45394.24
810686,5000172,20360,8,10.0,4172.11
810687,5008819,20251,50,11.7,18352.27
810688,5007931,20990,41,0.3,78976.82
810689,5001906,20931,39,0.7,35555.26
810690,5008926,20453,33,6.2,4460.16
810691,5005806,21146,46,20.8,54007.16
810692,5004844,20412,20,1.8,17226.05
810693,5006159,20509,15,21.5,10410.28
810694,5010583,20600,10,15.6,15056.2
810695,5005913,20490,18,20.9,25804.24
810696,5000177,20317,6,0.9,14487.73
810697,5006904,20517,38,20.3,1766.58
810698,5005802,21421,38,10.6,46395.56
810699,5000160,20084,25,10.5,25384.88
810700,5004021,21481,46,6.7,
810701,5000721,20526,4,10.8,3725.21
810702,5010202,20007,7,20.3,12101.86
810703,5009291,20823,47,0.1,69691.87
810704,5004049,20473,34,25.7,7673.59
810705,5009272,20731,24,1.2,
810706,5005391,21097,18,26.5,32881.18
810707,5000139,20990,29,11.2,49754.41
810708,5009222,20749,13,0.7,28378.37
810709,5000496,21234,15,25.9,17193.9
810710,5000555,20986,20,5.1,10769.25
810711,5000700,20109,27,11.9,40644.13
810712,5009709,20757,2,15.9,
810713,5010147,20979,18,1.0,39771.92
810714,5001427,21041,10,0.7,21154.57
810715,5008607,20364,3,20.0,
810716,5003634,20553,13,15.5,13449.7
810717,5010895,21174,6,25.7,9689.82
810718,5011018,21396,39,0.8,68075.4
810719,5009212,20030,27,1.2,34778.03
810720,5006873,21213,2,0.0,3835.3
810721,5005653,21420,4,15.6,4806.95
810722,5010857,21067,24,1.0,43072.84
810723,5008619,20652,13,26.9,15690.59
810724,5002312,20509,19,1.0,16629.92
810725,5001627,20530,20,11.5,23451.97
810726,5008097,21120,40,1.6,20352.66
810727,5006627,20068,31,26.8,14179.1
810728,5003281,20054,37,0.1,79990.52
810729,5000898,21410,36,21.3,10956.27
810730,5010201,21236,32,,39765.84
810731,5001481,20923,17,5.4,6509.03
810732,5002731,20561,43,5.4,2941.43
810733,5006980,20883,46,1.8,111749.2
810734,5004499,21385,1,21.1,1402.28
810735,5004865,21345,-6,0.7,-12450.31
810736,5009067,21231,2,26.8,1329.44
810737,5005129,20473,38,10.2,10365.51
810738,5009650,20269,10,6.8,9077.49
810739,5003863,20832,16,1.6,38033.73
810740,5002359,20755,38,0.4,32566.69
810741,5004530,20768,20,16.7,7330.07
810742,5003601,21011,1,21.9,1797.69
810743,5005296,20031,39,21.9,21057.83
810744,5000725,20061,50,0.3,21067.11
810745,5005475,20020,16,,1588.95
810746,5002409,20838,23,0.5,47012.2
810747,5009184,20694,35,1.8,65184.08
810748,5001427,20918,30,0.9,7966.15
810749,5004868,20765,1,15.2,27.08
810750,5010810,20427,24,0.1,47623.05
810751,5008285,20494,8,16.6,12929.0
810752,5009119,20509,38,0.9,33293.44
810753,5007154,20361,50,16.4,20849.42
810754,5002955,20441,18,6.1,7172.53
810755,5000202,21298,40,10.8,88904.57
810756,5003668,21278,49,21.8,87494.55
810757,5001942,20481,12,5.2,19495.51
810758,5003990,20232,41,20.7,46579.75
810759,5010029,20395,48,20.8,76804.87
810760,5002023,21324,6,15.2,2671.35
810761,5004845,21260,32,5.9,69533.73
810762,5000541,21024,19,6.7,
810763,5000936,20798,29,15.0,57991.59
810764,5009570,20566,19,1.7,23212.52
810765,5009572,20028,23,26.5,23554.58
810766,5008147,20961,2,20.9,2510.46
810767,5005013,20413,38,6.4,27736.64
810768,5009419,20859,27,10.4,399.41
810769,5011837,20189,20,21.7,33774.08
810770,5003294,20168,36,17.0,66702.02
810771,5007645,20964,16,7.0,2906.06
810772,5007487,21497,45,1.4,64608.93
810773,5001968,20571,33,,70969.1
810774,5004480,21033,26,0.1,13051.42
810775,5005629,20742,14,5.7,6760.74
810776,5004033,20311,25,0.8,40221.88
810777,5006634,20924,12,0.6,22931.94
810778,5007083,20458,27,10.3,10844.06
810779,5006179,20101,49,26.5,9577.47
810780,5007473,20146,34,27.0,2454.2
810781,5000223,20130,32,1.0,12796.82
810782,5008859,20828,39,6.2,74354.38
810783,5002078,20170,11,1.4,13285.92
810784,5005911,20312,30,21.5,37514.21
810785,5002523,20947,15,26.9,22456.21
810786,5004176,20929,5,20.3,2575.66
810787,5000958,21233,47,25.2,
810788,5010917,20146,27,15.9,2245.27
810789,5007445,20724,19,5.1,38521.07
810790,5008517,20250,15,15.8,12829.43
810791,5004756,20102,23,20.8,14065.48
810792,5004896,20188,43,1.2,44236.04
810793,5001629,20618,11,16.4,19132.0
810794,5010895,20476,4,,461.48
810795,5005216,20291,17,1.6,18094.34
810796,5009106,21026,21,1.6,4411.35
810797,5002432,20881,42,11.0,79674.72
810798,5005715,20862,12,1.0,3280.19
810799,5004842,20224,16,25.3,5021.63
810800,5010184,20957,9,1.5,20820.34
810801,5006108,20007,20,10.1,40137.11
810802,5000390,20323,46,20.2,32673.06
810803,5000069,20688,36,6.1,84410.62
810804,5001573,20659,21,1.6,15421.75
810805,5004127,21023,38,11.3,29889.81
810806,5010736,21363,20,25.3,27592.24
810807,5009713,20565,4,20.7,2999.41
810808,5003647,21472,35,16.2,24441.86
810809,5009529,21433,14,,28471.52
810810,5003608,21181,49,25.4,28153.89
810811,5011594,20276,8,0.2,3506.89
810812,5008535,20450,15,0.1,10148.89
810813,5011132,20134,10,11.6,2159.35
810814,5005257,21257,3,6.9,3912.46
810815,5009572,20829,43,1.3,88837.08
810816,5005862,20428,11,20.4,195.08
810817,5006869,21249,26,0.4,4292.78
810818,5008165,20666,1,11.9,267.75
810819,5000788,21191,34,16.2,54957.08
810820,5003228,20360,48,10.5,24893.6
810821,5006360,20924,44,25.7,62851.35
810822,5008669,20510,6,15.6,10627.56
810823,5004424,20953,7,5.3,13670.12
810824,5001156,20559,44,21.9,58013.65
810825,5000293,20754,12,6.4,12674.64
810826,5005869,20066,6,1.2,12600.38
810827,5010085,21133,14,11.1,4418.83
810828,5009691,21412,4,0.1,6122.63
810829,5002940,20559,26,20.5,34895.3
810830,5002575,20144,8,0.8,11170.55
810831,5008978,21109,4,1.4,8798.67
810832,5002723,20522,23,1.4,55938.01
810833,5006160,20168,45,16.7,83678.89
810834,5002288,21070,17,21.2,6198.33
810835,5005453,20921,3,21.2,4290.12
810836,5006138,20364,36,26.5,10080.47
810837,5011669,21223,8,,17147.22
810838,5004845,20697,22,15.9,31103.53
810839,5000120,20005,36,6.2,27196.41
810840,5009180,20427,21,1.1,41253.05
810841,5011675,20875,23,26.5,30664.49
810842,5010421,20680,39,26.8,14502.1
810843,5009633,21456,24,16.7,44319.47
810844,5001872,20939,19,11.7,22026.52
810845,5009333,21232,44,26.5,12541.13
810846,5007244,20759,45,1.2,19850.95
810847,5007867,20915,44,11.9,38849.67
810848,5006712,21437,44,26.1,39434.43
810849,5009029,20205,49,6.1,45821.43
810850,5007653,20184,6,25.5,9525.21
810851,5010663,20710,11,5.7,15383.47
810852,5004246,20571,46,25.0,74418.23
810853,5004738,20312,17,16.3,22666.23
810854,5001975,20161,16,1.8,26750.15
810855,5001508,20057,50,,
810856,5006079,20493,18,25.5,16617.94
810857,5006264,20899,16,1.0,5975.64
810858,5000222,21360,41,0.6,50012.49
810859,5011328,20889,45,6.6,19912.55
810860,5000766,20199,41,0.7,53167.92
810861,5005352,20419,7,1.9,10382.15
810862,5004564,20626,41,25.2,14240.69
810863,5003257,20645,8,11.4,757.28
810864,5008454,20646,44,21.1,66147.52
810865,5002836,20501,22,25.6,14454.09
810866,5007356,20362,43,,13598.78
810867,5002842,20719,33,,3069.7
810868,5010794,20554,41,16.2,58268.08
810869,5008034,21373,5,,5876.63
810870,5011524,21382,9,0.3,15385.55
810871,5011066,20743,10,,1757.2
810872,5004297,21031,35,0.2,26239.77
810873,5003157,20996,29,15.8,16320.01
810874,5001997,20165,6,26.1,3944.04
810875,5006005,20537,1,0.1,314.79
810876,5001086,20250,30,16.3,25506.49
810877,5005105,20342,22,0.1,28113.38
810878,5007172,20848,42,26.5,42794.77
810879,5004545,21312,41,20.0,54176.74
810880,5008846,20947,17,11.5,30812.01
810881,5004986,20922,31,0.2,24667.8
810882,5011974,20202,28,0.1,46064.85
810883,5010193,20091,43,0.6,44529.04
810884,5005273,21066,7,0.5,1378.79
810885,5010674,20559,45,1.1,75133.79
810886,5006396,20799,44,5.5,47541.74
810887,5005682,21094,42,16.1,14750.27
810888,5006686,21416,37,5.5,61460.08
810889,5009449,20273,41,10.1,60383.89
810890,5003471,20479,-10,0.2,
810891,5003787,21424,10,,8093.37
810892,5003283,21497,42,21.7,47886.62
810893,5011679,20054,4,1.3,8543.75
810894,5007700,21200,23,,27905.94
810895,5009255,21297,16,0.8,39390.49
810896,5003751,21199,17,20.5,2610.96
810897,5007584,21218,32,6.6,74638.7
810898,5009271,21034,22,6.1,19951.08
810899,5005834,20519,36,1.9,29234.23
810900,5010753,21176,9,15.0,9065.1
810901,5005996,20210,45,1.9,108546.37
810902,5008075,20689,42,11.8,90725.94
810903,5011679,20254,5,26.6,
810904,5010040,21477,48,,73401.39
810905,5000059,21450,17,15.9,337.7
810906,5001159,20075,33,15.4,43020.52
810907,5001377,20736,21,11.9,30266.16
810908,5006843,20257,23,1.4,15030.3
810909,5001512,20665,25,25.0,21368.81
810910,5007314,20978,43,,47769.19
810911,5001889,20643,12,21.4,18163.2
810912,5001547,20956,17,2.0,23161.4
810913,5008372,20878,23,6.7,51278.43
810914,5003658,21184,44,16.4,71125.54
810915,5010043,21094,15,25.6,4671.46
810916,5008470,20533,32,5.5,25767.5
810917,5011900,21483,33,16.8,34347.18
810918,5002526,20564,35,1.0,57002.72
810919,5005812,20564,26,0.9,42387.65
810920,5006131,21450,18,0.7,23974.93
810921,5004332,21016,41,10.6,75654.96
810922,5009153,20384,29,16.8,10828.89
810923,5006435,20231,-9,21.9,-11906.21
810924,5011909,21360,2,11.3,2177.02
810925,5009682,20331,45,10.7,9993.61
810926,5010506,21137,18,0.8,31225.5
810927,5005582,21014,12,1.0,3293.85
810928,5010336,20517,7,10.5,365.44
810929,5005661,20207,31,11.1,67612.7
810930,5011196,20267,38,16.1,27488.66
810931,5003414,21087,8,1.0,18981.47
810932,5003995,20084,6,5.7,6419.11
810933,5009891,20320,2,15.4,1526.78
810934,5007040,20330,17,0.4,27902.41
810935,5009738,20465,43,25.7,23916.38
810936,5006568,21153,15,0.7,20788.21
810937,5000334,21368,-1,21.8,-1838.33
810938,5003772,21375,30,26.1,42607.19
810939,5006399,21079,34,16.8,61467.0
810940,5003271,20406,5,1.5,9840.0
810941,5003575,21010,28,1.5,34353.1
810942,5000427,20080,44,1.9,101909.77
810943,5003004,20268,34,20.4,6833.66
810944,5003131,20021,37,0.3,27651.63
810945,5001064,20812,44,1.2,86691.86
810946,5002878,21446,13,5.8,10368.93
810947,5003785,21355,35,10.8,73200.6
810948,5000025,20306,26,0.6,41355.31
810949,5003470,21072,14,15.2,23233.15
810950,5010086,20722,8,20.0,15059.33
810951,5004580,21280,43,20.2,1452.51
810952,5006024,20716,43,20.9,8976.37
810953,5007929,20263,40,15.8,50403.13
810954,5004912,21065,30,6.2,49105.14
810955,5003662,21341,1,5.7,1682.88
810956,5008048,20859,14,25.2,172.89
810957,5003532,21293,50,21.5,69736.65
810958,5006243,20524,46,10.6,29818.19
810959,5001551,20813,28,10.8,9077.78
810960,5003424,20323,5,0.4,4432.6
810961,5005458,20816,47,0.7,107719.0
810962,5005614,20906,30,0.1,274.53
810963,5009248,20639,3,1.6,4591.42
810964,5011803,21008,36,11.2,
810965,5004348,20262,25,11.1,
810966,5005562,20387,12,1.0,4443.83
810967,5005041,21360,39,0.2,47764.3
810968,5000326,20990,12,1.6,22813.76
810969,5008971,20277,30,6.4,57093.38
810970,5003577,21121,7,6.1,13188.26
810971,5010630,20740,11,6.9,19535.53
810972,5002963,21205,47,1.9,30850.19
810973,5007949,21226,34,16.4,28417.46
810974,5007561,21213,21,1.3,39747.13
810975,5010364,20506,1,21.1,876.39
810976,5008217,21090,24,11.7,19199.53
810977,5002744,21094,23,0.5,9579.43
810978,5011401,20757,3,1.5,3481.08
810979,5003901,20147,12,0.8,10070.66
810980,5002794,21469,44,21.9,39234.41
810981,5008694,21432,8,0.5,15800.28
810982,5002681,20375,35,1.3,52837.96
810983,5004057,20479,35,26.9,22283.0
810984,5002373,20785,18,,10889.47
810985,5009101,21203,35,0.5,66246.9
810986,5009677,20192,8,25.4,12520.27
810987,5006307,20369,10,20.4,8824.69
810988,5004359,20788,22,0.7,49700.74
810989,5003830,21454,27,5.1,20984.98
810990,5011929,20474,10,20.6,6670.31
810991,5002343,20243,31,16.2,57900.03
810992,5001974,20627,37,15.9,1096.25
810993,5009203,21198,33,1.0,51717.59
810994,5007391,20226,44,,2131.83
810995,5000522,20371,26,,24148.35
810996,5002767,20083,40,5.8,29269.82
810997,5006299,20771,26,26.0,7327.94
810998,5001699,21190,46,0.0,18578.94
810999,5010482,20851,13,6.9,29188.68
811000,5006655,20244,3,10.4,3377.23
811001,5009525,20233,28,7.0,26894.37
811002,5002155,20488,45,21.8,12069.47
811003,5008594,20736,29,,39661.24
811004,5008243,20625,9,26.4,5208.05
811005,5002013,21141,49,10.9,66016.34
811006,5001371,20028,13,0.4,18041.1
811007,5003510,20965,27,5.7,30994.18
811008,5008941,21223,47,5.9,96435.65
811009,5002068,21354,-5,26.5,-996.73
811010,5008685,20806,37,27.0,29396.6
811011,5007183,20626,11,25.1,3825.78
811012,5003082,20779,49,0.9,63275.78
811013,5007021,20343,8,1.8,7219.43
811014,5007986,21384,-5,26.2,-9217.07
811015,5000552,20762,50,,102071.08
811016,5009223,21467,11,11.1,5755.72
811017,5001218,20302,16,0.9,20785.79
811018,5011795,20396,44,21.7,63536.38
811019,5006156,21044,36,10.7,25855.35
811020,5008963,20805,42,0.4,99883.1
811021,5001926,20085,50,1.7,86226.3
811022,5008442,21488,46,25.1,43280.43
811023,5000839,21224,15,1.0,36959.42
811024,5011781,21256,27,,37196.12
811025,5011056,20466,4,6.5,6877.26
811026,5004994,20318,42,25.8,57305.61
811027,5006424,21364,4,10.2,4109.86
811028,5002054,20184,4,26.4,6273.43
811029,5004037,21113,5,25.2,5902.84
811030,5007412,20369,36,22.0,31130.33
811031,5005832,20521,42,16.3,64052.7
811032,5006103,20047,46,0.6,21380.09
811033,5002582,21333,-10,6.2,-309.73
811034,5010654,20133,50,20.8,83158.42
811035,5005388,20206,38,5.1,77607.23
811036,5004127,20749,32,2.0,68939.94
811037,5007797,20040,6,16.8,8210.29
811038,5003501,20322,43,20.9,31623.59
811039,5011403,21005,33,0.1,48983.03
811040,5005024,20133,19,25.7,29645.14
811041,5002494,21098,25,25.1,13569.07
811042,5009332,20131,47,25.6,37746.21
811043,5003571,20254,41,,4075.42
811044,5007846,21480,1,26.0,58.96
811045,5000128,20033,34,21.0,22513.25
811046,5007196,21002,40,1.9,62508.14
811047,5008378,21455,32,15.4,12553.56
811048,5010071,20396,9,10.8,14805.24
811049,5008549,21412,19,11.1,25880.22
811050,5005305,20698,11,1.1,23270.07
811051,5005123,20536,2,2.0,3479.63
811052,5011910,20321,33,16.9,11519.58
811053,5006723,21431,34,11.9,68161.82
811054,5004486,21295,4,10.5,1851.15
811055,5011063,20401,4,1.5,7143.06
811056,5006298,21315,32,11.1,61836.28
811057,5009589,20182,22,5.2,43555.88
811058,5001171,20024,44,5.4,3163.42
811059,5007315,20379,42,0.3,9543.92
811060,5004331,21353,12,16.3,781.32
811061,5003382,20831,47,5.8,
811062,5010827,20200,3,20.8,1514.01
811063,5000412,21246,14,6.4,8266.92
811064,5010214,20329,10,0.8,16950.2
811065,5009630,20918,49,0.6,13050.77
811066,5009937,20452,25,16.8,27333.49
811067,5003008,21378,33,1.7,23386.57
811068,5003009,21463,42,5.8,17332.99
811069,5001735,20140,45,5.0,101456.01
811070,5001088,20848,26,21.6,28258.14
811071,5011756,20302,34,1.8,43768.66
811072,5001564,21191,50,26.2,71174.93
811073,5009282,20104,6,16.3,3273.84
811074,5011188,20693,18,,7082.64
811075,5007887,20802,33,5.4,31268.26
811076,5004377,20837,34,15.2,14733.15
811077,5000803,20052,48,1.5,81992.98
811078,5001431,21348,40,15.5,19203.47
811079,5011213,21277,6,1.9,6459.83
811080,5009747,20098,3,0.2,3095.26
811081,5006899,21152,5,10.8,10542.68
811082,5005325,21496,10,0.2,14240.56
811083,5009214,21281,29,0.5,31350.96
811084,5001036,21207,25,,6251.88
811085,5005598,20604,7,10.7,11103.15
811086,5004550,20545,-8,1.4,-9195.99
811087,5008021,20225,8,1.5,16465.18
811088,5002184,20171,26,1.3,350.54
811089,5003785,20877,21,,46355.18
811090,5006447,20895,36,12.0,9803.06
811091,5008168,20366,2,1.7,3208.28
811092,5007080,21144,32,25.2,4040.4
811093,5008383,20248,40,6.8,9687.58
811094,5001794,20775,13,,30406.34
811095,5001241,20657,19,1.7,1338.58
811096,5004363,20690,38,1.6,85448.95
811097,5005181,20169,42,20.6,14086.2
811098,5010924,20416,14,1.4,4572.16
811099,5011933,20773,4,12.0,2020.73
811100,5009989,20931,39,1.7,35197.2
811101,5011041,21420,4,25.9,
811102,5006134,20032,27,0.4,30811.24
811103,5005375,20916,50,0.1,59669.77
811104,5011770,21001,30,6.7,27526.21
811105,5002748,21123,47,26.4,69308.88
811106,5000157,21212,29,16.6,36728.62
811107,5009753,20558,13,1.8,28238.14
811108,5001365,20190,27,1.0,43786.95
811109,5010255,20736,20,25.8,
811110,5008416,21462,48,25.6,12724.54
811111,5008305,20073,28,26.6,19707.52
811112,5009589,20026,45,11.0,26889.17
811113,5000627,20595,5,11.8,10741.35
811114,5003578,21046,6,20.3,6963.12
811115,5003245,20502,15,6.6,17577.23
811116,5001902,21193,19,1.0,25021.44
811117,5004787,20664,7,11.8,
811118,5007999,20632,22,5.2,24605.49
811119,5000875,20704,38,0.2,
811120,5001949,20636,32,21.4,7397.71
811121,5002532,21096,29,6.9,23953.78
811122,5009196,20234,23,10.8,34427.9
811123,5010985,20027,49,1.9,720.07
811124,5006150,20940,3,26.0,1105.83
811125,5005258,20683,24,0.2,24384.33
811126,5011018,20646,29,16.6,46083.76
811127,5006267,20746,5,16.6,4366.82
811128,5009265,20990,16,16.9,25688.67
811129,5003847,20514,3,16.8,5591.41
811130,5002418,20055,32,15.1,46521.67
811131,5007442,21489,45,1.8,64737.47
811132,5007645,20241,2,11.3,3227.1
811133,5009743,21381,20,6.9,41907.29
811134,5005786,21417,12,,17893.65
811135,5009368,20188,39,1.5,39999.23
811136,5008682,21477,49,20.5,
811137,5004254,21157,22,15.2,29176.68
811138,5008569,20300,28,21.0,53395.03
811139,5011657,20108,42,16.6,82519.66
811140,5007478,20225,46,5.4,90926.25
811141,5011489,20197,46,0.7,108530.47
811142,5001483,21394,45,5.5,2365.24
811143,5009544,21260,12,11.3,24578.81
811144,5000226,21200,32,1.9,40262.12
811145,5002735,20326,24,10.6,46547.08
811146,5008724,20543,21,0.7,48185.65
811147,5004569,20649,36,10.5,60686.69
811148,5010940,20644,35,16.0,68111.86
811149,5000828,21485,28,6.1,63284.84
811150,5001570,21419,36,6.5,70994.33
811151,5011799,20324,49,0.5,89392.78
811152,5010954,21046,22,21.8,25050.92
811153,5010109,21368,47,0.5,109935.16
811154,5001229,20457,4,21.8,7788.41
811155,5009000,21022,6,,2164.12
811156,5003575,20150,12,11.2,8303.05
811157,5001875,20750,3,1.9,5154.34
811158,5000089,21493,18,22.0,32733.56
811159,5011442,20371,18,0.8,22441.6
811160,5002473,20616,8,0.4,1791.13
811161,5009245,20452,50,1.1,64982.74
811162,5007338,20703,24,1.4,1695.05
811163,5002215,20107,3,0.3,6749.01
811164,5007418,21266,24,5.4,32129.79
811165,5006884,20499,42,1.2,18250.77
811166,5002471,20808,33,21.4,60424.91
811167,5008602,21201,35,,62148.36
811168,5010087,20927,14,10.7,4479.09
811169,5010537,21176,9,26.1,7881.3
811170,5006405,20965,27,6.9,30599.77
811171,5011814,21065,2,26.7,2558.21
811172,5011864,21179,22,26.9,30236.09
811173,5003083,21221,46,20.3,85898.33
811174,5007199,20602,8,25.2,3803.61
811175,5008005,21141,22,0.8,32999.85
811176,5011948,20771,48,21.0,14442.59
811177,5005296,21470,38,,68466.48
811178,5007549,21262,17,26.9,16509.39
811179,5000839,20257,10,0.4,6601.19
811180,5008449,20894,50,26.4,69907.49
811181,5003422,20899,14,11.6,4668.85
811182,5009756,20649,29,26.4,40201.64
811183,5006291,20364,-4,1.1,-1507.12
811184,5008685,21002,19,10.8,26997.66
811185,5001374,21405,25,,16969.13
811186,5009815,20616,31,1.7,6850.03
811187,5007611,20784,-6,0.4,-7619.4
811188,5001218,21317,31,11.3,49035.68
811189,5008007,20241,25,6.4,42567.17
811190,5002986,20708,14,0.4,8147.62
811191,5002422,20954,1,6.2,1966.55
811192,5010431,20086,45,0.0,41891.85
811193,5004239,20051,38,6.7,81433.23
811194,5006927,20031,28,26.8,14169.91
811195,5010767,20798,20,25.7,34959.64
811196,5011977,20271,17,1.3,39672.27
811197,5009292,21216,49,10.3,44011.9
811198,5000911,21431,17,21.1,30521.95
811199,5005160,20598,43,20.4,47254.15
811200,5011399,20528,4,,8883.06
811201,5002248,21369,16,0.2,10140.64
811202,5004659,21017,24,1.6,14879.97
811203,5003681,20845,15,20.9,20971.98
811204,5006857,21206,35,20.2,4501.76
811205,5000899,21219,32,0.1,50013.62
811206,5010646,21172,20,1.4,10790.78
811207,5008590,21480,22,6.5,1639.02
811208,5005636,21337,-8,21.0,-15500.24
811209,5005075,20288,22,0.7,19776.75
811210,5005991,20675,49,1.6,100027.47
811211,5009593,21294,19,,18663.23
811212,5005144,21488,49,15.7,51889.03
811213,5008078,21403,6,25.3,4097.94
811214,5004015,21449,-9,6.9,-904.09
811215,5009721,21377,31,2.0,14021.59
811216,5009119,21205,41,6.0,25787.11
811217,5009028,20658,11,21.3,18216.75
811218,5005549,21478,48,11.0,95401.02
811219,5004573,20055,40,,68220.82
811220,5006363,20146,25,6.5,2311.32
811221,5007109,20094,13,5.5,11326.16
811222,5008956,21027,5,5.5,5692.25
811223,5004693,20343,42,11.6,34119.52
811224,5005874,21423,9,15.8,7958.04
811225,5002523,20671,8,1.3,7653.67
811226,5001421,20197,47,15.5,94362.44
811227,5005013,20761,19,1.1,36045.84
811228,5007033,21188,49,6.8,35580.4
811229,5004318,20665,15,21.9,13351.23
811230,5000779,20160,10,,3732.91
811231,5002011,21301,5,5.4,5356.77
811232,5011535,21355,36,1.1,83479.63
811233,5005060,20545,5,26.1,4307.7
811234,5010685,21082,48,11.2,37322.43
811235,5009853,20108,30,,63324.44
811236,5004327,21093,16,20.2,31385.66
811237,5007380,20667,35,25.6,19175.07
811238,5008347,20487,43,12.0,68116.16
811239,5010805,20833,19,26.4,15569.93
811240,5006438,20889,31,22.0,11455.76
811241,5001105,21147,50,16.0,61703.04
811242,5011638,20986,46,0.2,26048.2
811243,5010344,21294,35,10.5,33085.78
811244,5011352,20473,50,12.0,13365.44
811245,5011942,20087,16,11.5,18557.95
811246,5005139,20437,16,5.6,37140.43
811247,5000509,20808,37,25.9,63870.37
811248,5004148,21381,41,1.8,34885.41
811249,5008632,21490,15,16.2,
811250,5004797,20443,34,0.9,
811251,5006315,20859,7,1.0,114.41
811252,5000204,20042,28,21.4,20611.59
811253,5002086,21122,19,20.2,19674.06
811254,5009482,20643,23,21.0,34989.97
811255,5000998,20522,38,5.9,88201.4
811256,5005014,20402,11,,23971.83
811257,5002724,21254,37,25.3,57307.26
811258,5000656,20430,33,20.3,46816.04
811259,5007694,21440,19,16.5,30777.15
811260,5009641,21334,7,,2715.2
811261,5004382,20453,46,1.3,6541.97
811262,5008498,21001,3,6.4,2761.47
811263,5000229,20381,34,0.5,21201.6
811264,5009603,20428,31,1.2,682.39
811265,5007163,21271,47,,53314.23
811266,5004661,21255,38,,87425.54
811267,5009806,20109,27,15.4,39029.44
811268,5009743,21088,14,,24673.56
811269,5006641,20645,23,15.7,2071.52
811270,5002492,20320,33,26.9,21767.39
811271,5000517,21352,13,0.8,
811272,5008515,20094,26,20.2,19128.62
811273,5011662,20650,1,15.6,2008.47
811274,5010570,20424,27,25.1,30262.71
811275,5000415,20334,17,20.1,17976.96
811276,5000031,20560,42,20.1,
811277,5010264,20713,34,0.5,43815.6
811278,5006496,21348,33,1.7,18430.22
811279,5002341,21378,28,26.2,14897.5
811280,5003286,20452,16,6.4,19680.11
811281,5005084,20961,26,1.3,40722.77
811282,5003565,21050,31,,32608.23
811283,5010155,21227,43,1.2,80521.62
811284,5011102,20416,8,1.3,2615.31
811285,5009569,21140,44,25.0,26641.56
811286,5005662,21313,18,15.4,33324.04
811287,5008616,21128,19,,36762.85
811288,5011484,21138,48,16.5,87159.17
811289,5000389,20341,50,6.6,35129.14
811290,5007733,20744,49,11.1,21741.3
811291,5002365,20746,15,1.9,15409.55
811292,5010670,20305,38,1.3,90911.54
811293,5005690,20551,36,11.4,61001.42
811294,5002017,20022,3,11.0,5044.99
811295,5006132,21489,28,10.5,36712.4
811296,5002424,20363,13,1.0,20144.51
811297,5010006,20641,50,11.0,98011.25
811298,5000772,20268,14,21.0,2792.65
811299,5011808,20972,36,25.1,6984.48
811300,5005378,21112,-7,6.0,-7152.0
811301,5006665,21339,26,1.0,32016.44
811302,5003585,21102,11,6.1,13415.31
811303,5003292,21205,3,,1569.71
811304,5005465,20584,18,21.7,29653.78
811305,5011323,21156,-7,11.2,
811306,5002200,20520,45,1.5,80679.48
811307,5011575,20309,50,15.1,84701.33
811308,5003873,21210,37,1.2,61666.32
811309,5008998,21421,46,0.8,62319.62
811310,5008272,20489,-1,,-1083.17
811311,5002481,21157,48,16.4,62757.38
811312,5004681,21247,45,21.4,23413.88
811313,5005185,21076,1,25.3,574.16
811314,5000361,21236,27,6.9,42042.14
811315,5007963,21399,36,0.0,42957.0
811316,5002259,20559,28,1.1,46749.91
811317,5011127,20271,46,,90381.55
811318,5005000,20514,28,16.4,
811319,5003437,21058,16,5.3,20942.03
811320,5001026,20251,5,26.6,1525.55
811321,5005374,20534,10,1.0,20943.25
811322,5003053,20045,7,0.8,1179.09
811323,5009505,20362,37,0.0,89187.39
811324,5009793,21359,46,1.1,36493.01
811325,5005037,21279,41,0.9,42215.2
811326,5003090,20433,23,11.1,7049.72
