order_id,customer_id,warehouse_id,order_date,ship_date,order_status,source_order_total,detail_row_count,total_quantity,calculated_order_total,order_total_difference,order_financial_status,shipment_count,has_shipment,detail_status,customer_status,quantity_status,date_status
5005217,300738,519,2025-07-20,2025-07-28,Pending,174105.26,7.0,148.0,174105.25999999998,2.9103830456733704e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005218,300568,505,2024-10-29,2024-11-05,Pending,153917.63,2.0,76.0,153917.63,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005219,302235,537,2023-09-03,2023-09-06,Pending,29532.36,4.0,75.0,29532.36,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005220,301874,540,2025-09-16,2025-09-19,Cancelled,7186.84,1.0,39.0,7186.84,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005221,301463,536,2025-09-29,2025-10-04,Pending,58422.06,2.0,79.0,58422.060000000005,-7.275957614183426e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005222,302596,507,2024-10-13,2024-10-23,Shipped,2474.17,2.0,7.0,2474.17,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005223,302886,540,2023-02-16,2023-02-27,Returned,83106.54,4.0,65.0,83106.54,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005224,301852,534,2026-01-10,2026-01-13,Shipped,47040.2,3.0,62.0,47040.2,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005225,301009,534,2026-07-18,2026-07-30,Shipped,70.3,1.0,3.0,70.3,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005226,302780,538,2026-05-11,2026-05-18,Returned,56986.47,5.0,70.0,56986.47,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005227,300739,533,2026-05-26,2026-05-26,Pending,13486.41,3.0,9.0,13486.41,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005228,300870,535,2025-11-18,2025-11-18,Shipped,42042.76,1.0,36.0,42042.76,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005229,300948,516,2023-12-31,2023-12-31,Shipped,4251.26,1.0,20.0,4251.26,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005230,300292,505,2023-10-02,2023-10-11,Pending,,1.0,16.0,2122.45,,Missing Source Total,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005231,302621,535,2025-01-27,2025-02-06,Shipped,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5005232,302719,517,2024-08-23,2024-09-02,Pending,18799.81,1.0,17.0,18799.81,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005233,302641,521,2026-01-09,2026-01-10,Delivered,257563.78,3.0,132.0,257563.78000000003,-2.9103830456733704e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005234,300726,512,2023-09-20,2023-09-21,Pending,79454.98,3.0,52.0,79454.98,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005235,300416,501,2026-07-22,2026-07-28,Pending,46980.05,2.0,46.0,46980.05,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005236,300253,536,2023-01-04,2023-01-08,Pending,171324.65,5.0,105.0,171324.65,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005237,300920,540,2022-01-09,2022-01-15,Delivered,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5005238,300424,522,2024-10-06,2024-11-10,Delivered,35140.76,2.0,40.0,35140.76,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005239,301181,524,2020-11-06,2020-11-06,Shipped,7284.65,1.0,30.0,7284.65,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005240,301315,501,2024-01-26,2024-02-03,Pending,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5005241,300396,531,2025-09-13,2025-09-22,Pending,29557.99,2.0,48.0,29557.989999999998,3.637978807091713e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005242,300930,519,2026-03-04,2026-03-10,Returned,141787.49,2.0,75.0,141787.49,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005243,301708,529,2022-05-01,2022-05-08,Shipped,29686.44,1.0,19.0,29686.44,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005244,302974,525,2026-06-29,2026-07-09,Shipped,6692.88,1.0,3.0,6692.88,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005245,302600,520,2025-12-17,2025-12-27,Shipped,42843.41,1.0,28.0,42843.41,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005246,302400,513,2025-08-15,2025-08-21,Returned,8811.0,1.0,5.0,8811.0,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005247,302749,525,2025-11-14,2025-11-16,Delivered,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5005248,301563,512,2022-11-18,2022-11-30,Cancelled,14891.25,2.0,49.0,14891.25,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005249,302611,534,2026-02-01,2026-02-02,Cancelled,76358.98,3.0,51.0,76358.98,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005250,301869,504,2022-06-16,2022-06-27,Pending,13864.88,1.0,6.0,13864.88,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005251,301556,538,2022-09-11,2022-09-11,Delivered,11132.48,4.0,69.0,11132.48,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005252,300226,537,2025-03-31,2025-04-12,Pending,118239.21,5.0,139.0,118239.20999999999,1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005253,302075,527,2021-11-13,2021-11-20,Shipped,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5005254,302096,513,2025-01-01,,Shipped,123883.23,3.0,95.0,123883.23,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5005255,300831,528,2026-05-05,2026-05-09,Cancelled,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5005256,300868,506,2024-11-11,2024-11-20,Shipped,65701.82,3.0,110.0,65701.82,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005257,301491,511,2024-01-22,2024-01-30,Returned,,4.0,51.0,59502.61,,Missing Source Total,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005258,302762,520,2023-11-25,2023-12-01,Pending,72030.58,3.0,55.0,72030.58,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005259,301610,504,2025-02-03,2025-02-12,Pending,38688.36,2.0,38.0,38688.36,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005260,302779,506,2025-11-23,2025-11-29,Shipped,72114.93,3.0,89.0,72114.93000000001,-1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005261,301077,504,2024-10-13,2024-10-23,Pending,123431.75,3.0,110.0,123431.75000000001,-1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005262,302401,528,2025-06-10,2025-06-22,Pending,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5005263,302486,539,2025-03-08,2025-03-08,Cancelled,94508.32,3.0,87.0,94508.32,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005264,301218,510,2026-01-03,2026-01-03,Cancelled,128774.29,3.0,105.0,128774.29000000001,-1.4551915228366852e-11,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005265,302205,528,2026-04-08,2026-04-13,Pending,186169.44,3.0,124.0,186169.44,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005266,301589,502,2025-08-03,2025-08-12,Pending,228785.75,3.0,115.0,228785.75,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005267,301236,520,2021-11-17,2021-11-25,Delivered,41545.11,1.0,44.0,41545.11,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005268,300004,515,2024-12-29,,Cancelled,129268.2,3.0,85.0,129268.20000000001,-1.4551915228366852e-11,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5005269,300871,525,2026-07-02,2026-07-02,Pending,66383.52,3.0,48.0,66383.52,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005270,300459,505,2024-11-19,2024-11-29,Pending,6674.44,1.0,17.0,6674.44,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005271,302000,516,2022-11-17,2022-11-19,Shipped,15270.44,1.0,21.0,15270.44,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005272,300970,503,2025-06-17,2025-06-20,Pending,56882.8,2.0,87.0,56882.8,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005273,302642,528,2023-08-19,2023-08-30,Delivered,1378.79,1.0,7.0,1378.79,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005274,302196,537,2024-04-29,2024-05-06,Returned,,3.0,60.0,67823.17,,Missing Source Total,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005275,302904,511,2025-03-18,2025-03-23,Pending,177500.29,4.0,134.0,177500.29,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005276,302473,511,2023-12-09,2023-12-21,Shipped,48718.31,1.0,49.0,48718.31,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005277,301898,540,2025-05-23,2025-06-01,Pending,40692.81,2.0,52.0,40692.81,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005278,300492,505,2025-12-16,2025-12-21,Shipped,31965.11,1.0,27.0,31965.11,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005279,301706,504,2025-08-12,2025-08-13,Pending,48919.72,3.0,72.0,48919.72,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005280,301620,514,2025-09-12,2025-09-16,Returned,70379.75,1.0,39.0,70379.75,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005281,301350,535,2025-06-17,2025-06-22,Pending,,3.0,86.0,124221.9,,Missing Source Total,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005282,300547,518,2025-12-06,2025-12-13,Pending,56345.96,2.0,32.0,56345.96,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005283,302581,509,2026-04-18,2026-04-19,Pending,56071.57,2.0,77.0,56071.57,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005284,302507,513,2024-01-18,2024-01-27,Delivered,72347.94,2.0,57.0,72347.94,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005285,302775,539,2026-06-09,2026-06-15,Shipped,101672.59,5.0,100.0,101672.59,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005286,301710,508,2023-07-26,2023-07-27,Shipped,141258.6,4.0,100.0,141258.6,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005287,301450,506,2021-11-18,2021-11-18,Shipped,18015.83,1.0,13.0,18015.83,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005288,302228,504,2025-03-28,2025-04-07,Pending,33051.35,3.0,72.0,33051.35,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005289,301967,507,2024-09-06,2024-06-15,Cancelled,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Ship Date Before Order Date
5005290,302212,502,2022-03-27,2022-04-02,Cancelled,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid
5005291,302024,509,2026-07-11,2026-07-14,Shipped,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5005292,300055,540,2025-09-22,2025-09-29,Shipped,54540.88,1.0,33.0,54540.88,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005293,302362,525,2024-10-03,2024-10-03,Shipped,92847.73,2.0,82.0,92847.73000000001,-1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005294,301770,506,2024-08-10,2024-10-08,Cancelled,82616.22,1.0,49.0,82616.22,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005295,301354,503,2026-05-31,,Pending,149590.74,5.0,181.0,149590.74,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5005296,300330,504,2026-04-01,2026-01-04,Delivered,166711.75,3.0,121.0,166711.75,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Ship Date Before Order Date
5005297,300059,507,2026-05-29,2026-06-05,Delivered,27372.91,2.0,36.0,27372.91,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005298,302673,512,2025-04-26,2025-05-08,Delivered,38143.49,2.0,32.0,38143.490000000005,-7.275957614183426e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005299,301418,513,2023-10-08,2023-10-12,Cancelled,51923.44,4.0,72.0,51923.44,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005300,300714,506,2026-05-03,2026-05-13,Pending,70181.64,2.0,67.0,70181.64,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005301,301356,513,2025-12-29,2025-12-29,Cancelled,3252.04,2.0,6.0,3252.039999999999,9.094947017729282e-13,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005302,300554,532,2021-10-13,2021-10-24,Pending,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid
5005303,302683,520,2024-02-14,2024-02-24,Shipped,120090.85,2.0,74.0,120090.85,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005304,300126,529,2026-03-31,2026-04-11,Pending,113724.51,3.0,87.0,113724.51,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005305,301718,531,2024-03-05,2024-03-10,Returned,82073.21,3.0,96.0,82073.20999999999,1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005306,302613,513,2025-08-14,2025-08-19,Returned,49113.79,4.0,64.0,49113.79,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005307,300898,503,2025-12-07,2025-12-17,Shipped,83354.55,3.0,114.0,83354.55,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005308,300839,514,2024-01-17,2024-01-22,Cancelled,112723.81,3.0,75.0,112723.81,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005309,300997,524,2026-07-05,2026-07-17,Pending,35268.08,1.0,27.0,35268.08,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005310,302279,523,2025-09-24,2025-10-01,Pending,72016.01,2.0,67.0,72016.01,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005311,301439,516,2026-07-04,,Pending,42674.76,3.0,78.0,42674.76000000001,-7.275957614183426e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5005312,301774,511,2024-07-05,2024-07-08,Pending,96583.98,2.0,59.0,96583.98,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005313,301845,534,2022-02-06,2022-06-04,Delivered,164088.44,3.0,110.0,164088.44,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005314,302407,522,2026-03-01,2026-03-02,Returned,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5005315,300047,523,2025-07-19,2025-07-27,Shipped,138032.46,2.0,83.0,138032.46000000002,-2.9103830456733704e-11,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005316,301125,539,2025-12-25,2026-01-02,Pending,88501.66,3.0,82.0,88501.66,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005317,300263,503,2024-10-12,2024-12-19,Pending,8080.99,2.0,67.0,8080.99,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005318,300440,535,2025-03-23,2025-03-26,Cancelled,48118.44,3.0,97.0,48118.44,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005319,300153,504,2024-12-28,2024-12-30,Cancelled,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid
5005320,300119,509,2026-05-13,2026-05-23,Pending,80770.38,1.0,34.0,80770.38,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005321,302631,502,2024-07-06,2024-07-18,Pending,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5005322,301334,526,2023-02-09,2023-02-10,Shipped,91620.26,3.0,80.0,91620.26000000001,-1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005323,302894,515,2021-12-20,2022-01-01,Returned,51541.26,1.0,23.0,51541.26,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005324,301236,532,2023-07-05,2023-07-05,Shipped,1972.61,3.0,45.0,1972.61,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005325,300542,527,2025-08-31,2025-08-31,Pending,27438.56,2.0,16.0,27438.559999999998,3.637978807091713e-12,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005326,301565,512,2023-04-27,2023-05-04,Shipped,133947.97,5.0,97.0,133947.97,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005327,301990,517,2026-02-18,2026-02-19,Returned,73156.25,2.0,52.0,73156.25,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005328,300600,515,2023-06-27,2023-07-02,Returned,86808.81,3.0,52.0,86808.81,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005329,300257,516,2024-11-08,2024-11-12,Pending,,1.0,13.0,28685.12,,Missing Source Total,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005330,302863,520,2025-10-04,2025-10-13,Cancelled,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid
5005331,302952,507,2024-11-04,2024-11-13,Pending,105458.16,2.0,67.0,105458.16,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005332,302195,519,2026-06-15,,Delivered,1312.79,1.0,1.0,1312.79,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5005333,301686,533,2025-05-29,,Delivered,17443.7,1.0,28.0,17443.7,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5005334,300609,510,2024-10-21,2024-10-21,Shipped,,2.0,29.0,42436.48,,Missing Source Total,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005335,301094,506,2025-07-11,2025-07-16,Returned,27062.78,2.0,32.0,27062.78,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005336,302214,503,2024-06-27,2024-06-29,Delivered,138087.87,3.0,94.0,138087.87,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005337,300979,524,2026-02-23,2026-03-06,Returned,,4.0,81.0,117641.07,,Missing Source Total,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005338,300675,524,2024-04-19,2024-04-19,Delivered,90722.59,3.0,86.0,90722.59,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005339,301744,505,2025-10-25,2025-11-04,Shipped,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5005340,300600,518,2024-03-29,2024-04-04,Delivered,8506.6,1.0,34.0,8506.6,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005341,301491,508,2023-10-20,2023-10-27,Delivered,43530.27,1.0,37.0,43530.27,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005342,302701,506,2024-03-15,2024-03-17,Returned,,,,,,Cannot Calculate,0,False,No Order Details,Matched,,Valid
5005343,301866,539,2026-03-14,2026-03-21,Returned,49457.85,2.0,59.0,49457.850000000006,-7.275957614183426e-12,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005344,301140,507,2025-10-31,2025-05-11,Returned,78876.48,4.0,81.0,78876.48000000001,-1.4551915228366852e-11,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Ship Date Before Order Date
5005345,302042,528,2023-07-09,2023-07-16,Shipped,173820.14,4.0,148.0,173820.13999999998,2.9103830456733704e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005346,302801,525,2024-06-23,,Pending,0.0,1.0,1.0,,,Cannot Calculate,0,False,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5005347,302613,502,2023-12-12,2023-12-19,Returned,0.0,1.0,9.0,,,Cannot Calculate,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005348,302084,510,2024-06-15,2024-06-17,Shipped,45698.77,2.0,38.0,45698.77,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005349,302307,502,2026-07-27,2026-08-04,Shipped,,,,,,Cannot Calculate,1,True,No Order Details,Matched,,Valid
5005350,301166,520,2025-08-23,2025-09-01,Delivered,75648.46,3.0,76.0,75648.45999999999,1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005351,301074,505,2024-09-08,2024-09-19,Delivered,,,,,,Cannot Calculate,2,True,No Order Details,Matched,,Valid
5005352,301739,516,2024-02-26,2024-02-28,Delivered,10382.15,1.0,7.0,10382.15,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005353,300591,505,2025-12-04,2025-12-10,Cancelled,82348.49,2.0,68.0,82348.49,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005354,302702,527,2024-04-12,2024-04-18,Delivered,3578.44,1.0,15.0,3578.44,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005355,302396,536,2025-05-06,2025-05-13,Delivered,,,,,,Cannot Calculate,2,True,No Order Details,Matched,,Valid
5005356,301369,529,2025-10-31,2025-11-01,Pending,65465.51,1.0,27.0,65465.51,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005357,302848,519,2023-05-24,2023-05-25,Shipped,147449.03,3.0,110.0,147449.03,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005358,300816,531,2023-10-20,2023-10-27,Shipped,132698.61,5.0,83.0,132698.61,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005359,301814,514,2025-09-23,2025-09-29,Shipped,13565.64,2.0,41.0,13565.64,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005360,301380,515,2026-06-08,2026-06-08,Delivered,20111.18,2.0,10.0,20111.18,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005361,302863,512,2025-12-14,2025-12-22,Delivered,130811.11,2.0,66.0,130811.11,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005362,302909,512,2025-06-30,2025-07-04,Pending,16645.8,1.0,35.0,16645.8,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005363,301146,539,2024-03-13,2024-03-14,Shipped,113005.2,3.0,98.0,113005.2,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005364,301170,506,2024-10-14,2024-10-15,Delivered,63212.61,3.0,65.0,63212.61,0.0,Matched,2,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005365,301046,522,2026-04-08,2026-04-18,Returned,35971.95,2.0,44.0,35971.95,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005366,300893,510,2025-11-02,2025-11-02,Pending,58846.95,2.0,53.0,58846.95,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005367,300147,505,2025-02-01,2025-05-02,Pending,92503.58,6.0,78.0,92503.58,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005368,302942,513,2025-08-08,2025-08-12,Pending,159124.64,4.0,110.0,159124.64,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005369,301813,527,2024-06-14,,Shipped,140512.64,5.0,145.0,140512.64,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Missing Ship Date
5005370,301127,526,2026-02-10,2026-02-13,Pending,22803.72,2.0,30.0,22803.72,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005371,302635,516,2023-12-04,2023-06-12,Shipped,166947.58,4.0,114.0,166947.58,0.0,Matched,3,True,Has Order Details,Matched,Positive Net Quantity,Ship Date Before Order Date
5005372,301883,538,2025-12-09,2025-12-21,Shipped,1121.83,1.0,1.0,1121.83,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005373,301876,503,2023-08-27,2023-08-31,Delivered,94515.37,1.0,47.0,94515.37,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005374,302545,507,2022-03-04,2022-03-11,Delivered,166046.41,4.0,122.0,166046.40999999997,2.9103830456733704e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005375,302307,502,2025-04-29,2025-05-11,Delivered,59669.77,1.0,50.0,59669.77,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005376,300697,506,2023-03-07,2023-03-16,Pending,16917.92,2.0,50.0,16917.92,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005377,300503,534,2025-04-20,2025-05-01,Shipped,5005.4,1.0,14.0,5005.4,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005378,301508,516,2023-11-18,2023-11-26,Shipped,45673.34,4.0,102.0,45673.34,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005379,302604,522,2026-01-24,2026-01-28,Shipped,101490.81,3.0,81.0,101490.81,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005380,300022,511,2025-11-27,2025-11-30,Pending,43623.66,1.0,50.0,43623.66,0.0,Matched,3,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005381,301268,511,2024-12-31,2025-01-12,Shipped,-337.27,1.0,-1.0,-337.27,0.0,Matched,0,False,Has Order Details,Matched,Negative Net Quantity,Valid
5005382,302848,527,2023-10-16,2023-10-28,Cancelled,70672.36,2.0,55.0,70672.36,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005383,300998,506,2024-07-05,2024-07-15,Shipped,119442.79,4.0,113.0,119442.79000000001,-1.4551915228366852e-11,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005384,302953,519,2026-04-16,2026-04-23,Cancelled,69106.47,1.0,45.0,69106.47,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
5005385,302340,502,2026-06-22,2026-07-01,Delivered,10975.64,1.0,30.0,10975.64,0.0,Matched,0,False,Has Order Details,Matched,Positive Net Quantity,Valid
5005386,300980,514,2024-04-07,2024-04-14,Delivered,86728.03,3.0,59.0,86728.03,0.0,Matched,1,True,Has Order Details,Matched,Positive Net Quantity,Valid
