inventory_id,warehouse_id,product_id,warehouse_name,location,capacity_units,product_name,category,unit_price,is_active,stock_quantity,reorder_level,last_restock_date,stock_status,restock_date_status,business_key_status,inventory_key_status
701622,522,21304,Thomasborough Distribution Center,Vietnam,365765,Adaptive actuating protocol,Groceries,398.56,Y,192,289,30-01-2026,Below Reorder Level,Valid,Unique,Valid
701623,522,21180,Thomasborough Distribution Center,Vietnam,365765,Managed zero-defect flexibility,Sporting Goods,2004.12,Y,2562,214,02-02-2026,Above Reorder Level,Valid,Unique,Valid
701624,522,21320,Thomasborough Distribution Center,Vietnam,365765,Robust bottom-line analyzer,Electronics,1796.29,Y,9801,451,27-05-2026,Above Reorder Level,Valid,Unique,Valid
701625,522,21153,Thomasborough Distribution Center,Vietnam,365765,Programmable heuristic portal,Toys,1395.65,N,598,62,04-04-2026,Above Reorder Level,Valid,Unique,Valid
701626,522,20665,Thomasborough Distribution Center,Vietnam,365765,Optimized grid-enabled customer loyalty,Electronics,1139.67,N,3631,194,11-10-2025,Above Reorder Level,Valid,Unique,Valid
701627,522,20144,Thomasborough Distribution Center,Vietnam,365765,Advanced hybrid extranet,Apparel,1407.58,N,695,139,09-09-2025,Above Reorder Level,Valid,Unique,Valid
701628,522,20414,Thomasborough Distribution Center,Vietnam,365765,Up-sized value-added functionalities,Apparel,960.23,N,2380,411,23-06-2026,Above Reorder Level,Valid,Unique,Valid
701629,522,20790,Thomasborough Distribution Center,Vietnam,365765,Cloned logistical approach,Toys,2325.18,Y,315,232,05-04-2026,Above Reorder Level,Valid,Unique,Valid
701630,522,21208,Thomasborough Distribution Center,Vietnam,365765,Sharable background function,Groceries,528.17,Y,1856,310,29-01-2026,Above Reorder Level,Valid,Unique,Valid
701631,522,20489,Thomasborough Distribution Center,Vietnam,365765,Organized coherent superstructure,Office Supplies,1446.15,Y,4375,327,01-06-2026,Above Reorder Level,Valid,Unique,Valid
701632,522,21155,Thomasborough Distribution Center,Vietnam,365765,Team-oriented bandwidth-monitored protocol,Office Supplies,1106.32,N,1324,363,31-07-2026,Above Reorder Level,Valid,Unique,Valid
701633,522,21212,Thomasborough Distribution Center,Vietnam,365765,Cross-group composite orchestration,Apparel,1518.59,Y,3390,98,10-04-2026,Above Reorder Level,Valid,Unique,Valid
701634,522,21316,Thomasborough Distribution Center,Vietnam,365765,Multi-layered disintermediate projection,Office Supplies,2262.02,Y,4920,27,19-07-2026,Above Reorder Level,Valid,Unique,Valid
701635,522,20497,Thomasborough Distribution Center,Vietnam,365765,Assimilated object-oriented product,Furniture,1438.92,Y,8122,52,23-10-2025,Above Reorder Level,Valid,Unique,Valid
701636,522,20835,Thomasborough Distribution Center,Vietnam,365765,Inverse static synergy,Pharmaceuticals,541.67,N,829,113,11-07-2026,Above Reorder Level,Valid,Unique,Valid
701637,522,20415,Thomasborough Distribution Center,Vietnam,365765,Monitored 24/7 focus group,Furniture,782.48,N,1580,71,23-09-2025,Above Reorder Level,Valid,Unique,Valid
701638,522,20383,Thomasborough Distribution Center,Vietnam,365765,Diverse upward-trending frame,Groceries,111.68,,513,444,31-07-2026,Above Reorder Level,Valid,Unique,Valid
701639,522,20119,Thomasborough Distribution Center,Vietnam,365765,Programmable static paradigm,Industrial Equipment,3.71,N,15163,105,06-04-2026,Above Reorder Level,Valid,Unique,Valid
701640,522,20440,Thomasborough Distribution Center,Vietnam,365765,Adaptive logistical Graphical User Interface,Industrial Equipment,420.44,N,8115,213,14-05-2026,Above Reorder Level,Valid,Unique,Valid
701641,522,20676,Thomasborough Distribution Center,Vietnam,365765,Team-oriented discrete Local Area Network,Electronics,2155.21,N,2407,262,13-09-2025,Above Reorder Level,Valid,Unique,Valid
701642,522,20982,Thomasborough Distribution Center,Vietnam,365765,Horizontal upward-trending Internet solution,Toys,329.38,Y,5721,67,01-01-2026,Above Reorder Level,Valid,Unique,Valid
701643,522,20346,Thomasborough Distribution Center,Vietnam,365765,Total intermediate adapter,Apparel,2325.75,Y,2282,362,02-02-2026,Above Reorder Level,Valid,Unique,Valid
701644,522,20150,Thomasborough Distribution Center,Vietnam,365765,Configurable zero-defect matrix,Office Supplies,779.19,Y,3029,13,07-07-2026,Above Reorder Level,Valid,Unique,Valid
701645,522,20425,Thomasborough Distribution Center,Vietnam,365765,Up-sized uniform support,Industrial Equipment,2042.95,N,289,134,06-12-2025,Above Reorder Level,Valid,Unique,Valid
701646,522,20380,Thomasborough Distribution Center,Vietnam,365765,Realigned 6thgeneration middleware,Sporting Goods,,N,4364,357,30-09-2025,Above Reorder Level,Valid,Unique,Valid
701647,522,20565,Thomasborough Distribution Center,Vietnam,365765,Team-oriented client-driven project,Toys,945.59,Y,424,159,31-03-2026,Above Reorder Level,Valid,Unique,Valid
701648,522,20939,Thomasborough Distribution Center,Vietnam,365765,Universal methodical customer loyalty,Automotive Parts,1312.9,N,5423,475,07-10-2025,Above Reorder Level,Valid,Unique,Valid
701649,522,20224,Thomasborough Distribution Center,Vietnam,365765,Intuitive user-facing matrix,Office Supplies,420.15,Y,4723,365,26-07-2026,Above Reorder Level,Valid,Unique,Valid
701650,522,20538,Thomasborough Distribution Center,Vietnam,365765,Streamlined zero tolerance capacity,Electronics,1893.82,N,3824,201,25-12-2025,Above Reorder Level,Valid,Unique,Valid
701651,523,20568,Brownstad Distribution Center,Vietnam,495564,Enhanced incremental open architecture,Pharmaceuticals,238.64,N,148,418,20-10-2025,Below Reorder Level,Valid,Unique,Valid
701652,523,20746,Brownstad Distribution Center,Vietnam,495564,Function-based exuding synergy,Apparel,1047.2,N,1448,34,28-08-2026,Above Reorder Level,Valid,Unique,Valid
701653,523,20269,Brownstad Distribution Center,Vietnam,495564,Integrated systemic portal,Electronics,973.98,Y,1224,14,29-09-2025,Above Reorder Level,Valid,Unique,Valid
701654,523,21322,Brownstad Distribution Center,Vietnam,495564,Ergonomic tertiary knowledge user,Toys,732.11,N,1790,493,16-09-2025,Above Reorder Level,Valid,Unique,Valid
701655,523,20890,Brownstad Distribution Center,Vietnam,495564,Profit-focused optimizing strategy,Furniture,1719.04,N,368,377,29-07-2026,Below Reorder Level,Valid,Unique,Valid
701656,523,20095,Brownstad Distribution Center,Vietnam,495564,User-friendly systemic task-force,Toys,,Y,11082,338,05-06-2026,Above Reorder Level,Valid,Unique,Valid
701657,523,20039,Brownstad Distribution Center,Vietnam,495564,Realigned cohesive middleware,Pharmaceuticals,93.84,Y,3236,469,07-11-2025,Above Reorder Level,Valid,Unique,Valid
701658,523,20564,Brownstad Distribution Center,Vietnam,495564,Right-sized full-range adapter,Toys,1645.1,Y,1462,219,25-08-2026,Above Reorder Level,Valid,Unique,Valid
701659,523,20101,Brownstad Distribution Center,Vietnam,495564,Front-line impactful encoding,Sporting Goods,265.93,Y,2028,281,30-10-2025,Above Reorder Level,Valid,Unique,Valid
701660,523,20029,Brownstad Distribution Center,Vietnam,495564,Organic logistical alliance,Electronics,2159.57,Y,2377,52,05-08-2026,Above Reorder Level,Valid,Unique,Valid
701661,523,20296,Brownstad Distribution Center,Vietnam,495564,Customizable user-facing protocol,Automotive Parts,2448.47,Y,,117,15-04-2026,Cannot Determine,Valid,Unique,Valid
701662,523,20577,Brownstad Distribution Center,Vietnam,495564,Total 24/7 capability,Sporting Goods,2409.54,N,2907,211,30-01-2026,Above Reorder Level,Valid,Unique,Valid
701663,523,20475,Brownstad Distribution Center,Vietnam,495564,Implemented mobile algorithm,Industrial Equipment,610.62,Y,10096,,30-08-2026,Cannot Determine,Valid,Unique,Valid
701664,523,20480,Brownstad Distribution Center,Vietnam,495564,Adaptive bottom-line neural-net,Sporting Goods,1269.84,,2755,341,11-07-2026,Above Reorder Level,Valid,Unique,Valid
701665,523,21477,Brownstad Distribution Center,Vietnam,495564,Object-based interactive software,Apparel,1720.13,Y,19438,73,18-08-2026,Above Reorder Level,Valid,Unique,Valid
701666,523,20364,Brownstad Distribution Center,Vietnam,495564,Business-focused 3rdgeneration help-desk,Toys,380.97,Y,7644,273,21-04-2026,Above Reorder Level,Valid,Unique,Valid
701667,523,20146,Brownstad Distribution Center,Vietnam,495564,Front-line exuding database,Pharmaceuticals,98.88,N,938,363,11-10-2025,Above Reorder Level,Valid,Unique,Valid
701668,523,20117,Brownstad Distribution Center,Vietnam,495564,Front-line bifurcated orchestration,Industrial Equipment,2369,N,10696,103,02-11-2025,Above Reorder Level,Valid,Unique,Valid
701669,523,21285,Brownstad Distribution Center,Vietnam,495564,Exclusive methodical strategy,Groceries,1855.43,N,496,336,21-03-2026,Above Reorder Level,Valid,Unique,Valid
701670,523,20273,Brownstad Distribution Center,Vietnam,495564,Networked methodical flexibility,Groceries,1638.24,N,6819,448,22-07-2026,Above Reorder Level,Valid,Unique,Valid
701671,523,21224,Brownstad Distribution Center,Vietnam,495564,User-centric stable moderator,Toys,2488.85,Y,1921,340,05-12-2025,Above Reorder Level,Valid,Unique,Valid
701672,523,20319,Brownstad Distribution Center,Vietnam,495564,Ergonomic 4thgeneration database,Electronics,398.21,N,8434,298,14-05-2026,Above Reorder Level,Valid,Unique,Valid
701673,523,21116,Brownstad Distribution Center,Vietnam,495564,Synchronized stable array,Apparel,2390.88,N,8120,108,19-03-2026,Above Reorder Level,Valid,Unique,Valid
701674,523,21397,Brownstad Distribution Center,Vietnam,495564,Self-enabling radical access,Industrial Equipment,297.86,N,6573,232,21-10-2025,Above Reorder Level,Valid,Unique,Valid
701675,523,21159,Brownstad Distribution Center,Vietnam,495564,Reactive didactic parallelism,Groceries,2177.54,Y,6258,141,13-09-2025,Above Reorder Level,Valid,Unique,Valid
701676,523,20883,Brownstad Distribution Center,Vietnam,495564,Team-oriented client-driven groupware,Furniture,2473.86,N,,332,16-02-2026,Cannot Determine,Valid,Unique,Valid
701677,523,20299,Brownstad Distribution Center,Vietnam,495564,Configurable intangible strategy,Automotive Parts,1633.23,N,338,119,22-01-2026,Above Reorder Level,Valid,Unique,Valid
701678,523,21169,Brownstad Distribution Center,Vietnam,495564,Sharable tangible project,Pharmaceuticals,232.85,Y,2068,323,17-01-2026,Above Reorder Level,Valid,Unique,Valid
701679,523,21460,Brownstad Distribution Center,Vietnam,495564,Optimized holistic application,Toys,760.01,Y,764,346,09-04-2026,Above Reorder Level,Valid,Unique,Valid
701680,523,20049,Brownstad Distribution Center,Vietnam,495564,Optimized grid-enabled help-desk,Pharmaceuticals,469.03,N,4760,286,21-04-2026,Above Reorder Level,Valid,Unique,Valid
701681,523,20934,Brownstad Distribution Center,Vietnam,495564,Upgradable context-sensitive extranet,Office Supplies,1165.76,N,1703,118,19-08-2026,Above Reorder Level,Valid,Unique,Valid
701682,523,21168,Brownstad Distribution Center,Vietnam,495564,Self-enabling upward-trending flexibility,Furniture,566.45,N,14889,436,03-03-2026,Above Reorder Level,Valid,Unique,Valid
701683,523,21353,Brownstad Distribution Center,Vietnam,495564,Face-to-face 6thgeneration monitoring,Electronics,77.79,Y,4107,26,04-12-2025,Above Reorder Level,Valid,Unique,Valid
701684,523,21390,Brownstad Distribution Center,Vietnam,495564,Progressive client-driven superstructure,Pharmaceuticals,500.13,Y,6931,346,11-09-2025,Above Reorder Level,Valid,Unique,Valid
701685,523,21177,Brownstad Distribution Center,Vietnam,495564,Customizable systemic neural-net,Furniture,2426.97,N,570,434,22-09-2025,Above Reorder Level,Valid,Unique,Valid
701686,523,21022,Brownstad Distribution Center,Vietnam,495564,User-centric fresh-thinking service-desk,Toys,460.06,N,7941,387,24-09-2025,Above Reorder Level,Valid,Unique,Valid
701687,523,20554,Brownstad Distribution Center,Vietnam,495564,Cloned exuding array,Groceries,1695.91,Y,10267,71,01-10-2025,Above Reorder Level,Valid,Unique,Valid
701688,523,20111,Brownstad Distribution Center,Vietnam,495564,Up-sized mobile toolset,Groceries,700.88,Y,2677,421,03-07-2026,Above Reorder Level,Valid,Unique,Valid
701689,523,21060,Brownstad Distribution Center,Vietnam,495564,Multi-tiered object-oriented support,Industrial Equipment,,Y,3737,434,19-10-2025,Above Reorder Level,Valid,Unique,Valid
701690,523,20688,Brownstad Distribution Center,Vietnam,495564,Enhanced directional firmware,Toys,2497.06,N,5803,290,21-01-2026,Above Reorder Level,Valid,Unique,Valid
701691,523,20647,Brownstad Distribution Center,Vietnam,495564,Customer-focused 24/7 policy,Sporting Goods,2121.79,N,771,432,22-04-2026,Above Reorder Level,Valid,Unique,Valid
701692,523,20386,Brownstad Distribution Center,Vietnam,495564,Cross-platform coherent project,Industrial Equipment,2019.02,N,2800,316,20-11-2025,Above Reorder Level,Valid,Unique,Valid
701693,523,21216,Brownstad Distribution Center,Vietnam,495564,Profound upward-trending challenge,Electronics,1001.34,Y,2039,85,25-02-2026,Above Reorder Level,Valid,Unique,Valid
701694,523,20786,Brownstad Distribution Center,Vietnam,495564,Pre-emptive 4thgeneration contingency,Sporting Goods,654.8,Y,635,27,29-11-2025,Above Reorder Level,Valid,Unique,Valid
701695,523,20698,Brownstad Distribution Center,Vietnam,495564,Progressive regional Internet solution,Office Supplies,2138.99,N,1837,464,05-07-2026,Above Reorder Level,Valid,Unique,Valid
701696,523,21145,Brownstad Distribution Center,Vietnam,495564,Automated attitude-oriented capability,Automotive Parts,1462,Y,283,414,01-08-2026,Below Reorder Level,Valid,Unique,Valid
701697,523,20046,Brownstad Distribution Center,Vietnam,495564,Monitored user-facing paradigm,Office Supplies,1290.95,N,105,266,24-09-2025,Below Reorder Level,Valid,Unique,Valid
701698,523,21001,Brownstad Distribution Center,Vietnam,495564,Extended multi-state utilization,Furniture,983.43,Y,582,256,24-08-2026,Above Reorder Level,Valid,Unique,Valid
701699,523,20636,Brownstad Distribution Center,Vietnam,495564,Business-focused explicit implementation,Industrial Equipment,294.12,Y,13231,279,30-03-2026,Above Reorder Level,Valid,Unique,Valid
701700,523,20428,Brownstad Distribution Center,Vietnam,495564,Profound neutral function,Office Supplies,22.28,Y,3197,307,01-11-2025,Above Reorder Level,Valid,Unique,Valid
701701,523,20243,Brownstad Distribution Center,Vietnam,495564,Compatible dynamic throughput,Industrial Equipment,2228.81,N,13536,,15-05-2026,Cannot Determine,Valid,Unique,Valid
701702,523,21297,Brownstad Distribution Center,Vietnam,495564,Mandatory interactive matrices,Sporting Goods,2481.76,N,2271,140,05-07-2026,Above Reorder Level,Valid,Unique,Valid
701703,523,21234,Brownstad Distribution Center,Vietnam,495564,Visionary bottom-line frame,Groceries,1546.91,N,1498,448,28-05-2026,Above Reorder Level,Valid,Unique,Valid
701704,523,20819,Brownstad Distribution Center,Vietnam,495564,Public-key explicit secured line,Industrial Equipment,1881.16,Y,2829,192,17-05-2026,Above Reorder Level,Valid,Unique,Valid
701705,523,20774,Brownstad Distribution Center,Vietnam,495564,Reverse-engineered 3rdgeneration open system,Toys,1520.94,N,2321,309,07-04-2026,Above Reorder Level,Valid,Unique,Valid
701706,523,20950,Brownstad Distribution Center,Vietnam,495564,Visionary web-enabled success,Apparel,2488.42,N,448,,14-02-2026,Cannot Determine,Valid,Unique,Valid
701707,523,20781,Brownstad Distribution Center,Vietnam,495564,Customer-focused full-range open system,Sporting Goods,834.42,N,4105,331,27-12-2025,Above Reorder Level,Valid,Unique,Valid
701708,523,21068,Brownstad Distribution Center,Vietnam,495564,Advanced national knowledgebase,Electronics,1248.27,Y,976,313,19-02-2026,Above Reorder Level,Valid,Unique,Valid
701709,523,20109,Brownstad Distribution Center,Vietnam,495564,Grass-roots stable neural-net,Groceries,1708.67,Y,3875,182,06-02-2026,Above Reorder Level,Valid,Unique,Valid
701710,523,20582,Brownstad Distribution Center,Vietnam,495564,Multi-channeled content-based array,Pharmaceuticals,1226.92,Y,4211,,24-07-2026,Cannot Determine,Valid,Unique,Valid
701711,523,21283,Brownstad Distribution Center,Vietnam,495564,Customizable empowering standardization,Office Supplies,25.17,,661,445,25-07-2026,Above Reorder Level,Valid,Unique,Valid
701712,523,20526,Brownstad Distribution Center,Vietnam,495564,Multi-tiered bottom-line application,Sporting Goods,1044.06,N,254,60,15-05-2026,Above Reorder Level,Valid,Unique,Valid
701713,523,20469,Brownstad Distribution Center,Vietnam,495564,Realigned holistic capability,Industrial Equipment,374.09,Y,6085,302,10-04-2026,Above Reorder Level,Valid,Unique,Valid
701714,523,20549,Brownstad Distribution Center,Vietnam,495564,Right-sized eco-centric software,Industrial Equipment,988.24,Y,2469,,01-11-2025,Cannot Determine,Valid,Unique,Valid
701715,523,21161,Brownstad Distribution Center,Vietnam,495564,Upgradable regional interface,Groceries,2244.55,N,240,66,23-11-2025,Above Reorder Level,Valid,Unique,Valid
701716,523,20220,Brownstad Distribution Center,Vietnam,495564,User-friendly high-level Internet solution,Automotive Parts,829,Y,21137,458,02-01-2026,Above Reorder Level,Valid,Unique,Valid
701717,523,21252,Brownstad Distribution Center,Vietnam,495564,Phased hybrid hub,Groceries,1526.09,N,239,159,01-03-2026,Above Reorder Level,Valid,Unique,Valid
701718,523,21291,Brownstad Distribution Center,Vietnam,495564,Automated even-keeled core,Industrial Equipment,1233.02,Y,4761,67,29-03-2026,Above Reorder Level,Valid,Unique,Valid
701719,523,20713,Brownstad Distribution Center,Vietnam,495564,Cloned composite migration,Groceries,1295.17,N,16500,373,29-04-2026,Above Reorder Level,Valid,Unique,Valid
701720,523,20658,Brownstad Distribution Center,Vietnam,495564,Quality-focused zero-defect circuit,Automotive Parts,2104.28,Y,1096,166,07-04-2026,Above Reorder Level,Valid,Unique,Valid
701721,523,21015,Brownstad Distribution Center,Vietnam,495564,Total web-enabled encryption,Automotive Parts,1661.47,Y,615,133,14-03-2026,Above Reorder Level,Valid,Unique,Valid
701722,523,20154,Brownstad Distribution Center,Vietnam,495564,Fundamental motivating architecture,Toys,714.1,Y,519,459,01-07-2026,Above Reorder Level,Valid,Unique,Valid
701723,523,20197,Brownstad Distribution Center,Vietnam,495564,Reduced systemic project,Pharmaceuticals,2375.99,N,1449,220,20-01-2026,Above Reorder Level,Valid,Unique,Valid
701724,523,21118,Brownstad Distribution Center,Vietnam,495564,Multi-tiered even-keeled product,Automotive Parts,1929.95,N,427,140,06-02-2026,Above Reorder Level,Valid,Unique,Valid
701725,523,20758,Brownstad Distribution Center,Vietnam,495564,User-friendly demand-driven leverage,Toys,1337.57,N,4724,441,18-02-2026,Above Reorder Level,Valid,Unique,Valid
701726,524,21195,Port Andrew Distribution Center,India,510884,De-engineered empowering access,Electronics,1151.71,N,418,235,21-05-2026,Above Reorder Level,Valid,Unique,Valid
701727,524,20666,Port Andrew Distribution Center,India,510884,Exclusive scalable customer loyalty,Industrial Equipment,303.92,N,4626,490,06-10-2025,Above Reorder Level,Valid,Unique,Valid
701728,524,20853,Port Andrew Distribution Center,India,510884,Networked system-worthy function,Automotive Parts,749.35,N,37109,500,13-01-2026,Above Reorder Level,Valid,Unique,Valid
701729,524,21241,Port Andrew Distribution Center,India,510884,Centralized heuristic ability,Industrial Equipment,102.5,Y,10925,451,18-11-2025,Above Reorder Level,Valid,Unique,Valid
701730,524,20362,Port Andrew Distribution Center,India,510884,Operative modular framework,Groceries,,N,6204,347,08-12-2025,Above Reorder Level,Valid,Unique,Valid
701731,524,21470,Port Andrew Distribution Center,India,510884,Innovative methodical installation,Pharmaceuticals,1838.52,N,2375,308,04-05-2026,Above Reorder Level,Valid,Unique,Valid
701732,524,21384,Port Andrew Distribution Center,India,510884,Ameliorated fault-tolerant complexity,Groceries,2497.85,N,6352,270,07-10-2025,Above Reorder Level,Valid,Unique,Valid
701733,524,21339,Port Andrew Distribution Center,India,510884,Object-based modular software,Toys,1243.84,Y,4864,204,01-09-2025,Above Reorder Level,Valid,Unique,Valid
701734,524,21376,Port Andrew Distribution Center,India,510884,Versatile hybrid collaboration,Furniture,876.59,Y,3607,87,12-11-2025,Above Reorder Level,Valid,Unique,Valid
701735,524,21480,Port Andrew Distribution Center,India,510884,Integrated tertiary emulation,Apparel,79.68,N,910,46,06-07-2026,Above Reorder Level,Valid,Unique,Valid
701736,524,20737,Port Andrew Distribution Center,India,510884,Organic discrete firmware,Office Supplies,1468.34,N,14140,470,27-03-2026,Above Reorder Level,Valid,Unique,Valid
701737,524,21485,Port Andrew Distribution Center,India,510884,Face-to-face hybrid contingency,Apparel,2407,Y,3881,262,22-08-2026,Above Reorder Level,Valid,Unique,Valid
701738,524,20686,Port Andrew Distribution Center,India,510884,Multi-lateral 6thgeneration algorithm,Toys,1495.47,N,1406,153,02-01-2026,Above Reorder Level,Valid,Unique,Valid
701739,524,20077,Port Andrew Distribution Center,India,510884,Progressive methodical interface,Automotive Parts,2120.03,Y,2978,268,22-06-2026,Above Reorder Level,Valid,Unique,Valid
701740,524,20918,Port Andrew Distribution Center,India,510884,Profit-focused attitude-oriented interface,Furniture,267.95,Y,3473,353,29-05-2026,Above Reorder Level,Valid,Unique,Valid
701741,524,20900,Port Andrew Distribution Center,India,510884,Right-sized leadingedge support,Apparel,2332.34,Y,11417,124,17-07-2026,Above Reorder Level,Valid,Unique,Valid
701742,524,20824,Port Andrew Distribution Center,India,510884,Versatile bi-directional middleware,Groceries,1720.58,Y,8592,300,13-03-2026,Above Reorder Level,Valid,Unique,Valid
701743,524,20567,Port Andrew Distribution Center,India,510884,Adaptive 24/7 service-desk,Automotive Parts,536.77,Y,9527,188,06-07-2026,Above Reorder Level,Valid,Unique,Valid
701744,524,21289,Port Andrew Distribution Center,India,510884,Sharable coherent emulation,Office Supplies,2458.46,N,72,186,19-04-2026,Below Reorder Level,Valid,Unique,Valid
701745,524,21489,Port Andrew Distribution Center,India,510884,Stand-alone impactful implementation,Office Supplies,1464.98,Y,3495,56,14-04-2026,Above Reorder Level,Valid,Unique,Valid
701746,524,20543,Port Andrew Distribution Center,India,510884,Down-sized zero tolerance encryption,Office Supplies,2310.73,N,4264,223,18-08-2026,Above Reorder Level,Valid,Unique,Valid
701747,524,20087,Port Andrew Distribution Center,India,510884,Enterprise-wide object-oriented methodology,Automotive Parts,1310.59,N,126,264,02-02-2026,Below Reorder Level,Valid,Unique,Valid
701748,524,20475,Port Andrew Distribution Center,India,510884,Implemented mobile algorithm,Industrial Equipment,610.62,Y,1954,346,05-09-2025,Above Reorder Level,Valid,Unique,Valid
701749,524,21449,Port Andrew Distribution Center,India,510884,Multi-lateral 24hour database,Furniture,107.9,Y,9278,57,13-04-2026,Above Reorder Level,Valid,Unique,Valid
701750,524,20384,Port Andrew Distribution Center,India,510884,Triple-buffered leadingedge task-force,Electronics,448.81,Y,958,238,16-11-2025,Above Reorder Level,Valid,Unique,Valid
701751,524,21048,Port Andrew Distribution Center,India,510884,Re-engineered zero administration policy,Industrial Equipment,2081.34,Y,4978,137,21-12-2025,Above Reorder Level,Valid,Unique,Valid
701752,524,20762,Port Andrew Distribution Center,India,510884,Configurable foreground core,Apparel,2051.68,Y,1574,353,18-02-2026,Above Reorder Level,Valid,Unique,Valid
701753,524,20760,Port Andrew Distribution Center,India,510884,Reactive web-enabled Local Area Network,Apparel,1603.25,,79,174,01-08-2026,Below Reorder Level,Valid,Unique,Valid
701754,524,20054,Port Andrew Distribution Center,India,510884,Cloned fault-tolerant budgetary management,Electronics,2164.07,N,1793,434,06-09-2025,Above Reorder Level,Valid,Unique,Valid
701755,524,20848,Port Andrew Distribution Center,India,510884,Universal 5thgeneration service-desk,Sporting Goods,1386.29,Y,24193,308,24-02-2026,Above Reorder Level,Valid,Unique,Valid
701756,524,20606,Port Andrew Distribution Center,India,510884,Decentralized systemic model,Groceries,783.9,,10504,434,06-07-2026,Above Reorder Level,Valid,Unique,Valid
701757,524,21152,Port Andrew Distribution Center,India,510884,Pre-emptive system-worthy functionalities,Automotive Parts,2363.83,N,20840,309,18-06-2026,Above Reorder Level,Valid,Unique,Valid
701758,524,20797,Port Andrew Distribution Center,India,510884,Expanded fault-tolerant Internet solution,Pharmaceuticals,1184.13,N,4347,110,01-10-2025,Above Reorder Level,Valid,Unique,Valid
701759,524,20320,Port Andrew Distribution Center,India,510884,Polarized solution-oriented circuit,Electronics,902.35,N,755,271,02-10-2025,Above Reorder Level,Valid,Unique,Valid
701760,524,20457,Port Andrew Distribution Center,India,510884,Progressive impactful parallelism,Automotive Parts,2489.9,Y,5157,369,15-12-2025,Above Reorder Level,Valid,Unique,Valid
701761,524,21475,Port Andrew Distribution Center,India,510884,Robust web-enabled conglomeration,Electronics,261.33,N,3935,154,20-01-2026,Above Reorder Level,Valid,Unique,Valid
701762,524,20705,Port Andrew Distribution Center,India,510884,Virtual reciprocal parallelism,Industrial Equipment,1939.82,Y,12083,362,30-04-2026,Above Reorder Level,Valid,Unique,Valid
701763,524,20997,Port Andrew Distribution Center,India,510884,Synergistic well-modulated attitude,Groceries,1079.82,N,,184,16-01-2026,Cannot Determine,Valid,Unique,Valid
701764,524,20105,Port Andrew Distribution Center,India,510884,Realigned intermediate interface,Groceries,1156.18,Y,4351,405,03-07-2026,Above Reorder Level,Valid,Unique,Valid
701765,524,21191,Port Andrew Distribution Center,India,510884,Networked contextually-based hardware,Automotive Parts,1928.86,N,1056,113,13-12-2025,Above Reorder Level,Valid,Unique,Valid
701766,524,20628,Port Andrew Distribution Center,India,510884,Organized optimal capability,Industrial Equipment,1547.01,N,2550,439,07-10-2025,Above Reorder Level,Valid,Unique,Valid
701767,524,21269,Port Andrew Distribution Center,India,510884,Vision-oriented impactful middleware,Sporting Goods,2044.75,Y,8684,133,09-08-2025,Above Reorder Level,Valid,Unique,Valid
701768,524,20655,Port Andrew Distribution Center,India,510884,Integrated optimal Internet solution,Toys,2219.41,N,4198,304,14-06-2026,Above Reorder Level,Valid,Unique,Valid
701769,524,20332,Port Andrew Distribution Center,India,510884,Customer-focused responsive structure,Industrial Equipment,917.15,Y,3062,53,09-07-2026,Above Reorder Level,Valid,Unique,Valid
701770,524,21450,Port Andrew Distribution Center,India,510884,Ameliorated high-level open architecture,Toys,,N,3259,272,04-01-2026,Above Reorder Level,Valid,Unique,Valid
701771,524,20031,Port Andrew Distribution Center,India,510884,Switchable zero-defect framework,Automotive Parts,691.35,N,3996,408,16-12-2025,Above Reorder Level,Valid,Unique,Valid
701772,524,21331,Port Andrew Distribution Center,India,510884,Organized responsive structure,Apparel,1534.32,Y,,275,02-03-2026,Cannot Determine,Valid,Unique,Valid
701773,524,20801,Port Andrew Distribution Center,India,510884,Profit-focused transitional software,Pharmaceuticals,43.54,Y,14462,76,25-08-2026,Above Reorder Level,Valid,Unique,Valid
701774,524,20894,Port Andrew Distribution Center,India,510884,Optimized web-enabled encryption,Sporting Goods,1899.66,N,20192,241,09-04-2026,Above Reorder Level,Valid,Unique,Valid
701775,524,20013,Port Andrew Distribution Center,India,510884,Devolved 4thgeneration attitude,Office Supplies,41.3,N,10042,337,24-11-2025,Above Reorder Level,Valid,Unique,Valid
701776,524,20127,Port Andrew Distribution Center,India,510884,Customer-focused context-sensitive data-warehouse,Electronics,1801.59,N,2461,221,26-01-2026,Above Reorder Level,Valid,Unique,Valid
701777,524,21131,Port Andrew Distribution Center,India,510884,Public-key contextually-based initiative,Electronics,561.7,N,7569,151,26-11-2025,Above Reorder Level,Valid,Unique,Valid
701778,524,21130,Port Andrew Distribution Center,India,510884,Inverse asymmetric structure,Toys,,Y,3739,361,27-10-2025,Above Reorder Level,Valid,Unique,Valid
701779,524,21395,Port Andrew Distribution Center,India,510884,De-engineered dynamic throughput,Apparel,770.29,N,1909,77,10-12-2025,Above Reorder Level,Valid,Unique,Valid
701780,524,20670,Port Andrew Distribution Center,India,510884,Team-oriented full-range paradigm,Sporting Goods,1262.9,Y,11939,,28-11-2025,Cannot Determine,Valid,Unique,Valid
701781,524,20393,Port Andrew Distribution Center,India,510884,Future-proofed holistic structure,Industrial Equipment,1810.74,N,255,500,09-06-2026,Below Reorder Level,Valid,Unique,Valid
